job_id,category,workload_family,assigned_cluster,cluster_role,cluster_gpu_type,start_hour,duration,power,gpu_type_required,gpu_count_required,cpu_required,memory_required_gb
job_013,gpu_restricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,0,3,0.00012992541331747942,T4,2,15.431687825049423,93.20304316764901
job_018,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,0,2,0.00034609211847978256,,1,9.136696753522806,50.092364433342084
job_034,gpu_unrestricted,combinatorial_difficulty,cluster_p100,small_gpu_type_pool,P100,0,2,6.934885166533231e-05,,1,8.875313798561834,48.3754745540211
job_039,gpu_unrestricted,combinatorial_difficulty,cluster_v100m32,small_gpu_type_pool,V100M32,0,1,0.00022741970378040684,,1,8.873615901456237,56.90392189621769
job_040,gpu_restricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,0,3,6.613196963494906e-05,T4,1,7.500183033804536,46.236187958012756
job_041,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,0,1,0.0002455886132971486,,1,7.458097651182192,53.461940443258236
job_024,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,1,2,0.00012845181113962757,,2,18.724391733640616,100.78088938743883
job_025,gpu_unrestricted,combinatorial_difficulty,cluster_v100m32,small_gpu_type_pool,V100M32,1,4,0.0003566770325989618,,1,9.116551214535543,55.67480777818626
job_030,gpu_unrestricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,1,3,6.748287488803248e-05,,1,8.815548585294776,40.76434766957685
job_009,gpu_restricted,combinatorial_difficulty,cluster_p100,small_gpu_type_pool,P100,2,4,0.00025256312707663375,P100,1,8.958593041058833,42.95991574828439
job_017,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,2,1,0.00024786470497766726,,1,9.203086601412647,57.498345315619204
job_010,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,3,2,0.0007584323900729138,,3,25.26560346138223,144.43211294921346
job_011,gpu_unrestricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,3,3,0.00012962925240032216,,2,18.74236264176548,83.42736400593103
job_037,gpu_restricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,4,2,6.659540383910197e-05,T4,1,9.160136286082714,49.03940743259568
job_000,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,5,4,0.0003436048156696136,,1,7.94780806393266,48.88104221621433
job_004,gpu_unrestricted,combinatorial_difficulty,cluster_v100m32,small_gpu_type_pool,V100M32,5,1,0.00023064937742006027,,1,7.836068983318896,41.14202846869846
job_008,gpu_unrestricted,combinatorial_difficulty,cluster_v100m32,small_gpu_type_pool,V100M32,5,1,0.0002284603591940314,,1,7.096733510244454,51.9645859024226
job_015,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,5,3,0.00038180257985792967,,1,8.429800983589104,53.383649813814024
job_016,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,5,1,0.0003217022008587948,,1,9.494815928453695,44.357328370735786
job_043,gpu_unrestricted,combinatorial_difficulty,cluster_p100,small_gpu_type_pool,P100,5,3,0.0002468335041625838,,1,6.966639322888744,48.50896957940739
job_005,gpu_unrestricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,6,3,6.965716574216764e-05,,1,7.486262546220776,48.560150407305755
job_022,gpu_unrestricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,6,4,0.00012639429618356904,,2,15.166974218947411,85.7402924633993
job_027,gpu_unrestricted,combinatorial_difficulty,cluster_p100,small_gpu_type_pool,P100,6,2,0.0002500895565737294,,1,8.329498818263003,43.371519874325614
job_029,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,6,2,0.00033136517122948667,,1,8.634148493129345,42.85280476488568
job_031,gpu_unrestricted,combinatorial_difficulty,cluster_v100m32,small_gpu_type_pool,V100M32,6,3,0.0003593464271148902,,1,8.601692939919133,42.68802697815605
job_038,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,6,2,0.00032364782347112076,,1,6.499951624891778,42.18593789397221
