hour,baseline_load,pue,flexible_load,it_load,total_load,facility_load,renewable_available,renewable_consumption,renewable_curtailment,grid_consumption,grid_price
0,0.0,1.2,0.0010845066701750988,0.0010845066701750988,0.0013014080042101186,0.0013014080042101186,0.0001608,0.00016080000000000022,0.0,0.0011406080042101184,105.0
1,0.0,1.2,0.0011641100717241651,0.0011641100717241651,0.001396932086068998,0.001396932086068998,0.0001608,0.0001608,0.0,0.001236132086068998,105.0
2,0.0,1.2,0.0012490969336333513,0.0012490969336333513,0.0014989163203600216,0.0014989163203600216,0.0001608,0.0001608,0.0,0.0013381163203600216,105.0
3,0.0,1.2,0.0015647846770368641,0.0015647846770368641,0.0018777416124442369,0.0018777416124442369,0.0001608,0.0001608,0.0,0.0017169416124442369,105.0
4,0.0,1.2,0.0015638972059879336,0.0015638972059879336,0.0018766766471855203,0.0018766766471855203,0.0001608,0.0001608,0.0,0.0017158766471855203,105.0
5,0.0,1.2,0.002201840620479072,0.002201840620479072,0.0026422087445748857,0.0026422087445748857,0.0017688000000000003,0.0017687999999999983,1.951563910473908e-18,0.0008734087445748874,46.666666666666664
6,0.0,1.2,0.0025819472471734555,0.0025819472471734555,0.0030983366966081467,0.0030983366966081467,0.0017688000000000003,0.0017688000000000007,0.0,0.001329536696608146,46.666666666666664
7,0.0,1.2,0.002569779387717015,0.002569779387717015,0.0030837352652604184,0.0030837352652604184,0.0017688000000000003,0.0017688000000000005,0.0,0.001314935265260418,46.666666666666664
8,0.0,1.2,0.002513750322678758,0.002513750322678758,0.0030165003872145092,0.0030165003872145092,0.0017688000000000003,0.0017688,2.168404344971009e-19,0.0012477003872145092,46.666666666666664
9,0.0,1.2,0.002196210920417867,0.002196210920417867,0.0026354531045014408,0.0026354531045014408,0.0017688000000000003,0.0017688000000000005,0.0,0.0008666531045014403,46.666666666666664
10,0.0,1.2,0.00197296588862297,0.00197296588862297,0.0023675590663475646,0.0023675590663475646,0.0001608,0.00016080000000000044,0.0,0.002206759066347564,105.0
11,0.0,1.2,0.0017413516874091666,0.0017413516874091666,0.0020896220248909996,0.0020896220248909996,0.0001608,0.00016080000000000152,0.0,0.001928822024890998,105.0
12,0.0,1.2,0.0007286524523000677,0.0007286524523000677,0.0008743829427600812,0.0008743829427600812,0.0001608,0.00016080000000000174,0.0,0.0007135829427600795,105.0
13,0.0,1.2,0.0009681858023271406,0.0009681858023271406,0.0011618229627925686,0.0011618229627925686,0.0001608,0.0001608,0.0,0.0010010229627925686,105.0
14,0.0,1.2,0.0012130434445847048,0.0012130434445847048,0.0014556521335016455,0.0014556521335016455,0.0001608,0.0001607999999999998,2.168404344971009e-19,0.0012948521335016457,105.0
15,0.0,1.2,0.0008340265572236161,0.0008340265572236161,0.0010008318686683393,0.0010008318686683393,0.0001608,0.0001608,0.0,0.0008400318686683393,105.0
