job_id,category,workload_family,duration,power,earliest_start,latest_start,gpu_type_required,gpu_count_required,cpu_required,memory_required_gb
job_000,gpu_unrestricted,combinatorial_difficulty,2,7.433099657456464e-05,0,9,,1,7.980812725586926,39.93463250721789
job_001,gpu_unrestricted,combinatorial_difficulty,3,0.00032242265699982477,4,9,,1,9.406199729616642,47.73159950803857
job_002,gpu_unrestricted,combinatorial_difficulty,3,0.00023471199003225287,3,9,,1,7.869127522715734,54.773429267515375
job_003,gpu_restricted,combinatorial_difficulty,2,7.052779604921628e-05,4,8,T4,1,8.915546080264129,39.55333318450854
job_004,gpu_unrestricted,combinatorial_difficulty,3,7.54599109998898e-05,2,9,,1,8.817488766921105,38.552786291053934
job_005,gpu_restricted,combinatorial_difficulty,1,0.00024561183980905153,5,11,V100M32,1,9.28187797162714,39.51570330937062
job_006,gpu_restricted,combinatorial_difficulty,2,0.0002327301185836207,4,11,P100,1,9.224886587532884,48.7638844677298
job_007,gpu_restricted,combinatorial_difficulty,4,0.0003498732731357839,2,7,G2,1,7.6571045873775585,46.73503002059522
job_008,gpu_restricted,combinatorial_difficulty,2,0.00035026273952016386,4,14,G2,1,7.78856632019825,56.72454701266922
job_009,gpu_restricted,combinatorial_difficulty,2,0.000239414681413006,0,10,V100M32,1,6.886794087207015,40.92611538932351
job_010,gpu_restricted,combinatorial_difficulty,1,0.00023807005308520662,5,9,V100M32,1,6.751418151994545,52.26066656987902
job_011,gpu_restricted,combinatorial_difficulty,2,0.00021359050084967035,1,10,T4,3,27.007538072959935,149.0655888037832
job_012,gpu_unrestricted,combinatorial_difficulty,2,7.075696884757943e-05,5,9,,1,6.434467890821832,47.971766271420286
job_013,gpu_unrestricted,combinatorial_difficulty,4,0.00022851812429549215,0,7,,1,7.674015714837365,42.83513423592788
job_014,gpu_unrestricted,combinatorial_difficulty,2,0.00023872374975333538,3,12,,1,6.743922860818664,45.79026399537044
job_015,gpu_restricted,combinatorial_difficulty,2,0.00023683996275249163,3,14,V100M32,1,7.172810929952283,45.03803818971187
job_016,gpu_restricted,combinatorial_difficulty,2,6.910853678841433e-05,3,10,T4,1,8.479749610102557,56.48329443526299
job_017,gpu_unrestricted,combinatorial_difficulty,2,0.00047640416279169667,0,10,,2,15.041736539677203,91.65352830242836
job_018,gpu_restricted,combinatorial_difficulty,2,6.778348309983215e-05,4,9,T4,1,6.5767327949452925,40.95813651815805
job_019,gpu_unrestricted,combinatorial_difficulty,4,0.00048748083146969067,3,11,,2,17.34807388463436,115.17235682274983
job_020,gpu_unrestricted,combinatorial_difficulty,3,0.0003616072078178682,0,7,,1,8.331587312100455,49.082383236119654
job_021,gpu_unrestricted,combinatorial_difficulty,1,0.0002478886422659849,1,11,,1,8.490127716128471,50.418605515589306
job_022,gpu_restricted,combinatorial_difficulty,1,0.0002693458242445509,3,10,P100,1,9.471409085165066,55.04582541784349
job_023,gpu_restricted,combinatorial_difficulty,4,0.0002717848440686673,3,6,P100,1,9.229222277287716,46.45981910865821
job_024,gpu_unrestricted,combinatorial_difficulty,2,0.00034102390055640243,2,8,,1,7.107515592103584,54.861561496945626
job_025,gpu_unrestricted,combinatorial_difficulty,1,0.00034611149111387794,4,15,,1,9.367191739774702,46.14519533045509
