hour,baseline_load,pue,flexible_load,it_load,total_load,facility_load,renewable_available,renewable_consumption,renewable_curtailment,grid_consumption,grid_price
0,0.0,1.2,0.0013535723542991557,0.0013535723542991557,0.001624286825158987,0.001624286825158987,0.0001608,0.0001608,0.0,0.001463486825158987,105.0
1,0.0,1.2,0.0015699503472696263,0.0015699503472696263,0.0018839404167235517,0.0018839404167235517,0.0001608,0.0001608,0.0,0.0017231404167235517,105.0
2,0.0,1.2,0.0016891168653786572,0.0016891168653786572,0.002026940238454389,0.002026940238454389,0.0001608,0.0001608,0.0,0.001866140238454389,105.0
3,0.0,1.2,0.0016501368019301642,0.0016501368019301642,0.0019801641623161973,0.0019801641623161973,0.0001608,0.0001608,0.0,0.0018193641623161971,105.0
4,0.0,1.2,0.0018956808754150521,0.0018956808754150521,0.0022748170504980625,0.0022748170504980625,0.0001608,0.0001608,0.0,0.0021140170504980625,105.0
5,0.0,1.2,0.0026050533370974376,0.0026050533370974376,0.003126064004516924,0.003126064004516924,0.0017688000000000003,0.0017687999999999994,8.673617379884035e-19,0.0013572640045169248,46.666666666666664
6,0.0,1.2,0.0026270341419535655,0.0026270341419535655,0.0031524409703442783,0.0031524409703442783,0.0017688000000000003,0.0017688000000000003,0.0,0.001383640970344278,46.666666666666664
7,0.0,1.2,0.002578217118702283,0.002578217118702283,0.0030938605424427395,0.0030938605424427395,0.0017688000000000003,0.0017688000000000003,0.0,0.0013250605424427388,46.666666666666664
8,0.0,1.2,0.002595712697491231,0.002595712697491231,0.0031148552369894772,0.0031148552369894772,0.0017688000000000003,0.0017687999999999998,4.336808689942018e-19,0.0013460552369894772,46.666666666666664
9,0.0,1.2,0.0025247862448747596,0.0025247862448747596,0.003029743493849711,0.003029743493849711,0.0017688000000000003,0.0017688000000000003,0.0,0.0012609434938497105,46.666666666666664
10,0.0,1.2,0.0019657435043162834,0.0019657435043162834,0.0023588922051795396,0.0023588922051795396,0.0001608,0.0001608,0.0,0.0021980922051795396,105.0
11,0.0,1.2,0.001963343201181385,0.001963343201181385,0.002356011841417662,0.002356011841417662,0.0001608,0.0001608,0.0,0.0021952118414176615,105.0
12,0.0,1.2,0.0016363200695832024,0.0016363200695832024,0.001963584083499843,0.001963584083499843,0.0001608,0.0001608,0.0,0.0018027840834998398,105.0
13,0.0,1.2,0.0017900484427798753,0.0017900484427798753,0.0021480581313358506,0.0021480581313358506,0.0001608,0.0001608,0.0,0.001987258131335847,105.0
14,0.0,1.2,0.001602885265846977,0.001602885265846977,0.0019234623190163723,0.0019234623190163723,0.0001608,0.0001608,0.0,0.0017626623190163692,105.0
15,0.0,1.2,0.0016201101898855805,0.0016201101898855805,0.001944132227862696,0.001944132227862696,0.0001608,0.0001608,0.0,0.001783332227862693,105.0
