job_id,category,workload_family,duration,power,earliest_start,latest_start,gpu_type_required,gpu_count_required,cpu_required,memory_required_gb
job_000,gpu_unrestricted,combinatorial_difficulty,4,0.00022952417727430151,4,12,,1,8.831430874369936,47.53280754218428
job_001,gpu_unrestricted,combinatorial_difficulty,3,0.0002662498382320053,5,9,,1,8.129329554528338,40.069093338279586
job_002,gpu_unrestricted,combinatorial_difficulty,3,0.0004779892459504665,4,10,,2,17.696277241273165,106.35872489049697
job_003,gpu_unrestricted,combinatorial_difficulty,2,0.00026347859989509024,0,9,,1,9.584486360865993,38.66329843741471
job_004,gpu_restricted,combinatorial_difficulty,4,0.00013603173004298356,1,6,T4,2,15.695249376001822,100.32178753889829
job_005,gpu_unrestricted,combinatorial_difficulty,3,0.00025637641972665794,0,7,,1,7.205564991426276,50.51019751601037
job_006,gpu_unrestricted,combinatorial_difficulty,4,0.0002665803644937484,3,6,,1,7.798708023076518,55.40653005399969
job_007,gpu_unrestricted,combinatorial_difficulty,4,0.0003622429063820582,3,6,,1,8.688884352229028,42.7720560049214
job_008,gpu_unrestricted,combinatorial_difficulty,3,0.0002359155775500512,5,11,,1,9.227023444399656,46.28000325925866
job_009,gpu_unrestricted,combinatorial_difficulty,2,0.0002720218730996876,5,9,,1,9.500674352562005,55.112828857852804
job_010,gpu_restricted,combinatorial_difficulty,3,6.43308202180419e-05,3,7,T4,1,9.51287913308315,41.40349550129723
job_011,gpu_unrestricted,combinatorial_difficulty,4,0.00024277244899814003,0,7,,1,7.6230382575695,41.30807865786646
job_012,gpu_restricted,combinatorial_difficulty,2,0.0002613655576639883,4,14,P100,1,8.304760765636763,53.1728500241621
job_013,gpu_unrestricted,combinatorial_difficulty,2,7.307402569513478e-05,4,9,,1,7.476248560965734,49.468035701478996
job_014,gpu_restricted,combinatorial_difficulty,2,0.0007200020091204637,4,12,G2,2,13.488569511216252,103.04190117554373
job_015,gpu_unrestricted,combinatorial_difficulty,3,0.000359243461374145,4,13,,1,7.586256438174004,51.04208862587109
job_016,gpu_restricted,combinatorial_difficulty,2,0.00024201613050538515,2,8,P100,1,7.850218776516213,46.57209427682966
job_017,gpu_unrestricted,combinatorial_difficulty,4,0.0003736326469895257,2,7,,1,6.445697936222074,56.44022169198029
job_018,gpu_unrestricted,combinatorial_difficulty,2,0.0003380117889114174,5,12,,1,6.770137758498331,51.560921936690576
job_019,gpu_unrestricted,combinatorial_difficulty,1,0.00025216452902667883,4,15,,1,7.849491732354588,57.520530832444905
job_020,gpu_unrestricted,combinatorial_difficulty,1,0.00022674562705904636,3,15,,1,8.811795730913145,41.32567051678676
job_021,gpu_unrestricted,combinatorial_difficulty,1,0.0002592452800700888,4,12,,1,8.015019728733082,57.26358217985791
job_022,gpu_unrestricted,combinatorial_difficulty,2,7.030301620921169e-05,5,13,,1,8.407242927480498,54.34706164304777
job_023,gpu_restricted,combinatorial_difficulty,3,0.000225666587502381,0,7,V100M32,1,8.446106917986018,38.43445449846684
job_024,gpu_unrestricted,combinatorial_difficulty,3,7.193078234716452e-05,1,8,,1,8.871067315963757,54.920751417180966
job_025,gpu_restricted,combinatorial_difficulty,1,6.715053282846473e-05,0,10,T4,1,8.943740724372084,51.79977691398461
job_026,gpu_unrestricted,combinatorial_difficulty,2,0.0006331545110321028,1,9,,2,15.91506130917477,102.4018289149138
job_027,gpu_unrestricted,combinatorial_difficulty,2,7.524160318790706e-05,3,13,,1,8.656176769734355,43.624509109968834
job_028,gpu_unrestricted,combinatorial_difficulty,2,6.564027020286548e-05,5,14,,1,8.8892681648829,56.87630842779585
job_029,gpu_restricted,combinatorial_difficulty,2,0.00022768954103007092,4,14,V100M32,1,7.967031365410928,45.18762786294483
job_030,gpu_unrestricted,combinatorial_difficulty,3,0.000244429529246036,0,7,,1,7.17886011004905,44.613861834086876
job_031,gpu_unrestricted,combinatorial_difficulty,1,0.00034662706140315476,4,11,,1,7.68078521073452,44.9119708975298
job_032,gpu_unrestricted,combinatorial_difficulty,2,0.00013926549192225558,3,8,,2,17.337046072544197,106.04791988682905
job_033,gpu_unrestricted,combinatorial_difficulty,4,0.0002525172443358488,4,12,,1,6.462288652761131,41.200892876281
job_034,gpu_unrestricted,combinatorial_difficulty,2,0.00023405333101083657,0,8,,1,7.172554137305656,47.89195507518096
job_035,gpu_unrestricted,combinatorial_difficulty,3,7.206789946582767e-05,0,9,,1,6.601536336143521,50.71340490368935
job_036,gpu_restricted,combinatorial_difficulty,1,7.14540511333499e-05,3,15,T4,1,7.477806549280386,57.183771161730164
job_037,gpu_unrestricted,combinatorial_difficulty,2,0.0007121265274050584,3,9,,3,20.336590917167374,133.3227104606493
job_038,gpu_unrestricted,combinatorial_difficulty,1,0.0007258932455834459,3,15,,2,19.116516538204024,102.89365345008424
job_039,gpu_unrestricted,combinatorial_difficulty,3,7.025725026161315e-05,5,13,,1,8.646225967268936,55.4533077565405
job_040,gpu_unrestricted,combinatorial_difficulty,1,0.0002616487362202737,0,11,,1,8.717421663984922,47.148108692208076
job_041,gpu_unrestricted,combinatorial_difficulty,1,6.978567709540201e-05,5,13,,1,8.858313675092091,48.80388637751794
job_042,gpu_unrestricted,combinatorial_difficulty,2,0.00027000371091669714,4,14,,1,7.460152387535338,50.68611266385589
job_043,gpu_unrestricted,combinatorial_difficulty,2,7.556771834018068e-05,0,6,,1,9.471069493560833,38.89968922193623
job_044,gpu_unrestricted,combinatorial_difficulty,1,0.00026463107099939043,5,10,,1,7.016653300370431,40.988082193174144
job_045,gpu_unrestricted,combinatorial_difficulty,1,0.000247363018951088,3,10,,1,9.386559521639924,39.16157820931808
job_046,gpu_unrestricted,combinatorial_difficulty,1,0.00023579415893616428,4,9,,1,8.542280726174829,55.15355642573002
job_047,gpu_unrestricted,combinatorial_difficulty,2,6.681838014064101e-05,5,8,,1,6.622704441329674,41.37429836718916
job_048,gpu_unrestricted,combinatorial_difficulty,1,0.00023352228318297555,0,10,,1,8.588737594705572,46.33599013202294
job_049,gpu_unrestricted,combinatorial_difficulty,1,0.0002286654786581356,11,15,,1,7.189361213980193,44.301193570961615
job_050,gpu_unrestricted,combinatorial_difficulty,1,0.00024995079754724453,3,9,,1,8.204478082931415,41.53136613722124
job_051,gpu_unrestricted,combinatorial_difficulty,2,6.38333332130374e-05,2,7,,1,6.568444474759958,47.728133933872826
job_052,gpu_unrestricted,combinatorial_difficulty,2,0.0002559862610893566,4,11,,1,6.478830587970047,45.137313546323455
job_053,gpu_unrestricted,combinatorial_difficulty,1,7.409635270542901e-05,10,15,,1,9.568015673922977,52.46775150612544
job_054,gpu_unrestricted,combinatorial_difficulty,1,6.305389564422511e-05,3,14,,1,7.8871120016391405,53.41360340671331
job_055,gpu_unrestricted,combinatorial_difficulty,1,0.00023986019551217557,0,11,,1,7.671099941346228,44.36111213382683
job_056,gpu_unrestricted,combinatorial_difficulty,1,7.179782547642439e-05,12,15,,1,8.162827639543197,54.747548776139055
job_057,gpu_unrestricted,combinatorial_difficulty,1,6.375286470391865e-05,4,15,,1,7.4340308954912375,40.1708367056379
job_058,gpu_unrestricted,combinatorial_difficulty,3,7.406769378983904e-05,2,8,,1,6.608631480349187,45.67180346071001
job_059,gpu_unrestricted,combinatorial_difficulty,1,0.00033589816274234684,1,9,,1,6.898272740129482,39.59297607265222
