hour,baseline_load,pue,flexible_load,it_load,total_load,facility_load,renewable_available,renewable_consumption,renewable_curtailment,grid_consumption,grid_price
0,0.0,1.2,0.0010826970277378605,0.0010826970277378605,0.0012992364332854325,0.0012992364332854325,0.0001608,0.0001608,0.0,0.0011384364332854325,105.0
1,0.0,1.2,0.0013832810396364956,0.0013832810396364956,0.0016599372475637946,0.0016599372475637946,0.0001608,0.0001607999999999998,2.168404344971009e-19,0.0014991372475637948,105.0
2,0.0,1.2,0.001756913686626021,0.001756913686626021,0.002108296423951225,0.002108296423951225,0.0001608,0.00016079999999999935,6.505213034913027e-19,0.0019474964239512259,105.0
3,0.0,1.2,0.001810252848825725,0.001810252848825725,0.0021723034185908703,0.0021723034185908703,0.0001608,0.0001608,0.0,0.0020115034185908703,105.0
4,0.0,1.2,0.0019278972996387403,0.0019278972996387403,0.0023134767595664883,0.0023134767595664883,0.0001608,0.0001607999999999998,2.168404344971009e-19,0.0021526767595664883,105.0
5,0.0,1.2,0.002449490691340589,0.002449490691340589,0.002939388829608706,0.002939388829608706,0.0017688000000000003,0.0017688000000000003,0.0,0.001170588829608706,46.666666666666664
6,0.0,1.2,0.002509209088597911,0.002509209088597911,0.0030110509063174923,0.0030110509063174923,0.0017688000000000003,0.0017687999999999994,8.673617379884035e-19,0.001242250906317493,46.666666666666664
7,0.0,1.2,0.00255667887540253,0.00255667887540253,0.0030680146504830355,0.0030680146504830355,0.0017688000000000003,0.0017688000000000003,0.0,0.0012992146504830352,46.666666666666664
8,0.0,1.2,0.002616101650742356,0.002616101650742356,0.0031393219808908274,0.0031393219808908274,0.0017688000000000003,0.0017688000000000003,0.0,0.001370521980890827,46.666666666666664
9,0.0,1.2,0.002575151813396103,0.002575151813396103,0.0030901821760753235,0.0030901821760753235,0.0017688000000000003,0.0017688000000000003,0.0,0.0013213821760753228,46.666666666666664
10,0.0,1.2,0.001667473079405601,0.001667473079405601,0.002000967695286721,0.002000967695286721,0.0001608,0.0001608,0.0,0.0018401676952867212,105.0
11,0.0,1.2,0.0016434703284400557,0.0016434703284400557,0.0019721643941280668,0.0019721643941280668,0.0001608,0.00016079999999999968,3.2526065174565133e-19,0.001811364394128067,105.0
12,0.0,1.2,0.0012683145510477736,0.0012683145510477736,0.0015219774612573282,0.0015219774612573282,0.0001608,0.0001607999999999999,1.0842021724855044e-19,0.0013611774612573282,105.0
13,0.0,1.2,0.001035588873770865,0.001035588873770865,0.0012427066485250376,0.0012427066485250376,0.0001608,0.0001608,0.0,0.0010819066485250376,105.0
14,0.0,1.2,0.0012043848565437896,0.0012043848565437896,0.0014452618278525476,0.0014452618278525476,0.0001608,0.0001608,0.0,0.0012844618278525476,105.0
15,0.0,1.2,0.0019302838865688959,0.0019302838865688959,0.002316340663882675,0.002316340663882675,0.0001608,0.0001608,0.0,0.002155540663882675,105.0
