hour,baseline_load,pue,flexible_load,it_load,total_load,facility_load,renewable_available,renewable_consumption,renewable_curtailment,grid_consumption,grid_price
0,0.0,1.2,0.0019175794474519659,0.0019175794474519659,0.0023010953369423594,0.0023010953369423594,0.0001608,0.0001608,0.0,0.0021402953369423594,105.0
1,0.0,1.2,0.0019175794474519659,0.0019175794474519659,0.0023010953369423594,0.0023010953369423594,0.0001608,0.0001608,0.0,0.0021402953369423594,105.0
2,0.0,1.2,0.0017704072597143972,0.0017704072597143972,0.0021244887116572773,0.0021244887116572773,0.0001608,0.0001608,0.0,0.0019636887116572773,105.0
3,0.0,1.2,0.0016320529898817355,0.0016320529898817355,0.0019584635878580827,0.0019584635878580827,0.0001608,0.0001608,0.0,0.0017976635878580827,105.0
4,0.0,1.2,0.001885311679318874,0.001885311679318874,0.0022623740151826487,0.0022623740151826487,0.0001608,0.0001608,0.0,0.0021015740151826483,105.0
5,0.0,1.2,0.002545017763625178,0.002545017763625178,0.003054021316350214,0.003054021316350214,0.0017688000000000003,0.0017688000000000003,0.0,0.0012852213163502134,46.666666666666664
6,0.0,1.2,0.0025853263282708512,0.0025853263282708512,0.0031023915939250215,0.0031023915939250215,0.0017688000000000003,0.0017688,2.168404344971009e-19,0.0013335915939250212,46.666666666666664
7,0.0,1.2,0.002623768484587085,0.002623768484587085,0.0031485221815045024,0.0031485221815045024,0.0017688000000000003,0.0017688000000000003,0.0,0.0013797221815045019,46.666666666666664
8,0.0,1.2,0.0026243839284805885,0.0026243839284805885,0.003149260714176706,0.003149260714176706,0.0017688000000000003,0.0017688,2.168404344971009e-19,0.0013804607141767059,46.666666666666664
9,0.0,1.2,0.002559131543269996,0.002559131543269996,0.003070957851923995,0.003070957851923995,0.0017688000000000003,0.0017688,2.168404344971009e-19,0.0013021578519239949,46.666666666666664
10,0.0,1.2,0.0017387068134000374,0.0017387068134000374,0.002086448176080045,0.002086448176080045,0.0001608,0.00016079999999999935,6.505213034913027e-19,0.0019256481760800454,105.0
11,0.0,1.2,0.0015655970352144995,0.0015655970352144995,0.0018787164422573994,0.0018787164422573994,0.0001608,0.0001608,0.0,0.0017179164422573992,105.0
12,0.0,1.2,0.001892304883859003,0.001892304883859003,0.0022707658606308033,0.0022707658606308033,0.0001608,0.0001608,0.0,0.0021099658606308033,105.0
13,0.0,1.2,0.0019115673879854756,0.0019115673879854756,0.0022938808655825708,0.0022938808655825708,0.0001608,0.0001608,0.0,0.0021330808655825708,105.0
14,0.0,1.2,0.001191722323136849,0.001191722323136849,0.0014300667877642187,0.0014300667877642187,0.0001608,0.0001608,0.0,0.0012692667877642187,105.0
15,0.0,1.2,0.0014478318702901977,0.0014478318702901977,0.0017373982443482374,0.0017373982443482374,0.0001608,0.0001607999999999998,2.168404344971009e-19,0.0015765982443482374,105.0
