hour,baseline_load,pue,flexible_load,it_load,total_load,facility_load,renewable_available,renewable_consumption,renewable_curtailment,grid_consumption,grid_price
0,0.01,1.2,0.0,0.01,0.012,0.012,0.0,0.0,0.0,0.012,65.0
1,0.01,1.2,0.00251,0.012510000000000002,0.015012000000000003,0.015012000000000003,0.0,0.0,0.0,0.015012,65.0
2,0.01,1.2,0.00141,0.011410000000000002,0.013692000000000003,0.013692000000000003,0.0,0.0,0.0,0.013692000000000001,65.0
3,0.01,1.2,0.00151,0.011510000000000001,0.013812000000000003,0.013812000000000003,0.0,0.0,0.0,0.013812,65.0
4,0.01,1.2,0.00075,0.010750000000000001,0.0129,0.0129,0.0,0.0,0.0,0.0129,65.0
5,0.01,1.2,0.00125,0.011250000000000001,0.0135,0.0135,0.0,0.0,0.0,0.0135,65.0
6,0.01,1.2,0.0008500000000000001,0.01085,0.01302,0.01302,0.0,0.0,0.0,0.01302,65.0
7,0.01,1.2,0.00135,0.01135,0.01362,0.01362,0.0,0.0,0.0,0.01362,65.0
8,0.01,1.2,0.0014500000000000001,0.01145,0.01374,0.01374,0.0,0.0,0.0,0.01374,65.0
9,0.01,1.2,0.00135,0.01135,0.01362,0.01362,0.0,0.0,0.0,0.01362,65.0
10,0.01,1.2,0.00142,0.011420000000000001,0.013704000000000001,0.013704000000000001,0.0,0.0,0.0,0.013704000000000001,65.0
11,0.01,1.2,0.00099,0.010990000000000002,0.013188000000000002,0.013188000000000002,0.0,0.0,0.0,0.013188,65.0
12,0.01,1.2,0.00099,0.010990000000000002,0.013188000000000002,0.013188000000000002,0.0,0.0,0.0,0.013188,65.0
13,0.01,1.2,0.00142,0.011420000000000001,0.013704000000000001,0.013704000000000001,0.0,0.0,0.0,0.013704000000000001,65.0
14,0.01,1.2,0.00179,0.011790000000000004,0.014148,0.014148,0.0,0.0,0.0,0.014148,65.0
15,0.01,1.2,0.002,0.012000000000000002,0.0144,0.0144,0.0,0.0,0.0,0.0144,65.0
16,0.01,1.2,0.0009,0.010900000000000002,0.01308,0.01308,0.0,0.0,0.0,0.01308,65.0
17,0.01,1.2,0.0006000000000000001,0.0106,0.01272,0.01272,0.0,0.0,0.0,0.01272,65.0
18,0.01,1.2,0.00046999999999999993,0.010470000000000002,0.012564,0.012564,0.0,0.0,0.0,0.012564,65.0
