job_id,category,workload_family,assigned_cluster,cluster_role,cluster_gpu_type,start_hour,duration,power,gpu_type_required,gpu_count_required,cpu_required,memory_required_gb
synthetic_00027,preprocessing,preprocessing,cluster_v100m16,alibaba_gpu_type_pool,V100M16,1,3,0.00025,,1,24.2,91.0
synthetic_00037,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,1,1,0.00015,,1,3.152,5.46875
synthetic_00045,preprocessing,preprocessing,cluster_v100m32,alibaba_gpu_type_pool,V100M32,1,15,0.00035,,1,11.908,46.0
synthetic_00052,training,training,cluster_v100m16,alibaba_gpu_type_pool,V100M16,1,2,0.00025,V100M16|V100M32,1,11.4,47.0
synthetic_00081,preprocessing,preprocessing,cluster_t4,alibaba_gpu_type_pool,T4,1,1,7e-05,,1,3.152,5.46875
synthetic_00091,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,1,1,0.00035,,1,8.0,29.8017578125
synthetic_00140,preprocessing,preprocessing,cluster_v100m32,alibaba_gpu_type_pool,V100M32,1,1,0.00035,,1,11.4,47.0
synthetic_00151,fine_tuning,fine_tuning,cluster_t4,alibaba_gpu_type_pool,T4,1,2,7e-05,T4,1,3.152,5.46875
synthetic_00172,preprocessing,preprocessing,cluster_t4,alibaba_gpu_type_pool,T4,1,1,0.00025,,1,12.0,16.0
synthetic_00177,fine_tuning,fine_tuning,cluster_g2,alibaba_gpu_type_pool,G2,1,1,0.00035,G2,1,11.3,48.0
synthetic_00191,fine_tuning,fine_tuning,cluster_t4,alibaba_gpu_type_pool,T4,1,3,7e-05,T4,1,11.4,76.0
synthetic_00058,fine_tuning,fine_tuning,cluster_t4,alibaba_gpu_type_pool,T4,2,2,7e-05,T4,1,11.908,46.0
synthetic_00118,fine_tuning,fine_tuning,cluster_g2,alibaba_gpu_type_pool,G2,2,1,0.00035,G2,1,3.152,5.46875
synthetic_00018,preprocessing,preprocessing,cluster_t4,alibaba_gpu_type_pool,T4,3,1,0.00035,,1,11.4,47.0
synthetic_00119,fine_tuning,fine_tuning,cluster_t4,alibaba_gpu_type_pool,T4,3,1,7e-05,T4,1,3.152,5.46875
synthetic_00184,preprocessing,preprocessing,cluster_g3,alibaba_gpu_type_pool,G3,3,1,0.00035,,1,3.152,5.46875
synthetic_00137,preprocessing,preprocessing,cluster_g3,alibaba_gpu_type_pool,G3,4,2,0.00015,,1,6.0,6.0
synthetic_00144,preprocessing,preprocessing,cluster_p100,alibaba_gpu_type_pool,P100,4,3,0.00025,,1,9.81,40.5859375
synthetic_00111,preprocessing,preprocessing,cluster_v100m32,alibaba_gpu_type_pool,V100M32,5,1,0.00025,,1,3.152,5.46875
synthetic_00182,training,training,cluster_v100m32,alibaba_gpu_type_pool,V100M32,5,3,0.00025,V100M16|V100M32,1,15.7,57.0
synthetic_00017,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,7,1,0.00025,,1,4.0,29.8017578125
synthetic_00078,preprocessing,preprocessing,cluster_p100,alibaba_gpu_type_pool,P100,7,1,0.00015,,1,11.908,46.0
synthetic_00192,preprocessing,preprocessing,cluster_g3,alibaba_gpu_type_pool,G3,7,1,0.00035,,1,15.2,79.0
synthetic_00002,preprocessing,preprocessing,cluster_g3,alibaba_gpu_type_pool,G3,8,7,0.00025,,1,11.908,46.0
synthetic_00042,preprocessing,preprocessing,cluster_v100m16,alibaba_gpu_type_pool,V100M16,8,16,0.00025,,1,12.0,15.0
synthetic_00083,preprocessing,preprocessing,cluster_v100m16,alibaba_gpu_type_pool,V100M16,8,1,0.00025,,1,24.2,91.0
synthetic_00103,preprocessing,preprocessing,cluster_v100m32,alibaba_gpu_type_pool,V100M32,8,1,0.00035,,1,3.152,5.46875
synthetic_00064,fine_tuning,fine_tuning,cluster_p100,alibaba_gpu_type_pool,P100,9,1,0.00025,P100,1,3.152,5.46875
synthetic_00198,preprocessing,preprocessing,cluster_v100m32,alibaba_gpu_type_pool,V100M32,9,1,0.00025,,1,18.708,63.0
synthetic_00005,fine_tuning,fine_tuning,cluster_t4,alibaba_gpu_type_pool,T4,10,1,7e-05,T4,1,3.152,5.46875
synthetic_00054,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,10,1,0.00025,,1,3.152,5.46875
synthetic_00056,preprocessing,preprocessing,cluster_v100m16,alibaba_gpu_type_pool,V100M16,10,1,0.00025,,1,11.3,48.0
