cluster_id,cluster_role,gpu_type,hour,cluster_load,capacity,cluster_gpu_load,gpu_capacity,cluster_cpu_load,cpu_capacity,cluster_memory_load,memory_capacity_gb
cluster_a10,alibaba_gpu_type_pool,A10,0,0.0,0.0003,0.0,2,0.0,256.0,0.0,2048.0
cluster_a10,alibaba_gpu_type_pool,A10,1,0.0,0.0003,0.0,2,0.0,256.0,0.0,2048.0
cluster_a10,alibaba_gpu_type_pool,A10,2,0.0,0.0003,0.0,2,0.0,256.0,0.0,2048.0
cluster_a10,alibaba_gpu_type_pool,A10,3,0.0,0.0003,0.0,2,0.0,256.0,0.0,2048.0
cluster_a10,alibaba_gpu_type_pool,A10,4,0.0,0.0003,0.0,2,0.0,256.0,0.0,2048.0
cluster_a10,alibaba_gpu_type_pool,A10,5,0.0,0.0003,0.0,2,0.0,256.0,0.0,2048.0
cluster_a10,alibaba_gpu_type_pool,A10,6,0.0,0.0003,0.0,2,0.0,256.0,0.0,2048.0
cluster_a10,alibaba_gpu_type_pool,A10,7,7e-05,0.0003,1.0,2,8.2,256.0,33.0,2048.0
cluster_a10,alibaba_gpu_type_pool,A10,8,0.00014,0.0003,2.0,2,19.5,256.0,81.0,2048.0
cluster_a10,alibaba_gpu_type_pool,A10,9,0.0,0.0003,0.0,2,0.0,256.0,0.0,2048.0
cluster_a10,alibaba_gpu_type_pool,A10,10,0.0,0.0003,0.0,2,0.0,256.0,0.0,2048.0
cluster_a10,alibaba_gpu_type_pool,A10,11,0.0,0.0003,0.0,2,0.0,256.0,0.0,2048.0
cluster_a10,alibaba_gpu_type_pool,A10,12,0.0,0.0003,0.0,2,0.0,256.0,0.0,2048.0
cluster_a10,alibaba_gpu_type_pool,A10,13,0.0,0.0003,0.0,2,0.0,256.0,0.0,2048.0
cluster_a10,alibaba_gpu_type_pool,A10,14,0.0,0.0003,0.0,2,0.0,256.0,0.0,2048.0
cluster_a10,alibaba_gpu_type_pool,A10,15,0.0,0.0003,0.0,2,0.0,256.0,0.0,2048.0
cluster_a10,alibaba_gpu_type_pool,A10,16,0.0,0.0003,0.0,2,0.0,256.0,0.0,2048.0
cluster_a10,alibaba_gpu_type_pool,A10,17,0.0,0.0003,0.0,2,0.0,256.0,0.0,2048.0
cluster_a10,alibaba_gpu_type_pool,A10,18,0.0,0.0003,0.0,2,0.0,256.0,0.0,2048.0
cluster_a10,alibaba_gpu_type_pool,A10,19,0.0,0.0003,0.0,2,0.0,256.0,0.0,2048.0
cluster_a10,alibaba_gpu_type_pool,A10,20,0.0,0.0003,0.0,2,0.0,256.0,0.0,2048.0
cluster_a10,alibaba_gpu_type_pool,A10,21,0.0,0.0003,0.0,2,0.0,256.0,0.0,2048.0
cluster_a10,alibaba_gpu_type_pool,A10,22,7e-05,0.0003,1.0,2,3.152,256.0,5.46875,2048.0
cluster_a10,alibaba_gpu_type_pool,A10,23,0.0,0.0003,0.0,2,0.0,256.0,0.0,2048.0
cluster_a10,alibaba_gpu_type_pool,A10,24,0.0,0.0003,0.0,2,0.0,256.0,0.0,2048.0
cluster_a10,alibaba_gpu_type_pool,A10,25,0.0,0.0003,0.0,2,0.0,256.0,0.0,2048.0
cluster_a10,alibaba_gpu_type_pool,A10,26,0.0,0.0003,0.0,2,0.0,256.0,0.0,2048.0
cluster_a10,alibaba_gpu_type_pool,A10,27,0.00014,0.0003,2.0,2,35.5,256.0,139.0,2048.0
cluster_a10,alibaba_gpu_type_pool,A10,28,7e-05,0.0003,1.0,2,24.2,256.0,91.0,2048.0
cluster_a10,alibaba_gpu_type_pool,A10,29,7e-05,0.0003,1.0,2,16.0,256.0,32.0,2048.0
cluster_a10,alibaba_gpu_type_pool,A10,30,0.00021999999999999998,0.0003,2.0,2,19.152,256.0,37.46875,2048.0
cluster_a10,alibaba_gpu_type_pool,A10,31,7e-05,0.0003,1.0,2,16.0,256.0,32.0,2048.0
cluster_a10,alibaba_gpu_type_pool,A10,32,0.00021999999999999998,0.0003,2.0,2,27.908,256.0,78.0,2048.0
cluster_a10,alibaba_gpu_type_pool,A10,33,7e-05,0.0003,1.0,2,16.0,256.0,32.0,2048.0
cluster_a10,alibaba_gpu_type_pool,A10,34,7e-05,0.0003,1.0,2,3.152,256.0,5.46875,2048.0
cluster_a10,alibaba_gpu_type_pool,A10,35,7e-05,0.0003,1.0,2,3.152,256.0,5.46875,2048.0
cluster_a10,alibaba_gpu_type_pool,A10,36,0.0,0.0003,0.0,2,0.0,256.0,0.0,2048.0
cluster_a10,alibaba_gpu_type_pool,A10,37,0.0,0.0003,0.0,2,0.0,256.0,0.0,2048.0
cluster_a10,alibaba_gpu_type_pool,A10,38,0.00025,0.0003,1.0,2,4.0,256.0,29.8017578125,2048.0
cluster_a10,alibaba_gpu_type_pool,A10,39,0.00025,0.0003,1.0,2,4.0,256.0,29.8017578125,2048.0
cluster_a10,alibaba_gpu_type_pool,A10,40,0.00025,0.0003,1.0,2,4.0,256.0,29.8017578125,2048.0
cluster_a10,alibaba_gpu_type_pool,A10,41,0.00014,0.0003,2.0,2,22.6,256.0,96.0,2048.0
cluster_a10,alibaba_gpu_type_pool,A10,42,0.00025,0.0003,1.0,2,18.708,256.0,63.0,2048.0
cluster_a10,alibaba_gpu_type_pool,A10,43,0.00025,0.0003,1.0,2,18.708,256.0,63.0,2048.0
