job_id,category,workload_family,duration,power,earliest_start,latest_start,gpu_type_required,gpu_count_required,cpu_required,memory_required_gb
job_000,gpu_unrestricted,combinatorial_difficulty,2,0.0003313985597816743,3,10,,1,7.586268547870472,48.42635011763464
job_001,gpu_unrestricted,combinatorial_difficulty,1,0.0005184106683628031,4,15,,2,17.304868292801647,103.21808933803669
job_002,gpu_restricted,combinatorial_difficulty,2,0.00036672029601081006,3,14,G2,1,6.762633451205902,46.29754047544612
job_003,gpu_restricted,combinatorial_difficulty,2,0.0002531390800588596,3,14,V100M32,1,7.858188724660411,54.83433659583902
job_004,gpu_unrestricted,combinatorial_difficulty,1,7.23909883136263e-05,1,11,,1,9.42141194804439,55.72570519745955
job_005,gpu_restricted,combinatorial_difficulty,4,0.00026280271924104435,0,8,P100,1,7.769617302629689,41.07275629862035
job_006,gpu_unrestricted,combinatorial_difficulty,1,6.86504752982341e-05,4,11,,1,6.86588403486468,56.488359082754094
job_007,gpu_restricted,combinatorial_difficulty,3,0.0007464811360850223,5,9,G2,2,15.52529208615181,112.68556040024774
job_008,gpu_unrestricted,combinatorial_difficulty,2,0.00024936824933078543,0,9,,1,9.517446747996885,40.39733785871002
job_009,gpu_unrestricted,combinatorial_difficulty,1,0.00022506843839396122,3,15,,1,8.119360618910187,55.734998613065294
job_010,gpu_restricted,combinatorial_difficulty,3,0.00024383306155793434,0,8,V100M32,1,7.0767455269601465,40.58945935493326
job_011,gpu_unrestricted,combinatorial_difficulty,2,7.102904809694548e-05,3,9,,1,9.215408338968517,56.91008411855749
job_012,gpu_unrestricted,combinatorial_difficulty,2,0.0003528026604266144,3,14,,1,8.902731752100255,56.3182955418235
job_013,gpu_unrestricted,combinatorial_difficulty,2,0.00034632471511468276,5,13,,1,7.6221047339097705,52.50267554579811
job_014,gpu_unrestricted,combinatorial_difficulty,3,0.0002453562099148256,1,7,,1,8.174560775385466,42.49016601323752
job_015,gpu_restricted,combinatorial_difficulty,3,0.00015192573950312287,5,10,T4,2,18.577727762953735,83.66108774041228
job_016,gpu_restricted,combinatorial_difficulty,1,0.00025637397800394536,4,10,V100M32,1,7.425097038037403,52.55803255195651
job_017,gpu_unrestricted,combinatorial_difficulty,2,0.00024117987635561124,3,12,,1,7.028009963012481,57.50967701026214
job_018,gpu_unrestricted,combinatorial_difficulty,4,0.0002585403217477907,3,6,,1,8.526177756603987,57.22683317155291
job_019,gpu_unrestricted,combinatorial_difficulty,1,0.00026654187961324685,4,9,,1,7.8470147827406835,47.7987258453899
job_020,gpu_unrestricted,combinatorial_difficulty,4,0.00027378804768878187,2,6,,1,8.941958090416076,41.715450824289825
job_021,gpu_unrestricted,combinatorial_difficulty,2,0.00038095775832017707,3,11,,1,8.946059154406063,45.26171386448564
job_022,gpu_restricted,combinatorial_difficulty,2,0.0003499830098699105,3,13,G2,1,8.84818400102127,41.12300585777768
job_023,gpu_unrestricted,combinatorial_difficulty,3,0.00024937662581813277,0,9,,1,7.097566326723597,51.77324320836446
job_024,gpu_unrestricted,combinatorial_difficulty,3,0.0002426317155268781,4,9,,1,6.647912679523101,39.68265881843445
job_025,gpu_restricted,combinatorial_difficulty,2,0.0002484277800337983,4,10,P100,1,7.809430663334755,38.5427037743406
job_026,gpu_unrestricted,combinatorial_difficulty,2,0.0007967351606091984,4,9,,3,20.329477148258803,168.51714521528055
job_027,gpu_unrestricted,combinatorial_difficulty,2,0.0004996373934733787,0,9,,2,13.41966373883319,98.27145150084004
job_028,gpu_restricted,combinatorial_difficulty,3,7.310174496726747e-05,4,11,T4,1,7.4037722485854776,41.22036657553548
job_029,gpu_restricted,combinatorial_difficulty,2,0.00013466147726745904,3,14,T4,2,15.65805917557143,91.13158148869049
job_030,gpu_restricted,combinatorial_difficulty,1,6.560035913926667e-05,2,8,T4,1,7.521625253836273,38.99755651004108
job_031,gpu_unrestricted,combinatorial_difficulty,3,0.00024137023113164055,0,9,,1,8.225349972752609,53.03243092238776
job_032,gpu_restricted,combinatorial_difficulty,2,6.464862864539576e-05,10,14,T4,1,7.316781198956018,48.834693778322645
job_033,gpu_unrestricted,combinatorial_difficulty,1,0.0002731548200376728,2,11,,1,8.88905423826632,40.261154094030516
job_034,gpu_unrestricted,combinatorial_difficulty,1,0.00023142203307746626,1,11,,1,7.444539928463547,39.54505689552704
job_035,gpu_unrestricted,combinatorial_difficulty,1,0.00023749103991405526,3,9,,1,9.582341352225235,51.68905029320676
job_036,gpu_restricted,combinatorial_difficulty,1,0.0002731572284861043,4,7,V100M32,1,7.419044490221239,53.83843823167845
job_037,gpu_unrestricted,combinatorial_difficulty,1,0.0003838646810565523,0,9,,1,8.330409031748964,41.91521400989162
job_038,gpu_restricted,combinatorial_difficulty,3,0.0003818173672015919,3,11,G2,1,8.770573286863838,40.882606731723314
job_039,gpu_unrestricted,combinatorial_difficulty,1,0.000487058587034723,3,13,,2,13.541974977173004,103.39764937359357
job_040,gpu_restricted,combinatorial_difficulty,1,0.00025120700650666466,4,10,P100,1,6.557381238441012,41.918883832410906
job_041,gpu_unrestricted,combinatorial_difficulty,2,0.00033476264873299853,3,12,,1,9.04925359480343,54.18165432195748
job_042,gpu_unrestricted,combinatorial_difficulty,1,0.0004924101035478025,2,9,,2,14.23424083129925,104.71407026330529
job_043,gpu_restricted,combinatorial_difficulty,2,7.333149005922788e-05,4,14,T4,1,8.60011704802829,49.74127821243431
job_044,gpu_unrestricted,combinatorial_difficulty,3,0.00022802745407768965,0,8,,1,8.078331508687107,51.57725724115274
job_045,gpu_unrestricted,combinatorial_difficulty,2,0.00022977351286978512,5,10,,1,7.648228732191349,44.26829176521299
