job_id,category,workload_family,assigned_cluster,cluster_role,cluster_gpu_type,start_hour,duration,power,gpu_type_required,gpu_count_required,cpu_required,memory_required_gb
job_006,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,0,4,0.00047113567995252156,,2,18.909123984937928,114.72950250919786
job_014,gpu_restricted,combinatorial_difficulty,cluster_v100m32,small_gpu_type_pool,V100M32,0,3,0.0002749897124015211,V100M32,1,8.647320898505493,47.47945322744175
job_044,gpu_restricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,0,2,6.89798889838037e-05,T4,1,8.584317153673211,46.888449475566965
job_025,gpu_unrestricted,combinatorial_difficulty,cluster_p100,small_gpu_type_pool,P100,2,2,0.00022765628095021623,,1,8.017985389994488,56.36160414366919
job_039,gpu_restricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,2,2,7.621491441255381e-05,T4,1,8.930267764480886,47.94251148971852
job_015,gpu_restricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,3,3,0.0003273591864587413,G2,1,8.512792283415347,48.52150016907392
job_012,gpu_restricted,combinatorial_difficulty,cluster_v100m32,small_gpu_type_pool,V100M32,4,1,0.0002526575721339359,V100M32,1,7.67076514907488,53.75143375938724
job_019,gpu_unrestricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,4,3,7.214388378058272e-05,,1,7.497944662359215,54.23201856101914
job_023,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,4,4,0.0003280360798908304,,1,8.19121917345401,53.59909304382081
job_027,gpu_unrestricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,4,4,6.379524833951056e-05,,1,8.924908859860137,47.78414852624309
job_040,gpu_unrestricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,4,2,7.273806342381548e-05,,1,7.31339236253622,42.777435155723566
job_018,gpu_restricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,5,1,0.0003746957441325492,G2,1,8.487086821164876,50.30673934195511
job_022,gpu_unrestricted,combinatorial_difficulty,cluster_v100m32,small_gpu_type_pool,V100M32,5,2,0.00047811830255192793,,2,13.520522292693066,95.07687368605554
job_028,gpu_restricted,combinatorial_difficulty,cluster_p100,small_gpu_type_pool,P100,5,2,0.0002501087533392627,P100,1,9.183078842001983,39.83054472820287
job_033,gpu_unrestricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,5,1,6.792614875810092e-05,,1,7.223444849599151,44.72673963427374
job_043,gpu_unrestricted,combinatorial_difficulty,cluster_p100,small_gpu_type_pool,P100,5,2,0.0002382995780794099,,1,6.522263116608584,52.300375388792204
job_009,gpu_restricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,6,1,7.688954514664807e-05,T4,1,7.4964248200334715,47.42764467138518
job_013,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,6,1,0.0007522918752029033,,3,21.818607801447214,120.7307552606736
job_031,gpu_unrestricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,6,1,6.804651588523105e-05,,1,6.6724339727842565,39.60110526604349
job_000,gpu_unrestricted,combinatorial_difficulty,cluster_p100,small_gpu_type_pool,P100,7,1,0.00022965145856989767,,1,8.3504519675446,43.92786027444552
job_003,gpu_restricted,combinatorial_difficulty,cluster_v100m32,small_gpu_type_pool,V100M32,7,3,0.00022792011480344054,V100M32,1,7.66595853586457,44.812397784672996
job_017,gpu_restricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,7,3,6.62833423578508e-05,T4,1,6.899293403920632,45.650139738566175
job_030,gpu_restricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,7,3,7.569216977160363e-05,T4,1,8.56457318499552,46.33203403373121
job_032,gpu_restricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,7,1,0.0003361282419423671,G2,1,7.194543991665653,50.03015350137008
job_035,gpu_unrestricted,combinatorial_difficulty,cluster_v100m32,small_gpu_type_pool,V100M32,7,2,0.0002643854322585651,,1,7.395761288712194,43.41991318788477
