hour,baseline_load,pue,flexible_load,it_load,total_load,facility_load,renewable_available,renewable_consumption,renewable_curtailment,grid_consumption,grid_price
0,0.0,1.2,0.0008151052813378464,0.0008151052813378464,0.0009781263376054156,0.0009781263376054156,0.0001608,0.0001608,0.0,0.0008173263376054156,105.0
1,0.0,1.2,0.0008151052813378464,0.0008151052813378464,0.0009781263376054156,0.0009781263376054156,0.0001608,0.0001608,0.0,0.0008173263376054156,105.0
2,0.0,1.2,0.0010499965877168126,0.0010499965877168126,0.001259995905260175,0.001259995905260175,0.0001608,0.0001608,0.0,0.001099195905260175,105.0
3,0.0,1.2,0.001102366061774033,0.001102366061774033,0.0013228392741288393,0.0013228392741288393,0.0001608,0.0001608,0.0,0.0011620392741288393,105.0
4,0.0,1.2,0.0011167300340274163,0.0011167300340274163,0.0013400760408328997,0.0013400760408328997,0.0001608,0.0001608,0.0,0.0011792760408328997,105.0
5,0.0,1.2,0.0022732209887547307,0.0022732209887547307,0.0027278651865056775,0.0027278651865056775,0.0017688000000000003,0.0017688000000000003,0.0,0.0009580849350972337,46.666666666666664
6,0.0,1.2,0.0023277297822163067,0.0023277297822163067,0.002793275738659567,0.002793275738659567,0.0017688000000000003,0.0017687999999999994,8.673617379884035e-19,0.0010244757386595677,46.666666666666664
7,0.0,1.2,0.002493357911935691,0.002493357911935691,0.002992029494322829,0.002992029494322829,0.0017688000000000003,0.0017688000000000003,0.0,0.0012229542481733376,46.666666666666664
8,0.0,1.2,0.002496144797319412,0.002496144797319412,0.0029953737567832944,0.0029953737567832944,0.0017688000000000003,0.0017687999999999998,4.336808689942018e-19,0.0012265737567832944,46.666666666666664
9,0.0,1.2,0.002486501692600033,0.002486501692600033,0.0029838020311200395,0.0029838020311200395,0.0017688000000000003,0.0017688,2.168404344971009e-19,0.0012150020311200395,46.666666666666664
10,0.0,1.2,0.0018708083455573027,0.0018708083455573027,0.002244970014668763,0.002244970014668763,0.0001608,0.00016079999999999957,4.336808689942018e-19,0.0020841700146687634,105.0
11,0.0,1.2,0.0016881731159665136,0.0016881731159665136,0.0020258077391598164,0.0020258077391598164,0.0001608,0.0001607999999999998,2.168404344971009e-19,0.0018650077391598166,105.0
12,0.0,1.2,0.0012103592710118781,0.0012103592710118781,0.0014524311252142536,0.0014524311252142536,0.0001608,0.0001608,0.0,0.0012916311252142536,105.0
13,0.0,1.2,0.0006034010621118189,0.0006034010621118189,0.0007240812745341826,0.0007240812745341826,0.0001608,0.0001608,0.0,0.0005632812745341826,105.0
14,0.0,1.2,0.0008205188732406858,0.0008205188732406858,0.000984622647888823,0.000984622647888823,0.0001608,0.0001608,0.0,0.000823822647888823,105.0
15,0.0,1.2,0.001056656865883932,0.001056656865883932,0.0012679882390607183,0.0012679882390607183,0.0001608,0.0001607999999999998,2.168404344971009e-19,0.0011071882390607185,105.0
