job_id,category,workload_family,assigned_cluster,cluster_role,cluster_gpu_type,start_hour,duration,power,gpu_type_required,gpu_count_required,cpu_required,memory_required_gb
job_006,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,0,2,0.00014669446994588662,,2,14.772951318823731,94.1528336929168
job_014,gpu_unrestricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,0,2,7.109782217314021e-05,,1,7.979652879230907,50.93692181017309
job_036,gpu_unrestricted,combinatorial_difficulty,cluster_p100,small_gpu_type_pool,P100,0,1,0.0002522418569635678,,1,8.32972061317827,48.06202605242164
job_037,gpu_unrestricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,0,3,7.408639563662686e-05,,1,6.648547758293289,41.147261186460234
job_035,gpu_unrestricted,combinatorial_difficulty,cluster_p100,small_gpu_type_pool,P100,1,3,0.000251128480364839,,1,8.050507326667287,52.79066987522266
job_042,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,1,2,7.553374405489323e-05,,1,7.855033426730553,47.29611834872548
job_033,gpu_unrestricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,2,2,0.0001522499082572393,,2,18.95635186125832,104.62125955315099
job_009,gpu_unrestricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,3,2,7.348292014660953e-05,,1,7.8624528569759535,56.313403795756685
job_024,gpu_restricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,3,2,0.0007105825971171412,G2,2,18.857279605929733,114.50721714057146
job_034,gpu_restricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,3,2,0.00037165325115589664,G2,1,8.423168877985875,55.5786198568354
job_005,gpu_unrestricted,combinatorial_difficulty,cluster_v100m32,small_gpu_type_pool,V100M32,5,2,0.000241672722596883,,1,7.894322740179692,45.003371519545766
job_007,gpu_restricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,5,2,0.0003777400707502455,G2,1,7.572035256176276,51.07098744398731
job_011,gpu_restricted,combinatorial_difficulty,cluster_p100,small_gpu_type_pool,P100,5,1,0.00025950055399078046,P100,1,6.686000700213196,51.74949639232888
job_017,gpu_unrestricted,combinatorial_difficulty,cluster_p100,small_gpu_type_pool,P100,5,4,0.00023146977066450657,,1,8.030295925959752,39.83388631470834
job_020,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,5,4,0.0003738369882451813,,1,7.0399152736660575,51.82994527179543
job_027,gpu_unrestricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,5,3,0.00027162998394315255,,1,7.368105520127603,53.22413106584014
job_031,gpu_restricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,5,3,0.00035312923064368643,G2,1,8.040708468471221,45.76712989516451
job_039,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,5,2,0.00026310697967665885,,1,7.5474648285827906,39.667775984770834
job_040,gpu_restricted,combinatorial_difficulty,cluster_v100m32,small_gpu_type_pool,V100M32,5,1,0.00024249866512533082,V100M32,1,7.408877820164217,50.91916568735254
job_010,gpu_unrestricted,combinatorial_difficulty,cluster_p100,small_gpu_type_pool,P100,6,3,0.0002484659259254817,,1,7.778780466246953,54.02837225679935
job_022,gpu_unrestricted,combinatorial_difficulty,cluster_v100m32,small_gpu_type_pool,V100M32,6,2,0.00025526325325515685,,1,6.890866082960492,42.38006885263703
job_019,gpu_restricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,7,2,0.00031647237326753487,G2,1,9.006630392757025,40.311187329984406
job_028,gpu_unrestricted,combinatorial_difficulty,cluster_v100m32,small_gpu_type_pool,V100M32,7,4,0.00022689464673211103,,1,8.913537156041853,40.84809587184916
job_032,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,7,2,0.00031835230860554963,,1,6.7407163396927094,53.17683522141098
job_025,gpu_unrestricted,combinatorial_difficulty,cluster_v100m32,small_gpu_type_pool,V100M32,8,2,0.00023568098078541983,,1,7.080859752928113,52.86104851704935
job_026,gpu_restricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,8,2,0.00034777538629457243,G2,1,7.132058410714667,41.39035771235728
job_030,gpu_restricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,8,2,0.0002155724403739826,T4,3,24.472245125619743,117.52328502174583
job_004,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,9,1,0.00037095503842261667,,1,8.492739454493414,45.93234097642246
job_008,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,9,1,0.0003360164181052138,,1,6.611613338515459,51.52336796600159
job_015,gpu_unrestricted,combinatorial_difficulty,cluster_p100,small_gpu_type_pool,P100,9,4,0.0004531794018132571,,2,15.548887027679088,85.71013318523472
job_038,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,9,2,0.00027357047799259304,,1,7.1830296210562565,49.37243977329592
job_000,gpu_unrestricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,10,3,7.012588972762466e-05,,1,7.716793410525791,53.13731681236412
