job_id,category,workload_family,duration,power,earliest_start,latest_start,gpu_type_required,gpu_count_required,cpu_required,memory_required_gb
job_000,gpu_unrestricted,combinatorial_difficulty,1,0.0002398062270387783,5,9,,1,8.473446078347292,43.92751381966348
job_001,gpu_unrestricted,combinatorial_difficulty,2,0.00048534326059453527,5,8,,2,19.136850844988487,79.47055596274906
job_002,gpu_unrestricted,combinatorial_difficulty,3,0.00025006755973549995,0,7,,1,7.748198484088238,45.59665975719706
job_003,gpu_unrestricted,combinatorial_difficulty,4,0.00024089526252971444,2,8,,1,9.206732670878086,53.51121279098484
job_004,gpu_restricted,combinatorial_difficulty,4,0.00024252706038775014,5,12,V100M32,1,9.213652352479777,52.32270620269041
job_005,gpu_unrestricted,combinatorial_difficulty,2,0.0003499930659720855,5,9,,1,6.550973692435143,44.58571200543942
job_006,gpu_unrestricted,combinatorial_difficulty,2,0.0010000586739643547,3,9,,3,26.439798981150197,132.43268744145428
job_007,gpu_unrestricted,combinatorial_difficulty,3,0.00015175585182851628,4,12,,2,13.767778423244046,99.49174370724924
job_008,gpu_unrestricted,combinatorial_difficulty,2,6.617981726948446e-05,0,10,,1,8.146088170944951,53.37827179244752
job_009,gpu_unrestricted,combinatorial_difficulty,4,0.0002607403006254861,3,7,,1,8.205999149591968,47.021696164341975
job_010,gpu_unrestricted,combinatorial_difficulty,4,7.654119261665534e-05,0,7,,1,7.426547797979881,39.7334367835378
job_011,gpu_unrestricted,combinatorial_difficulty,4,0.00024926905390297165,4,8,,1,8.604169321596693,51.20284415471201
job_012,gpu_unrestricted,combinatorial_difficulty,1,6.963311239560276e-05,5,9,,1,9.511618482335809,39.720339320821346
job_013,gpu_unrestricted,combinatorial_difficulty,3,6.744532070559792e-05,3,9,,1,9.159469372103654,43.02718830440652
job_014,gpu_unrestricted,combinatorial_difficulty,2,0.00031756137916780794,4,14,,1,8.600783391390157,52.97692643269079
job_015,gpu_unrestricted,combinatorial_difficulty,2,0.0002586976672506432,4,10,,1,8.291014845820614,56.70275856029312
job_016,gpu_unrestricted,combinatorial_difficulty,1,6.820652419803303e-05,3,10,,1,8.532807558284931,39.323625912021754
job_017,gpu_unrestricted,combinatorial_difficulty,3,0.000757009150013003,0,9,,2,17.242976603653617,87.48727717010914
job_018,gpu_unrestricted,combinatorial_difficulty,3,0.0003200792483922503,5,9,,1,8.939377887987897,48.553021455535145
job_019,gpu_unrestricted,combinatorial_difficulty,3,0.00027126848663712233,4,13,,1,6.496493452133232,51.67493915524474
job_020,gpu_unrestricted,combinatorial_difficulty,1,0.0005015249959393436,5,9,,2,17.691412173231008,109.48105864553158
job_021,gpu_unrestricted,combinatorial_difficulty,3,7.1204483347885e-05,4,9,,1,6.845000212843889,41.504946891041804
job_022,gpu_unrestricted,combinatorial_difficulty,2,0.00038209972961206684,2,9,,1,9.249913392131194,57.393371015570885
job_023,gpu_unrestricted,combinatorial_difficulty,1,0.00031533610605304107,5,13,,1,8.814612756703934,38.772809333256134
job_024,gpu_unrestricted,combinatorial_difficulty,3,0.00024380487422336191,5,10,,1,6.723881711599721,54.92459090343279
job_025,gpu_unrestricted,combinatorial_difficulty,2,0.0003665849080534155,5,8,,1,8.93957971099827,38.62507722522908
job_026,gpu_unrestricted,combinatorial_difficulty,2,0.0002555484610541597,3,11,,1,8.0983162621203,49.87255009831151
job_027,gpu_unrestricted,combinatorial_difficulty,1,0.0002711937226211527,0,9,,1,7.995942627380153,48.65864340253792
job_028,gpu_unrestricted,combinatorial_difficulty,3,0.000245030253722673,3,13,,1,6.676695442385665,45.6564024447974
job_029,gpu_unrestricted,combinatorial_difficulty,2,0.000501257151674174,5,14,,2,16.84173352066628,85.49892346382488
job_030,gpu_unrestricted,combinatorial_difficulty,2,0.0003551151132665897,4,14,,1,7.334036420471845,49.53042032422125
job_031,gpu_unrestricted,combinatorial_difficulty,3,0.00023826882435939965,4,11,,1,9.070011775164172,52.27671352939555
job_032,gpu_unrestricted,combinatorial_difficulty,2,6.903769111448676e-05,1,4,,1,7.660358349095684,50.840506754827715
job_033,gpu_restricted,combinatorial_difficulty,2,6.721292783154371e-05,4,9,T4,1,7.8419760459289165,47.70999739553946
job_034,gpu_unrestricted,combinatorial_difficulty,4,6.743185311958489e-05,0,7,,1,8.647838602065425,46.77136408099828
job_035,gpu_unrestricted,combinatorial_difficulty,3,6.520520498366334e-05,0,7,,1,8.959903555823402,42.23435193061743
job_036,gpu_unrestricted,combinatorial_difficulty,1,6.352409383695371e-05,11,14,,1,8.298370224373137,42.46201883838628
job_037,gpu_unrestricted,combinatorial_difficulty,4,6.363459104639788e-05,0,8,,1,7.771156652195567,49.77168544049971
job_038,gpu_unrestricted,combinatorial_difficulty,1,7.534782715029813e-05,5,15,,1,7.663062328259741,45.97767663526931
job_039,gpu_restricted,combinatorial_difficulty,1,0.0002512055506928676,0,5,V100M32,1,8.661922099892289,46.72219974416444
job_040,gpu_restricted,combinatorial_difficulty,1,0.00027339245386270817,3,15,P100,1,7.65903276279348,48.69045473894734
job_041,gpu_unrestricted,combinatorial_difficulty,1,0.0006382964662857391,9,12,,2,19.072789291006863,111.0144912649809
job_042,gpu_unrestricted,combinatorial_difficulty,3,6.826887703741217e-05,5,12,,1,7.874032708415598,40.82760579292957
job_043,gpu_restricted,combinatorial_difficulty,1,7.482591940509011e-05,3,10,T4,1,6.422608993301829,47.06036498023199
job_044,gpu_restricted,combinatorial_difficulty,1,0.00023264715055284514,7,13,V100M32,1,6.862924477593477,45.8144288354099
job_045,gpu_restricted,combinatorial_difficulty,2,6.315488428253115e-05,1,10,T4,1,8.920611538336784,56.13834372149384
job_046,gpu_unrestricted,combinatorial_difficulty,3,6.91180812628591e-05,9,13,,1,6.529279928355771,41.83319217146239
job_047,gpu_unrestricted,combinatorial_difficulty,2,0.0002655723271756003,0,9,,1,7.804937274252641,42.00320553843052
job_048,gpu_unrestricted,combinatorial_difficulty,4,7.546101315446222e-05,10,12,,1,6.462114073194301,42.8558032085642
job_049,gpu_unrestricted,combinatorial_difficulty,1,0.0003802611198426331,0,11,,1,8.146523776535474,42.05447154603999
job_050,gpu_unrestricted,combinatorial_difficulty,3,0.00023667026948242457,2,7,,1,6.658975513359136,41.417417609428625
job_051,gpu_unrestricted,combinatorial_difficulty,1,0.00031920775263393646,12,15,,1,8.21511402867307,39.66717412022632
job_052,gpu_unrestricted,combinatorial_difficulty,1,6.601709371786997e-05,3,9,,1,9.045705367643606,48.25909164689088
job_053,gpu_unrestricted,combinatorial_difficulty,1,0.00033464206062515405,5,11,,1,6.813770852616843,50.84821641158503
job_054,gpu_unrestricted,combinatorial_difficulty,3,0.00023982765765447178,0,6,,1,6.406980408997959,41.25616332806512
job_055,gpu_unrestricted,combinatorial_difficulty,1,6.384719122543126e-05,7,14,,1,6.86212583283725,56.46376748074243
job_056,gpu_unrestricted,combinatorial_difficulty,1,6.352689782647391e-05,1,9,,1,7.049540460524332,49.29571740934882
job_057,gpu_unrestricted,combinatorial_difficulty,1,6.787397430398153e-05,1,10,,1,7.419578783702235,53.80142279280167
job_058,gpu_unrestricted,combinatorial_difficulty,1,0.000255252501590186,4,10,,1,6.793941399305973,51.75818726534762
