cluster_id,cluster_role,gpu_type,hour,cluster_load,capacity,cluster_gpu_load,gpu_capacity,cluster_cpu_load,cpu_capacity,cluster_memory_load,memory_capacity_gb
cluster_g2,small_gpu_type_pool,G2,0,0.00013422796909905467,0.0014,2.0,4,17.423905399370152,32.0,90.76747369578794,192.0
cluster_g2,small_gpu_type_pool,G2,1,0.00013422796909905467,0.0014,2.0,4,17.423905399370152,32.0,90.76747369578794,192.0
cluster_g2,small_gpu_type_pool,G2,2,0.0006553041516262067,0.0014,4.0,4,30.572458405648035,32.0,170.02765895872778,192.0
cluster_g2,small_gpu_type_pool,G2,3,0.0006553041516262067,0.0014,4.0,4,30.572458405648035,32.0,170.02765895872778,192.0
cluster_g2,small_gpu_type_pool,G2,4,0.0009786377722605813,0.0014,4.0,4,31.112013960326728,32.0,191.76350041096794,192.0
cluster_g2,small_gpu_type_pool,G2,5,0.0012125272182869897,0.0014,4.0,4,29.972395247668132,32.0,180.2590427081716,192.0
cluster_g2,small_gpu_type_pool,G2,6,0.0013483723564530789,0.0014,4.0,4,29.898708654512426,32.0,172.9165083641907,192.0
cluster_g2,small_gpu_type_pool,G2,7,0.0013530411192225365,0.0014,4.0,4,27.867546021577517,32.0,183.46172484011396,192.0
cluster_g2,small_gpu_type_pool,G2,8,0.0012880918445037739,0.0014,4.0,4,29.65123282614199,32.0,186.9872570449292,192.0
cluster_g2,small_gpu_type_pool,G2,9,0.0012982943666383197,0.0014,4.0,4,27.522112541649758,32.0,184.14965017761855,192.0
cluster_g2,small_gpu_type_pool,G2,10,0.0009616450774019238,0.0014,3.0,4,20.434950740308558,32.0,133.90844611795347,192.0
cluster_g2,small_gpu_type_pool,G2,11,0.00045968653469566963,0.0014,3.0,4,23.181325939491114,32.0,152.22648654403503,192.0
cluster_g2,small_gpu_type_pool,G2,12,0.00047856007438393987,0.0014,3.0,4,23.474378980173796,32.0,162.22172162763133,192.0
cluster_g2,small_gpu_type_pool,G2,13,0.0010072306073717267,0.0014,3.0,4,24.077169144785504,32.0,158.08536859447526,192.0
cluster_g2,small_gpu_type_pool,G2,14,0.0010072306073717267,0.0014,3.0,4,24.077169144785504,32.0,158.08536859447526,192.0
cluster_g2,small_gpu_type_pool,G2,15,0.0010072306073717267,0.0014,3.0,4,24.077169144785504,32.0,158.08536859447526,192.0
