job_id,category,workload_family,assigned_cluster,cluster_role,cluster_gpu_type,start_hour,duration,power,gpu_type_required,gpu_count_required,cpu_required,memory_required_gb
job_010,gpu_restricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,0,3,0.00014222811542985572,T4,2,15.373401905789237,103.90923065790892
job_012,gpu_unrestricted,combinatorial_difficulty,cluster_p100,small_gpu_type_pool,P100,0,3,0.00014868374586219767,,2,14.203432387100744,78.15262684378209
job_013,gpu_unrestricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,0,3,6.410204085802438e-05,,1,8.93342015310075,43.41801801064813
job_015,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,0,2,0.000491093198741511,,2,17.664862982344946,100.77421144650353
job_035,gpu_unrestricted,combinatorial_difficulty,cluster_v100m32,small_gpu_type_pool,V100M32,0,3,0.00026295337630161353,,1,8.704978900338343,54.55726390577938
job_040,gpu_restricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,0,1,0.00037781025155298153,G2,1,9.057986642380875,56.085696886002005
job_046,gpu_restricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,0,2,6.729206202058206e-05,T4,1,6.422169584363308,40.34830305339648
job_037,gpu_restricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,1,2,0.00032902200320140295,G2,1,9.2736760135684,46.36672927046293
job_049,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,2,1,0.00023506547371505293,,1,9.160620375185808,53.53281360698996
job_001,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,3,1,0.0006863066222637303,,2,16.773881285972493,77.61730884822641
job_007,gpu_unrestricted,combinatorial_difficulty,cluster_v100m32,small_gpu_type_pool,V100M32,3,1,0.00013305702379614782,,2,14.96110172410238,83.16025619639782
job_020,gpu_unrestricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,3,3,0.000139903831446322,,2,19.127137982491085,86.8874888677774
job_032,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,3,2,0.000331015388657217,,1,6.444245643468215,52.670493999264444
job_039,gpu_unrestricted,combinatorial_difficulty,cluster_p100,small_gpu_type_pool,P100,3,2,0.00013729418642299202,,2,14.709016266923232,85.76925881795258
job_004,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,4,2,0.00031866531186216,,1,7.926603163828629,47.284726228230745
job_017,gpu_unrestricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,4,4,6.840627167624218e-05,,1,9.488509505147878,52.33954524991779
job_003,gpu_unrestricted,combinatorial_difficulty,cluster_v100m32,small_gpu_type_pool,V100M32,5,4,0.0002408827850930776,,1,7.7120645042308595,41.01486421852974
job_009,gpu_unrestricted,combinatorial_difficulty,cluster_p100,small_gpu_type_pool,P100,5,2,0.0002401796604307057,,1,7.032433758795048,41.94518429197388
job_029,gpu_restricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,5,2,0.0007498872810377568,G2,2,15.461644621949011,98.00635596490332
job_036,gpu_unrestricted,combinatorial_difficulty,cluster_p100,small_gpu_type_pool,P100,5,1,0.00024748090948411195,,1,8.356320635471498,39.06520505466561
job_038,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,5,2,0.0002706047946939943,,1,7.792933563313788,43.86842706451189
job_050,gpu_unrestricted,combinatorial_difficulty,cluster_v100m32,small_gpu_type_pool,V100M32,5,2,0.00025162131422752935,,1,7.021737598067944,51.480122790161715
job_008,gpu_unrestricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,6,3,6.597775051928982e-05,,1,7.521122016942163,45.23461315115705
job_023,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,6,4,0.0003436041476528193,,1,8.185290421299724,49.8267883070227
job_025,gpu_unrestricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,6,3,7.299580049041621e-05,,1,6.443707830526432,46.65461708347584
job_027,gpu_unrestricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,6,3,6.74447046133481e-05,,1,7.092620626762037,45.7536404626472
job_042,gpu_restricted,combinatorial_difficulty,cluster_p100,small_gpu_type_pool,P100,6,1,0.00023988542664792037,P100,1,8.583999495903745,43.846482837893845
job_006,gpu_restricted,combinatorial_difficulty,cluster_p100,small_gpu_type_pool,P100,7,2,0.00048489203515228576,P100,2,14.977406890664037,94.95258127644769
job_022,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,7,1,0.00033383506860983677,,1,7.678046400666559,50.04027410365063
job_031,gpu_restricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,7,3,0.0003274455791714634,G2,1,7.023734589765828,46.907744176344686
job_034,gpu_unrestricted,combinatorial_difficulty,cluster_v100m32,small_gpu_type_pool,V100M32,7,1,0.0002517832351224157,,1,7.820542914334078,45.8703682167924
job_047,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,7,1,0.0003510300259040504,,1,8.78782850441213,42.03781849941285
job_002,gpu_restricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,8,4,0.0003656204847519026,G2,1,8.936973887990646,38.96806914002097
job_030,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,8,3,0.0003190988674958238,,1,7.32895576782015,45.613092920361055
job_033,gpu_unrestricted,combinatorial_difficulty,cluster_v100m32,small_gpu_type_pool,V100M32,8,1,0.00024706638214921374,,1,6.504645687318941,47.7453397938292
