job_id,category,workload_family,assigned_cluster,cluster_role,cluster_gpu_type,start_hour,duration,power,gpu_type_required,gpu_count_required,cpu_required,memory_required_gb
job_003,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,0,4,0.00012759382099767234,,2,14.111447329011574,107.49792544581463
job_020,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,0,1,0.00023356042138270602,,1,9.084699669040264,51.669504749407686
job_021,gpu_restricted,combinatorial_difficulty,cluster_v100m32,small_gpu_type_pool,V100M32,0,3,0.00023115894830547364,V100M32,1,8.628835185181902,40.263210566991816
job_027,gpu_restricted,combinatorial_difficulty,cluster_p100,small_gpu_type_pool,P100,0,2,0.00027418467454613435,P100,1,7.6140565437584495,55.67906954324336
job_013,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,1,3,0.00069139845399472,,2,17.472563270989596,83.31900200085573
job_015,gpu_restricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,1,3,6.94277349250606e-05,T4,1,8.639486506042187,47.02860164380855
job_034,gpu_restricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,1,1,7.04734506413031e-05,T4,1,7.689493850339394,46.56916718571223
job_036,gpu_restricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,1,2,6.799254304234218e-05,T4,1,7.602590733768589,57.12911413497492
job_025,gpu_unrestricted,combinatorial_difficulty,cluster_p100,small_gpu_type_pool,P100,2,1,0.0002452951753629581,,1,6.661740939257921,56.73901361957443
job_040,gpu_unrestricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,2,3,6.48958119740975e-05,,1,7.044296391597252,46.409885784195325
job_000,gpu_restricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,3,2,7.19866593041193e-05,T4,1,8.1820507137139,47.056032498792554
job_010,gpu_restricted,combinatorial_difficulty,cluster_v100m32,small_gpu_type_pool,V100M32,3,2,0.0002459370931868728,V100M32,1,6.925326303166369,56.20837407134085
job_008,gpu_restricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,4,3,0.00012831290849671612,T4,2,15.70931935840041,82.26311753857469
job_012,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,4,3,0.0007907659103361173,,3,22.664244119625756,140.7745811082964
job_030,gpu_unrestricted,combinatorial_difficulty,cluster_p100,small_gpu_type_pool,P100,4,3,0.0002568203470898706,,1,6.449136881006597,48.34110197348393
job_035,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,4,2,0.0003381581536404074,,1,9.1492751943638,48.28907144631309
job_016,gpu_restricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,5,3,7.393837713157926e-05,T4,1,9.087850575286707,45.065358584745354
job_023,gpu_unrestricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,5,3,7.0297098709871e-05,,1,7.134295467120755,55.55639971824097
job_043,gpu_unrestricted,combinatorial_difficulty,cluster_v100m32,small_gpu_type_pool,V100M32,5,1,0.000338206269664094,,1,7.9195914443572395,50.26536038247984
job_048,gpu_unrestricted,combinatorial_difficulty,cluster_p100,small_gpu_type_pool,P100,5,2,0.00023625310121138125,,1,9.023491713712323,45.93951337282368
job_059,gpu_unrestricted,combinatorial_difficulty,cluster_v100m32,small_gpu_type_pool,V100M32,5,3,6.489902191433545e-05,,1,7.5297793788437275,38.62112541113605
job_007,gpu_restricted,combinatorial_difficulty,cluster_v100m32,small_gpu_type_pool,V100M32,6,3,0.0002738539794354475,V100M32,1,7.538893456196316,47.066518267078834
job_009,gpu_restricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,6,4,0.0003227405361184852,G2,1,8.722559284088668,40.44544360987287
job_004,gpu_restricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,7,2,0.00031543561518060137,G2,1,6.8085640626881085,55.26838180381657
job_028,gpu_restricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,7,2,0.0003197266055820852,G2,1,7.267223482020267,43.74422443318783
job_033,gpu_unrestricted,combinatorial_difficulty,cluster_p100,small_gpu_type_pool,P100,7,1,0.00022983651168611993,,1,6.862201687496329,46.638611264700046
job_042,gpu_restricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,7,1,0.00035545489322348444,G2,1,8.869490950456665,51.385342081724446
job_052,gpu_restricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,7,1,6.92397440188008e-05,T4,1,7.7672853665510875,55.36969751449304
job_053,gpu_unrestricted,combinatorial_difficulty,cluster_p100,small_gpu_type_pool,P100,7,2,0.00026722044312723145,,1,6.501186519838534,43.5918522799607
job_019,gpu_unrestricted,combinatorial_difficulty,cluster_v100m32,small_gpu_type_pool,V100M32,8,1,0.00022646038541365967,,1,8.39635272952267,39.33652285061643
job_032,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,8,1,0.0003236195323921222,,1,7.462264120476908,48.98858361399316
job_038,gpu_unrestricted,combinatorial_difficulty,cluster_p100,small_gpu_type_pool,P100,8,2,0.00022986107318099847,,1,6.650276921826317,43.33186803651578
job_054,gpu_unrestricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,8,1,0.00012927224685297428,,2,16.91445239719585,96.5610857594823
job_055,gpu_unrestricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,8,1,7.064449842264483e-05,,1,6.787001513103061,47.2461825303295
job_058,gpu_restricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,8,2,7.619403885903542e-05,T4,1,7.230629375793405,42.05695136156608
job_002,gpu_unrestricted,combinatorial_difficulty,cluster_p100,small_gpu_type_pool,P100,9,4,0.0002663289755188247,,1,6.592206582990387,41.11503587726973
job_017,gpu_unrestricted,combinatorial_difficulty,cluster_v100m32,small_gpu_type_pool,V100M32,9,3,0.00026547662110242676,,1,8.255908884922013,55.12094649265383
job_018,gpu_restricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,9,1,7.183546876147777e-05,T4,1,7.3188660671779955,47.57197095252476
job_026,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,9,2,0.0002565736002145999,,1,9.493187436615715,42.609173100754205
job_029,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,9,3,0.0002734052940653049,,1,6.605036749822203,55.3870253355921
job_031,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,9,1,0.0003206424421445825,,1,6.913674271145602,53.52117111424599
job_037,gpu_restricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,9,3,6.392134509968747e-05,T4,1,7.779453941299829,42.6149624969336
job_046,gpu_unrestricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,9,2,6.650030583265601e-05,,1,9.349074099392322,40.06001508274448
job_056,gpu_restricted,combinatorial_difficulty,cluster_v100m32,small_gpu_type_pool,V100M32,9,1,0.0002277280656954635,V100M32,1,6.996220276032124,38.79985727041029
job_006,gpu_unrestricted,combinatorial_difficulty,cluster_p100,small_gpu_type_pool,P100,10,2,6.420260636042242e-05,,1,7.5455169680284175,51.50936419370787
job_014,gpu_restricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,10,3,0.00032538341438108614,G2,1,8.494510460764868,50.74101847613622
job_022,gpu_restricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,10,2,6.509409522592176e-05,T4,1,8.00195356425829,57.447546140902766
job_041,gpu_restricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,11,1,6.517777587478296e-05,T4,1,9.390588736529308,54.88088222523494
job_050,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,11,1,0.0002391157098604928,,1,6.698548664699066,52.88515528144633
job_001,gpu_restricted,combinatorial_difficulty,cluster_v100m32,small_gpu_type_pool,V100M32,12,3,0.00026392506226060317,V100M32,1,8.575029603336173,54.21993091685454
job_011,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,12,2,0.00045443765302251657,,2,18.870616316144247,112.53036010738457
