cluster_id,cluster_role,gpu_type,hour,cluster_load,capacity,cluster_gpu_load,gpu_capacity,cluster_cpu_load,cpu_capacity,cluster_memory_load,memory_capacity_gb
cluster_g2,small_gpu_type_pool,G2,0,0.0003611542423803784,0.0014,3.0,4,23.196146998051837,32.0,159.16743019522232,192.0
cluster_g2,small_gpu_type_pool,G2,1,0.0008189922749923924,0.0014,4.0,4,31.58401060000117,32.0,190.81692744667038,192.0
cluster_g2,small_gpu_type_pool,G2,2,0.0008189922749923924,0.0014,4.0,4,31.58401060000117,32.0,190.81692744667038,192.0
cluster_g2,small_gpu_type_pool,G2,3,0.0008189922749923924,0.0014,4.0,4,31.58401060000117,32.0,190.81692744667038,192.0
cluster_g2,small_gpu_type_pool,G2,4,0.0011289240639765247,0.0014,4.0,4,31.81351931398956,32.0,189.06365255460946,192.0
cluster_g2,small_gpu_type_pool,G2,5,0.0011289240639765247,0.0014,4.0,4,31.81351931398956,32.0,189.06365255460946,192.0
cluster_g2,small_gpu_type_pool,G2,6,0.0011135064464546025,0.0014,4.0,4,31.386803403714424,32.0,181.22002471816927,192.0
cluster_g2,small_gpu_type_pool,G2,7,0.0013133576501046561,0.0014,4.0,4,31.66783777925371,32.0,190.8433919286017,192.0
cluster_g2,small_gpu_type_pool,G2,8,0.001281522289273294,0.0014,4.0,4,30.260610949273953,32.0,188.44663346087043,192.0
cluster_g2,small_gpu_type_pool,G2,9,0.0011733618725429725,0.0014,4.0,4,31.734457741672188,32.0,191.96281316046515,192.0
cluster_g2,small_gpu_type_pool,G2,10,0.0008553623086609909,0.0014,3.0,4,24.59273464720279,32.0,148.73721691248252,192.0
cluster_g2,small_gpu_type_pool,G2,11,0.0008379044183068838,0.0014,3.0,4,21.798095875286137,32.0,159.01319909317465,192.0
cluster_g2,small_gpu_type_pool,G2,12,0.0007798210674036027,0.0014,3.0,4,27.365126776909115,32.0,163.2713785835208,192.0
cluster_g2,small_gpu_type_pool,G2,13,0.0007079351154475517,0.0014,3.0,4,27.30942471484827,32.0,166.7130917504509,192.0
cluster_g2,small_gpu_type_pool,G2,14,0.0005946709042570521,0.0014,4.0,4,30.949888059678806,32.0,177.80797976111958,192.0
cluster_g2,small_gpu_type_pool,G2,15,0.0005946709042570521,0.0014,4.0,4,30.949888059678806,32.0,177.80797976111958,192.0
cluster_t4,small_gpu_type_pool,T4,0,0.0,0.00028000000000000003,0.0,4,0.0,32.0,0.0,192.0
cluster_t4,small_gpu_type_pool,T4,1,0.00020789372860870588,0.00028000000000000003,3.0,4,23.93157109015017,32.0,150.7268829644957,192.0
cluster_t4,small_gpu_type_pool,T4,2,0.00020231608994150028,0.00028000000000000003,3.0,4,23.286373631408026,32.0,150.56760156297878,192.0
cluster_t4,small_gpu_type_pool,T4,3,0.0002063102062032774,0.00028000000000000003,3.0,4,23.865833611353338,32.0,140.49451992679644,192.0
cluster_t4,small_gpu_type_pool,T4,4,0.00026519537977493293,0.00028000000000000003,4.0,4,30.935666463711563,32.0,175.72903582156258,192.0
cluster_t4,small_gpu_type_pool,T4,5,0.0002725483843381664,0.00028000000000000003,4.0,4,31.93146540080787,32.0,182.884875841561,192.0
cluster_t4,small_gpu_type_pool,T4,6,0.0002725483843381664,0.00028000000000000003,4.0,4,31.93146540080787,32.0,182.884875841561,192.0
cluster_t4,small_gpu_type_pool,T4,7,0.00021347521986025107,0.00028000000000000003,3.0,4,23.989431408958552,32.0,155.99145581747936,192.0
cluster_t4,small_gpu_type_pool,T4,8,0.00027611078413465454,0.00028000000000000003,4.0,4,30.932083286092315,32.0,185.86421965137788,192.0
cluster_t4,small_gpu_type_pool,T4,9,0.0002784511585528567,0.00028000000000000003,4.0,4,31.67802348366355,32.0,172.30389989376891,192.0
cluster_t4,small_gpu_type_pool,T4,10,0.00019551574615826525,0.00028000000000000003,3.0,4,25.13048160495044,32.0,140.12252372058086,192.0
cluster_t4,small_gpu_type_pool,T4,11,0.0001941932162003922,0.00028000000000000003,3.0,4,25.171996242087427,32.0,154.94339086307133,192.0
cluster_t4,small_gpu_type_pool,T4,12,0.0002360620953581114,0.00028000000000000003,1.0,4,8.202584791660286,32.0,41.83570678472636,192.0
cluster_t4,small_gpu_type_pool,T4,13,0.0002360620953581114,0.00028000000000000003,1.0,4,8.202584791660286,32.0,41.83570678472636,192.0
cluster_t4,small_gpu_type_pool,T4,14,0.0,0.00028000000000000003,0.0,4,0.0,32.0,0.0,192.0
cluster_t4,small_gpu_type_pool,T4,15,0.0002722497608826848,0.00028000000000000003,4.0,4,27.900509420286944,32.0,191.59860746760876,192.0
cluster_v100m32,small_gpu_type_pool,V100M32,0,0.00023115894830547364,0.0005,1.0,2,8.628835185181902,16.0,40.263210566991816,96.0
cluster_v100m32,small_gpu_type_pool,V100M32,1,0.00023115894830547364,0.0005,1.0,2,8.628835185181902,16.0,40.263210566991816,96.0
cluster_v100m32,small_gpu_type_pool,V100M32,2,0.00023115894830547364,0.0005,1.0,2,8.628835185181902,16.0,40.263210566991816,96.0
cluster_v100m32,small_gpu_type_pool,V100M32,3,0.0002459370931868728,0.0005,1.0,2,6.925326303166369,16.0,56.20837407134085,96.0
cluster_v100m32,small_gpu_type_pool,V100M32,4,0.0002459370931868728,0.0005,1.0,2,6.925326303166369,16.0,56.20837407134085,96.0
cluster_v100m32,small_gpu_type_pool,V100M32,5,0.0004031052915784295,0.0005,2.0,2,15.449370823200967,16.0,88.88648579361589,96.0
cluster_v100m32,small_gpu_type_pool,V100M32,6,0.000338753001349783,0.0005,2.0,2,15.068672835040044,16.0,85.68764367821488,96.0
cluster_v100m32,small_gpu_type_pool,V100M32,7,0.000338753001349783,0.0005,2.0,2,15.068672835040044,16.0,85.68764367821488,96.0
cluster_v100m32,small_gpu_type_pool,V100M32,8,0.0005003143648491072,0.0005,2.0,2,15.935246185718986,16.0,86.40304111769527,96.0
cluster_v100m32,small_gpu_type_pool,V100M32,9,0.0004932046867978903,0.0005,2.0,2,15.252129160954137,16.0,93.92080376306413,96.0
cluster_v100m32,small_gpu_type_pool,V100M32,10,0.00026547662110242676,0.0005,1.0,2,8.255908884922013,16.0,55.12094649265383,96.0
cluster_v100m32,small_gpu_type_pool,V100M32,11,0.00026547662110242676,0.0005,1.0,2,8.255908884922013,16.0,55.12094649265383,96.0
cluster_v100m32,small_gpu_type_pool,V100M32,12,0.00026392506226060317,0.0005,1.0,2,8.575029603336173,16.0,54.21993091685454,96.0
cluster_v100m32,small_gpu_type_pool,V100M32,13,0.00026392506226060317,0.0005,1.0,2,8.575029603336173,16.0,54.21993091685454,96.0
cluster_v100m32,small_gpu_type_pool,V100M32,14,0.00026392506226060317,0.0005,1.0,2,8.575029603336173,16.0,54.21993091685454,96.0
cluster_v100m32,small_gpu_type_pool,V100M32,15,0.00024588880779395693,0.0005,1.0,2,8.528155030342138,16.0,43.109135332751606,96.0
cluster_p100,small_gpu_type_pool,P100,0,0.00027418467454613435,0.0005,1.0,2,7.6140565437584495,16.0,55.67906954324336,96.0
cluster_p100,small_gpu_type_pool,P100,1,0.00027418467454613435,0.0005,1.0,2,7.6140565437584495,16.0,55.67906954324336,96.0
cluster_p100,small_gpu_type_pool,P100,2,0.0002452951753629581,0.0005,1.0,2,6.661740939257921,16.0,56.73901361957443,96.0
cluster_p100,small_gpu_type_pool,P100,3,0.0,0.0005,0.0,2,0.0,16.0,0.0,96.0
cluster_p100,small_gpu_type_pool,P100,4,0.0002568203470898706,0.0005,1.0,2,6.449136881006597,16.0,48.34110197348393,96.0
cluster_p100,small_gpu_type_pool,P100,5,0.0004930734483012519,0.0005,2.0,2,15.47262859471892,16.0,94.28061534630761,96.0
cluster_p100,small_gpu_type_pool,P100,6,0.0004930734483012519,0.0005,2.0,2,15.47262859471892,16.0,94.28061534630761,96.0
cluster_p100,small_gpu_type_pool,P100,7,0.0004970569548133514,0.0005,2.0,2,13.363388207334863,16.0,90.23046354466075,96.0
cluster_p100,small_gpu_type_pool,P100,8,0.0004970815163082299,0.0005,2.0,2,13.151463441664852,16.0,86.92372031647648,96.0
cluster_p100,small_gpu_type_pool,P100,9,0.0004961900486998231,0.0005,2.0,2,13.242483504816704,16.0,84.44690391378552,96.0
cluster_p100,small_gpu_type_pool,P100,10,0.00033053158187924716,0.0005,2.0,2,14.137723551018805,16.0,92.6244000709776,96.0
cluster_p100,small_gpu_type_pool,P100,11,0.00033053158187924716,0.0005,2.0,2,14.137723551018805,16.0,92.6244000709776,96.0
cluster_p100,small_gpu_type_pool,P100,12,0.00033460262115993033,0.0005,2.0,2,14.326385821496656,16.0,95.17242021998338,96.0
cluster_p100,small_gpu_type_pool,P100,13,6.827364564110562e-05,0.0005,1.0,2,7.734179238506269,16.0,54.05738434271365,96.0
cluster_p100,small_gpu_type_pool,P100,14,0.0002724698489362345,0.0005,1.0,2,7.474548608873574,16.0,49.72600708340613,96.0
cluster_p100,small_gpu_type_pool,P100,15,0.0002724698489362345,0.0005,1.0,2,7.474548608873574,16.0,49.72600708340613,96.0
