hour,baseline_load,pue,flexible_load,it_load,total_load,facility_load,renewable_available,renewable_consumption,renewable_curtailment,grid_consumption,grid_price
0,0.0,1.2,0.001565277751450455,0.001565277751450455,0.0018783333017405458,0.0018783333017405458,0.0001608,0.0001607999999999998,2.168404344971009e-19,0.001717533301740546,105.0
1,0.0,1.2,0.0017102622063924426,0.0017102622063924426,0.002052314647670931,0.002052314647670931,0.0001608,0.0001607999999999998,2.168404344971009e-19,0.0018915146476709314,105.0
2,0.0,1.2,0.0014983640138935407,0.0014983640138935407,0.001798036816672249,0.001798036816672249,0.0001608,0.0001608,0.0,0.001637236816672249,105.0
3,0.0,1.2,0.0013173354979391007,0.0013173354979391007,0.0015808025975269208,0.0015808025975269208,0.0001608,0.00016079999999999968,3.2526065174565133e-19,0.001420002597526921,105.0
4,0.0,1.2,0.0013871385315537149,0.0013871385315537149,0.0016645662378644577,0.0016645662378644577,0.0001608,0.0001607999999999999,1.0842021724855044e-19,0.0015037662378644579,105.0
5,0.0,1.2,0.0024724649683547347,0.0024724649683547347,0.0029669579620256814,0.0029669579620256814,0.0017688000000000003,0.0017687999999999998,4.336808689942018e-19,0.0011981579620256816,46.666666666666664
6,0.0,1.2,0.0026578125058984822,0.0026578125058984822,0.0031893750070781787,0.0031893750070781787,0.0017688000000000003,0.0017688000000000003,0.0,0.0014205750070781782,46.666666666666664
7,0.0,1.2,0.0026541946958961926,0.0026541946958961926,0.0031850336350754314,0.0031850336350754314,0.0017688000000000003,0.0017688000000000003,0.0,0.00141623363507543,46.666666666666664
8,0.0,1.2,0.0025618006946143707,0.0025618006946143707,0.0030741608335372447,0.0030741608335372447,0.0017688000000000003,0.0017687999999999996,6.505213034913027e-19,0.001305360833537245,46.666666666666664
9,0.0,1.2,0.0025950054925294127,0.0025950054925294127,0.0031140065910352953,0.0031140065910352953,0.0017688000000000003,0.0017688,2.168404344971009e-19,0.0013452065910352943,46.666666666666664
10,0.0,1.2,0.0019200269713167684,0.0019200269713167684,0.002304032365580122,0.002304032365580122,0.0001608,0.00016079999999999946,5.421010862427522e-19,0.0021432323655801223,105.0
11,0.0,1.2,0.0011930407807396182,0.0011930407807396182,0.001431648936887542,0.001431648936887542,0.0001608,0.0001608,0.0,0.0012708489368875417,105.0
12,0.0,1.2,0.0012634580691796653,0.0012634580691796653,0.0015161496830155986,0.0015161496830155986,0.0001608,0.00016079999999999968,3.2526065174565133e-19,0.0013553496830155988,105.0
13,0.0,1.2,0.0010214924320435992,0.0010214924320435992,0.0012257909184523192,0.0012257909184523192,0.0001608,0.0001608,0.0,0.001064990918452319,105.0
14,0.0,1.2,0.0015057531550048838,0.0015057531550048838,0.0018069037860058608,0.0018069037860058608,0.0001608,0.0001607999999999999,1.0842021724855044e-19,0.0016461037860058608,105.0
15,0.0,1.2,0.001356495737010389,0.001356495737010389,0.0016277948844124666,0.0016277948844124666,0.0001608,0.0001607999999999997,2.981555974335137e-19,0.0014669948844124668,105.0
