cluster_id,cluster_role,gpu_type,hour,cluster_load,capacity,cluster_gpu_load,gpu_capacity,cluster_cpu_load,cpu_capacity,cluster_memory_load,memory_capacity_gb
cluster_g2,small_gpu_type_pool,G2,0,0.0009677764222187605,0.0014,3.0,4,23.937564210658078,32.0,154.23837307178684,192.0
cluster_g2,small_gpu_type_pool,G2,1,0.001046500506322658,0.0014,3.0,4,26.464917189406503,32.0,148.0335183487361,192.0
cluster_g2,small_gpu_type_pool,G2,2,0.000911170231710685,0.0014,3.0,4,24.778141471480215,32.0,161.7824576739082,192.0
cluster_g2,small_gpu_type_pool,G2,3,0.000730141715756245,0.0014,3.0,4,26.576286823646257,32.0,136.1957521750931,192.0
cluster_g2,small_gpu_type_pool,G2,4,0.000730141715756245,0.0014,3.0,4,26.576286823646257,32.0,136.1957521750931,192.0
cluster_g2,small_gpu_type_pool,G2,5,0.001208430609800045,0.0014,4.0,4,31.971204246137226,32.0,186.3358688765142,192.0
cluster_g2,small_gpu_type_pool,G2,6,0.0013866482384021054,0.0014,4.0,4,29.206935987527785,32.0,190.44121902350594,192.0
cluster_g2,small_gpu_type_pool,G2,7,0.0013825632916087448,0.0014,4.0,4,31.849782521889644,32.0,176.8576034758166,192.0
cluster_g2,small_gpu_type_pool,G2,8,0.001300585874184546,0.0014,4.0,4,29.818138016031096,32.0,189.30913829196186,192.0
cluster_g2,small_gpu_type_pool,G2,9,0.00135517579812082,0.0014,4.0,4,31.791678500064563,32.0,191.84113209258203,192.0
cluster_g2,small_gpu_type_pool,G2,10,0.000782739758589906,0.0014,4.0,4,28.882456486599473,32.0,178.6039792532984,192.0
cluster_g2,small_gpu_type_pool,G2,11,0.00046589023520383655,0.0014,2.0,4,16.589320544406423,32.0,113.96687191499228,192.0
cluster_g2,small_gpu_type_pool,G2,12,0.0007377142691981041,0.0014,3.0,4,24.585217657415733,32.0,154.23268810032584,192.0
cluster_g2,small_gpu_type_pool,G2,13,0.0007377142691981041,0.0014,3.0,4,24.585217657415733,32.0,154.23268810032584,192.0
cluster_g2,small_gpu_type_pool,G2,14,0.0007377142691981041,0.0014,3.0,4,24.585217657415733,32.0,154.23268810032584,192.0
cluster_g2,small_gpu_type_pool,G2,15,0.0006611336595980584,0.0014,3.0,4,23.71095495737598,32.0,142.08830957501974,192.0
cluster_t4,small_gpu_type_pool,T4,0,0.00020562645676934916,0.00028000000000000003,3.0,4,22.853944397058576,32.0,147.56274825774838,192.0
cluster_t4,small_gpu_type_pool,T4,1,0.0002718868276074395,0.00028000000000000003,4.0,4,31.927035316971047,32.0,186.0284942377291,192.0
cluster_t4,small_gpu_type_pool,T4,2,0.00021990843893717637,0.00028000000000000003,3.0,4,23.859399089730417,32.0,144.0038703217106,192.0
cluster_t4,small_gpu_type_pool,T4,3,0.00021990843893717637,0.00028000000000000003,3.0,4,23.859399089730417,32.0,144.0038703217106,192.0
cluster_t4,small_gpu_type_pool,T4,4,0.00022249060438342354,0.00028000000000000003,3.0,4,21.86552909392755,32.0,145.67541245567259,192.0
cluster_t4,small_gpu_type_pool,T4,5,0.000279822198885385,0.00028000000000000003,4.0,4,29.746979000819717,32.0,191.49621158823444,192.0
cluster_t4,small_gpu_type_pool,T4,6,0.0002774973428497437,0.00028000000000000003,4.0,4,30.57460259631596,32.0,181.40337808104647,192.0
cluster_t4,small_gpu_type_pool,T4,7,0.0002779644796408145,0.00028000000000000003,4.0,4,28.340227530503284,32.0,177.8138310659117,192.0
cluster_t4,small_gpu_type_pool,T4,8,0.00027929548727963135,0.00028000000000000003,4.0,4,30.797459806451535,32.0,180.80818499845867,192.0
cluster_t4,small_gpu_type_pool,T4,9,0.00027929548727963135,0.00028000000000000003,4.0,4,30.797459806451535,32.0,180.80818499845867,192.0
cluster_t4,small_gpu_type_pool,T4,10,0.00019569281596713806,0.00028000000000000003,3.0,4,28.749231428580757,32.0,118.14103787133809,192.0
cluster_t4,small_gpu_type_pool,T4,11,0.00019569281596713806,0.00028000000000000003,3.0,4,28.749231428580757,32.0,118.14103787133809,192.0
cluster_t4,small_gpu_type_pool,T4,12,0.0001456848708835011,0.00028000000000000003,2.0,4,15.303670668762495,32.0,88.66072611692465,192.0
cluster_t4,small_gpu_type_pool,T4,13,0.00021898860737730826,0.00028000000000000003,3.0,4,24.084203800704636,32.0,143.72943066471487,192.0
cluster_t4,small_gpu_type_pool,T4,14,0.0002765510096620251,0.00028000000000000003,4.0,4,31.989633916126436,32.0,190.29861905055412,192.0
cluster_t4,small_gpu_type_pool,T4,15,0.00020387420126757568,0.00028000000000000003,3.0,4,23.214038082411697,32.0,143.36157538684643,192.0
cluster_v100m32,small_gpu_type_pool,V100M32,0,6.638186165896683e-05,0.0005,1.0,2,9.509136776051822,16.0,55.15662979599693,96.0
cluster_v100m32,small_gpu_type_pool,V100M32,1,6.638186165896683e-05,0.0005,1.0,2,9.509136776051822,16.0,55.15662979599693,96.0
cluster_v100m32,small_gpu_type_pool,V100M32,2,6.638186165896683e-05,0.0005,1.0,2,9.509136776051822,16.0,55.15662979599693,96.0
