job_id,category,workload_family,duration,power,earliest_start,latest_start,gpu_type_required,gpu_count_required,cpu_required,memory_required_gb
job_000,gpu_restricted,combinatorial_difficulty,3,0.00014940008285639755,3,9,T4,2,15.360339582700657,96.27738811175286
job_001,gpu_unrestricted,combinatorial_difficulty,3,0.00034763716271814265,1,8,,1,8.116712255926375,50.6299371685409
job_002,gpu_unrestricted,combinatorial_difficulty,2,0.00032794143345012995,4,9,,1,8.141688171416176,52.485147816334944
job_003,gpu_unrestricted,combinatorial_difficulty,3,7.024880621762664e-05,3,10,,1,6.628009517895286,44.68991763142543
job_004,gpu_restricted,combinatorial_difficulty,3,0.0006573125731175094,3,9,G2,2,17.79710547320859,77.54307642399183
job_005,gpu_restricted,combinatorial_difficulty,2,0.00012718916408360588,3,9,T4,2,13.56556802698413,107.0846893940955
job_006,gpu_unrestricted,combinatorial_difficulty,2,0.00023472669608694366,4,14,,1,9.103408466654887,52.13646665772502
job_007,gpu_restricted,combinatorial_difficulty,1,0.00025602750584353647,5,11,P100,1,6.865375147552976,44.703556746565596
job_008,gpu_unrestricted,combinatorial_difficulty,2,0.0003592719839760981,5,8,,1,7.054567500147745,40.352241151746085
job_009,gpu_restricted,combinatorial_difficulty,2,0.00024593176017808103,3,11,V100M32,1,9.226186996165941,42.006561654772185
job_010,gpu_unrestricted,combinatorial_difficulty,2,0.00024611893981391677,4,9,,1,7.862686345774242,43.6845291121249
job_011,gpu_unrestricted,combinatorial_difficulty,2,0.0003797025325237203,0,10,,1,8.727309422732386,48.87728378259156
job_012,gpu_restricted,combinatorial_difficulty,4,0.0003689571641036043,0,6,G2,1,9.08586042262166,57.57626759096119
job_013,gpu_restricted,combinatorial_difficulty,4,7.365846275790143e-05,5,10,T4,1,9.45036612617314,49.64389097831781
job_014,gpu_unrestricted,combinatorial_difficulty,2,0.0004624487806333625,4,12,,2,15.135084570594318,106.56712714964607
job_015,gpu_unrestricted,combinatorial_difficulty,2,6.997041694263897e-05,3,14,,1,7.511241655791748,52.138865713642666
job_016,gpu_unrestricted,combinatorial_difficulty,4,0.0002277407113779664,0,7,,1,8.642820183834068,54.14807463836057
job_017,gpu_unrestricted,combinatorial_difficulty,2,0.00022874376715664065,0,8,,1,6.56734290353052,56.81969590212526
job_018,gpu_restricted,combinatorial_difficulty,2,0.00023747455775113884,3,8,P100,1,7.6907247573385,52.02782193310181
job_019,gpu_unrestricted,combinatorial_difficulty,3,0.0002710056106518799,4,13,,1,8.728034776314404,45.78663499274087
job_020,gpu_restricted,combinatorial_difficulty,3,0.0007638365386198231,2,7,G2,2,14.333157762730497,103.01728906184636
job_021,gpu_unrestricted,combinatorial_difficulty,2,0.000781219222849467,4,12,,3,21.134103476526587,141.72324662737446
job_022,gpu_unrestricted,combinatorial_difficulty,1,0.0002469018202638722,1,11,,1,9.576749475429157,48.696404376248815
job_023,gpu_restricted,combinatorial_difficulty,2,0.0003460664920247818,4,10,G2,1,8.297636634025073,47.83431163875773
job_024,gpu_unrestricted,combinatorial_difficulty,3,0.00014308026102733876,4,12,,2,14.513407880253,113.19286738631803
job_025,gpu_restricted,combinatorial_difficulty,2,7.47758991004048e-05,3,9,T4,1,7.965732249554998,53.30892080790102
job_026,gpu_unrestricted,combinatorial_difficulty,3,0.0002465605037152945,5,12,,1,9.547479277570588,54.7061901491808
job_027,gpu_unrestricted,combinatorial_difficulty,3,0.00022550909046068385,3,12,,1,8.83902928464142,43.702044976391505
job_028,gpu_restricted,combinatorial_difficulty,2,0.0006565419506152556,5,14,G2,2,18.78201630511287,85.44970376593311
job_029,gpu_unrestricted,combinatorial_difficulty,2,0.0002633336562922219,4,12,,1,7.726634139147826,46.14429063546559
job_030,gpu_unrestricted,combinatorial_difficulty,1,0.00046713633231085054,5,9,,2,19.008605965614912,90.54288246138583
job_031,gpu_restricted,combinatorial_difficulty,1,0.0006473113626315188,0,10,G2,2,16.292416815795953,92.98724641063566
job_032,gpu_unrestricted,combinatorial_difficulty,1,0.0002654384108020242,3,15,,1,8.716217761322344,40.94061054481804
job_033,gpu_unrestricted,combinatorial_difficulty,1,0.0002708006076525349,4,9,,1,6.8864118779811445,43.76769752272798
job_034,gpu_restricted,combinatorial_difficulty,3,6.777402921989635e-05,4,11,T4,1,7.426990544217527,53.88644718652722
job_035,gpu_unrestricted,combinatorial_difficulty,3,0.0003409902124881971,0,7,,1,6.462164272984387,39.1735943692312
job_036,gpu_unrestricted,combinatorial_difficulty,2,7.663877189614677e-05,3,11,,1,7.868171432906854,51.28526488058266
job_037,gpu_unrestricted,combinatorial_difficulty,1,0.0002338404123945786,3,10,,1,8.397877113079382,44.43987014655804
job_038,gpu_unrestricted,combinatorial_difficulty,1,0.0003583517793636377,5,15,,1,7.155887938573484,39.45242256281692
job_039,gpu_restricted,combinatorial_difficulty,2,0.00027467462037741186,5,8,V100M32,1,7.215920011531995,39.9396244803775
job_040,gpu_restricted,combinatorial_difficulty,2,0.00024059338661547883,5,9,P100,1,7.12652966616109,50.03983600468149
job_041,gpu_unrestricted,combinatorial_difficulty,3,0.00026494221183467735,0,6,,1,7.11102765733856,44.191535746338275
job_042,gpu_restricted,combinatorial_difficulty,1,7.42952042956872e-05,3,9,T4,1,6.530429753430596,44.84429545896546
job_043,gpu_unrestricted,combinatorial_difficulty,1,0.0005055433090569332,4,10,,2,12.95631136049894,97.7079096964545
job_044,gpu_restricted,combinatorial_difficulty,1,0.00020242011515907653,4,15,T4,3,23.004195636673295,165.629187952142
job_045,gpu_restricted,combinatorial_difficulty,1,0.00036644013088943947,8,15,G2,1,9.03862825806635,43.60534952974818
job_046,gpu_unrestricted,combinatorial_difficulty,2,6.66360107081474e-05,4,9,,1,7.809642347931839,52.38501835972255
job_047,gpu_unrestricted,combinatorial_difficulty,2,7.365849930827527e-05,3,10,,1,6.525703472786068,51.029243130712544
job_048,gpu_restricted,combinatorial_difficulty,1,0.0003629278122954243,3,13,G2,1,7.159004472625586,39.34367262113385
job_049,gpu_unrestricted,combinatorial_difficulty,4,6.683739287480441e-05,0,9,,1,7.401726411051841,42.80789598652785
job_050,gpu_unrestricted,combinatorial_difficulty,1,0.0002734390746097926,3,15,,1,7.641037712245134,42.17210388909825
job_051,gpu_unrestricted,combinatorial_difficulty,1,7.106397203985816e-05,2,10,,1,7.111831052771685,39.723330613630665
job_052,gpu_restricted,combinatorial_difficulty,2,6.62458799057972e-05,4,9,T4,1,9.319918677544814,56.36828484095854
job_053,gpu_unrestricted,combinatorial_difficulty,3,6.363910186014234e-05,4,9,,1,7.993770310154216,41.93023772148005
job_054,gpu_unrestricted,combinatorial_difficulty,2,0.00026496300093977745,3,13,,1,6.52428313078635,41.449436714079276
job_055,gpu_unrestricted,combinatorial_difficulty,1,0.0001527219093430135,0,10,,2,14.936578253519228,83.29524883691106
job_056,gpu_unrestricted,combinatorial_difficulty,3,0.0002482723593988509,0,8,,1,6.79578498796786,39.523864017438356
job_057,gpu_restricted,combinatorial_difficulty,1,6.538955980505625e-05,3,10,T4,1,7.553915780034584,56.37709091659626
job_058,gpu_restricted,combinatorial_difficulty,1,0.0002445408951888363,5,9,V100M32,1,6.582300118518177,53.47893033800398
job_059,gpu_unrestricted,combinatorial_difficulty,1,0.00024785897321033773,3,11,,1,7.728593744694422,40.67449292392687
