hour,baseline_load,pue,flexible_load,it_load,total_load,facility_load,renewable_available,renewable_consumption,renewable_curtailment,grid_consumption,grid_price
0,0.0,1.2,0.0011805851588992005,0.0011805851588992005,0.0014167021906790406,0.0014167021906790406,0.0001608,0.0001608,0.0,0.0012559021906790406,105.0
1,0.0,1.2,0.0010562171211723134,0.0010562171211723134,0.0012674605454067762,0.0012674605454067762,0.0001608,0.0001607999999999999,1.0842021724855044e-19,0.0011066605454067761,105.0
2,0.0,1.2,0.0015387174294983431,0.0015387174294983431,0.0018464609153980118,0.0018464609153980118,0.0001608,0.0001608,0.0,0.0016856609153980116,105.0
3,0.0,1.2,0.0015892405471236214,0.0015892405471236214,0.0019070886565483458,0.0019070886565483458,0.0001608,0.0001608,0.0,0.0017462886565483456,105.0
4,0.0,1.2,0.0018713024015560111,0.0018713024015560111,0.0022455628818672134,0.0022455628818672134,0.0001608,0.00016079999999999968,3.2526065174565133e-19,0.0020847628818672134,105.0
5,0.0,1.2,0.002535393540337802,0.002535393540337802,0.0030424722484053627,0.0030424722484053627,0.0017688000000000003,0.0017688000000000003,0.0,0.0012736722484053623,46.666666666666664
6,0.0,1.2,0.002503319403374099,0.002503319403374099,0.0030039832840489185,0.0030039832840489185,0.0017688000000000003,0.0017688000000000003,0.0,0.0012351832840489176,46.666666666666664
7,0.0,1.2,0.002292527665580546,0.002292527665580546,0.0027510331986966554,0.0027510331986966554,0.0017688000000000003,0.0017688,2.168404344971009e-19,0.0009822331986966554,46.666666666666664
8,0.0,1.2,0.0024226438452740248,0.0024226438452740248,0.00290717261432883,0.00290717261432883,0.0017688000000000003,0.0017687999999999998,4.336808689942018e-19,0.0011383726143288301,46.666666666666664
9,0.0,1.2,0.002035906772086755,0.002035906772086755,0.002443088126504106,0.002443088126504106,0.0017688000000000003,0.0017688000000000003,0.0,0.0006742881265041057,46.666666666666664
10,0.0,1.2,0.001954896064195708,0.001954896064195708,0.0023458752770348494,0.0023458752770348494,0.0001608,0.00016079999999999946,5.421010862427522e-19,0.00218507527703485,105.0
11,0.0,1.2,0.0013735557019633642,0.0013735557019633642,0.0016482668423560371,0.0016482668423560371,0.0001608,0.0001608,0.0,0.0014874668423560371,105.0
12,0.0,1.2,0.001272776821486962,0.001272776821486962,0.0015273321857843542,0.0015273321857843542,0.0001608,0.0001607999999999998,2.168404344971009e-19,0.0013665321857843544,105.0
13,0.0,1.2,0.0011421722756988768,0.0011421722756988768,0.0013706067308386523,0.0013706067308386523,0.0001608,0.0001608,0.0,0.0012098067308386523,105.0
14,0.0,1.2,0.0012708774772757,0.0012708774772757,0.00152505297273084,0.00152505297273084,0.0001608,0.0001608,0.0,0.00136425297273084,105.0
15,0.0,1.2,0.0013900903494318312,0.0013900903494318312,0.0016681084193181973,0.0016681084193181973,0.0001608,0.0001608,0.0,0.0015073084193181973,105.0
