hour,baseline_load,pue,flexible_load,it_load,total_load,facility_load,renewable_available,renewable_consumption,renewable_curtailment,grid_consumption,grid_price
0,0.0,1.2,0.0013386087265973281,0.0013386087265973281,0.0016063304719167938,0.0016063304719167938,0.0001608,0.0001608,0.0,0.0014455304719167938,105.0
1,0.0,1.2,0.0013386087265973281,0.0013386087265973281,0.0016063304719167938,0.0016063304719167938,0.0001608,0.0001608,0.0,0.0014455304719167938,105.0
2,0.0,1.2,0.0014943947310675889,0.0014943947310675889,0.0017932736772811066,0.0017932736772811066,0.0001608,0.0001608,0.0,0.0016324736772811066,105.0
3,0.0,1.2,0.0012440555607293217,0.0012440555607293217,0.0014928666728751862,0.0014928666728751862,0.0001608,0.0001608,0.0,0.0013320666728751861,105.0
4,0.0,1.2,0.001851284766609668,0.001851284766609668,0.002221541719931601,0.002221541719931601,0.0001608,0.00016079999999999957,4.336808689942018e-19,0.0020607417199316014,105.0
5,0.0,1.2,0.0022141665645069746,0.0022141665645069746,0.0026569998774083688,0.0026569998774083688,0.0017688000000000003,0.0017688000000000003,0.0,0.0008881998774083685,46.666666666666664
6,0.0,1.2,0.0023170476331364565,0.0023170476331364565,0.002780457159763748,0.002780457159763748,0.0017688000000000003,0.0017688000000000003,0.0,0.0010116571597637472,46.666666666666664
7,0.0,1.2,0.0023340493410463257,0.0023340493410463257,0.00280085920925559,0.00280085920925559,0.0017688000000000003,0.0017687999999999998,4.336808689942018e-19,0.0010320592092555902,46.666666666666664
8,0.0,1.2,0.002476354626687109,0.002476354626687109,0.00297162555202453,0.00297162555202453,0.0017688000000000003,0.0017688,2.168404344971009e-19,0.00120282555202453,46.666666666666664
9,0.0,1.2,0.002468052683240215,0.002468052683240215,0.002961663219888258,0.002961663219888258,0.0017688000000000003,0.0017687999999999996,6.505213034913027e-19,0.0011928632198882584,46.666666666666664
10,0.0,1.2,0.0016616616693847898,0.0016616616693847898,0.001993994003261748,0.001993994003261748,0.0001608,0.0001608,0.0,0.0018331940032617477,105.0
11,0.0,1.2,0.0017018506925984798,0.0017018506925984798,0.0020422208311181756,0.0020422208311181756,0.0001608,0.0001608,0.0,0.0018814208311181756,105.0
12,0.0,1.2,0.0017487120429499684,0.0017487120429499684,0.0020984544515399626,0.0020984544515399626,0.0001608,0.0001608,0.0,0.0019376544515399623,105.0
13,0.0,1.2,0.0015461496312791168,0.0015461496312791168,0.00185537955753494,0.00185537955753494,0.0001608,0.0001608,0.0,0.00169457955753494,105.0
14,0.0,1.2,0.0016173896650466865,0.0016173896650466865,0.0019408675980560237,0.0019408675980560237,0.0001608,0.0001608,0.0,0.0017800675980560233,105.0
15,0.0,1.2,0.0015247828276308177,0.0015247828276308177,0.001829739393156981,0.001829739393156981,0.0001608,0.0001608,0.0,0.0016689393931569809,105.0
