hour,baseline_load,pue,flexible_load,it_load,total_load,facility_load,renewable_available,renewable_consumption,renewable_curtailment,grid_consumption,grid_price
0,0.01,1.2,0.03510000000000002,0.045100000000000084,0.05412000000000003,0.05412000000000003,0.0,0.0,0.0,0.05412000000000003,65.0
1,0.01,1.2,0.05291000000000011,0.06291000000000016,0.07549200000000002,0.07549200000000002,0.0,0.0,0.0,0.07549200000000002,65.0
2,0.01,1.2,0.024030000000000017,0.03403000000000004,0.04083600000000005,0.04083600000000005,0.0,0.0,0.0,0.04083600000000005,65.0
3,0.01,1.2,0.026350000000000016,0.036350000000000056,0.043620000000000055,0.043620000000000055,0.0,0.0,0.0,0.04362000000000005,65.0
4,0.01,1.2,0.02692000000000001,0.03692000000000005,0.044304000000000045,0.044304000000000045,0.0,0.0,0.0,0.044304000000000045,65.0
5,0.01,1.2,0.022800000000000015,0.032800000000000024,0.03936000000000006,0.03936000000000006,0.0,0.0,0.0,0.03936000000000005,65.0
6,0.01,1.2,0.027360000000000013,0.037360000000000046,0.04483200000000005,0.04483200000000005,0.0,0.0,0.0,0.04483200000000005,65.0
7,0.01,1.2,0.028840000000000015,0.03884000000000006,0.046608000000000045,0.046608000000000045,0.0,0.0,0.0,0.046608000000000045,65.0
8,0.01,1.2,0.031640000000000015,0.04164000000000007,0.04996800000000005,0.04996800000000005,0.0,0.0,0.0,0.04996800000000005,65.0
9,0.01,1.2,0.032990000000000026,0.04299000000000007,0.051588000000000044,0.051588000000000044,0.0,0.0,0.0,0.051588000000000044,65.0
10,0.01,1.2,0.02952000000000002,0.039520000000000055,0.04742400000000005,0.04742400000000005,0.0,0.0,0.0,0.04742400000000005,65.0
11,0.01,1.2,0.03202000000000002,0.042020000000000064,0.05042400000000004,0.05042400000000004,0.0,0.0,0.0,0.05042400000000004,65.0
12,0.01,1.2,0.02935000000000001,0.039350000000000045,0.04722000000000006,0.04722000000000006,0.0,0.0,0.0,0.04722000000000006,65.0
