job_id,category,workload_family,assigned_cluster,cluster_role,cluster_gpu_type,start_hour,duration,power,gpu_type_required,gpu_count_required,cpu_required,memory_required_gb
job_013,gpu_restricted,combinatorial_difficulty,cluster_v100m32,small_gpu_type_pool,V100M32,0,3,0.0002401643658466597,V100M32,1,8.407180984657014,50.02421927602631
job_014,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,0,2,0.000378886017594783,,1,8.158745978779706,50.11136470302502
job_019,gpu_unrestricted,combinatorial_difficulty,cluster_p100,small_gpu_type_pool,P100,0,4,0.00036778532812903195,,1,8.678041912644428,51.81981689543346
job_020,gpu_restricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,0,3,0.0003645388447663945,G2,1,9.050349335760444,40.79062447696503
job_029,gpu_unrestricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,0,1,0.00013476892628749664,,2,17.03189826450121,76.8474664870177
job_032,gpu_unrestricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,0,3,7.046098332954983e-05,,1,9.215257515068599,54.18561645453693
job_038,gpu_restricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,0,2,0.0003701291458958557,G2,1,7.047693058907941,55.39029452106502
job_044,gpu_unrestricted,combinatorial_difficulty,cluster_v100m32,small_gpu_type_pool,V100M32,0,3,6.343615272713348e-05,,1,6.729469524264289,39.89661875315491
job_052,gpu_unrestricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,1,1,0.0001435718373581816,,2,15.684631783428646,85.47848667542101
job_023,gpu_restricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,2,3,0.0003697878896217495,G2,1,9.12593995712326,50.9555539362521
job_036,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,2,2,0.00025077082866585456,,1,9.154532698398652,53.83013927465074
job_040,gpu_restricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,2,1,0.0001323606027383583,T4,2,16.070717545641475,98.70671609343825
job_002,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,3,1,0.00035284178479747755,,1,8.641937357944474,56.76163865494177
job_022,gpu_unrestricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,3,1,6.723406373757021e-05,,1,7.902611289450384,52.12541084361487
job_027,gpu_unrestricted,combinatorial_difficulty,cluster_v100m32,small_gpu_type_pool,V100M32,3,3,0.00024143061315420506,,1,6.773208060546087,50.362775286634346
job_031,gpu_restricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,4,3,0.00015183244655999473,T4,2,15.388795722701957,94.15057351873311
job_034,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,4,1,0.0002546221522495631,,1,8.190576129409205,53.30777351927994
job_035,gpu_restricted,combinatorial_difficulty,cluster_v100m32,small_gpu_type_pool,V100M32,4,2,0.00024869186040606274,V100M32,1,8.489736057275117,39.13789944180262
job_039,gpu_restricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,4,1,7.29021297556635e-05,T4,1,7.436913839083846,46.92228917435743
job_051,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,4,1,0.0003482643729398853,,1,7.899317851978484,54.81127977234937
job_054,gpu_restricted,combinatorial_difficulty,cluster_p100,small_gpu_type_pool,P100,4,2,0.00023216734394517296,P100,1,6.863231527991834,44.37834869004603
job_012,gpu_restricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,5,2,7.672215417341212e-05,T4,1,8.070332474638937,40.04333825944553
job_028,gpu_restricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,5,1,0.0009681616225272325,G2,3,25.065150974643757,171.29882723614966
job_053,gpu_unrestricted,combinatorial_difficulty,cluster_p100,small_gpu_type_pool,P100,5,1,0.00026105291606315416,,1,7.76736296703309,49.377943475068506
job_007,gpu_restricted,combinatorial_difficulty,cluster_v100m32,small_gpu_type_pool,V100M32,6,3,0.0002618860412939902,V100M32,1,7.807101444072656,44.93090852306791
job_010,gpu_unrestricted,combinatorial_difficulty,cluster_p100,small_gpu_type_pool,P100,6,4,0.00023557519375240468,,1,8.209032185127759,48.874323111834954
job_016,gpu_restricted,combinatorial_difficulty,cluster_v100m32,small_gpu_type_pool,V100M32,6,4,0.00023396197015493933,V100M32,1,7.452436545846437,47.2287702634523
job_018,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,6,2,0.0006467330732671415,,2,13.69463786423707,105.37647720398576
job_043,gpu_restricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,6,1,0.0003571420320785711,G2,1,8.438701858847818,42.33771959869752
