job_id,category,workload_family,duration,power,earliest_start,latest_start,gpu_type_required,gpu_count_required,cpu_required,memory_required_gb
job_000,gpu_unrestricted,combinatorial_difficulty,3,0.0005476816491458098,4,8,,2,14.503747188002482,87.91072205220968
job_001,gpu_unrestricted,combinatorial_difficulty,1,0.0005362577055012472,5,10,,2,13.354788412181337,102.59756696422166
job_002,gpu_unrestricted,combinatorial_difficulty,3,0.0005248530972650534,1,7,,2,14.744960511231016,114.95030412297912
job_003,gpu_unrestricted,combinatorial_difficulty,2,0.0008137268418543995,5,14,,3,21.864240744779824,122.18516352626989
job_004,gpu_unrestricted,combinatorial_difficulty,2,7.487016852881423e-05,3,10,,1,7.042817238373414,56.51738125802116
job_005,gpu_restricted,combinatorial_difficulty,1,0.00033888765684926206,2,9,G2,1,7.601458791776973,49.66548813669757
job_006,gpu_restricted,combinatorial_difficulty,1,0.00025391137268125717,3,15,V100M32,1,8.726139214692592,53.54793677893942
job_007,gpu_unrestricted,combinatorial_difficulty,1,0.00023472020381273514,5,10,,1,7.199267167772481,46.119636899856346
job_008,gpu_unrestricted,combinatorial_difficulty,3,0.00024671769296534914,2,8,,1,8.870871642781308,38.7928151097728
job_009,gpu_unrestricted,combinatorial_difficulty,3,0.00033890468890547277,4,10,,1,6.547805652753727,40.25336459130619
job_010,gpu_unrestricted,combinatorial_difficulty,3,0.00033160751888652385,1,8,,1,9.348310745590686,48.47782052060785
job_011,gpu_restricted,combinatorial_difficulty,3,0.0002691683075120582,5,11,V100M32,1,9.005356050868198,39.2401154478714
job_012,gpu_unrestricted,combinatorial_difficulty,3,6.828395808295725e-05,4,9,,1,7.975406919238932,42.62438998326355
job_013,gpu_unrestricted,combinatorial_difficulty,4,0.0003364009413438094,4,11,,1,6.6504459337243835,47.99980460902994
job_014,gpu_unrestricted,combinatorial_difficulty,1,0.0006650974804702824,4,14,,2,16.358689193545853,82.99031479067753
job_015,gpu_unrestricted,combinatorial_difficulty,1,0.0002584787484126771,4,12,,1,7.037856221145069,54.71302392479993
job_016,gpu_unrestricted,combinatorial_difficulty,2,0.0009762934455417149,0,8,,3,28.68243689332056,123.08112189529126
job_017,gpu_unrestricted,combinatorial_difficulty,1,0.00022997876932591145,5,15,,3,25.003170656381613,161.2913275930803
job_018,gpu_unrestricted,combinatorial_difficulty,3,0.00023333824373547728,4,13,,1,7.570982718965891,54.082081643061755
job_019,gpu_unrestricted,combinatorial_difficulty,1,0.0003460090626268673,0,9,,1,8.981392170730372,39.25470707486259
job_020,gpu_unrestricted,combinatorial_difficulty,3,6.8523093348437e-05,4,7,,1,7.7925748007850535,40.37498574029763
job_021,gpu_unrestricted,combinatorial_difficulty,2,7.584568802653313e-05,3,12,,1,7.177225359853535,53.04737899879582
job_022,gpu_unrestricted,combinatorial_difficulty,3,0.00033907969118443764,0,7,,1,6.981482735151839,54.42712147579041
job_023,gpu_unrestricted,combinatorial_difficulty,2,0.0002171778821823379,3,12,,3,22.73451983116822,127.54873059292586
job_024,gpu_unrestricted,combinatorial_difficulty,1,0.00031550408411272214,3,15,,1,8.828088900311391,45.39575327705259
job_025,gpu_unrestricted,combinatorial_difficulty,4,7.565316533935287e-05,4,8,,1,8.305189185671829,53.29558260037848
job_026,gpu_unrestricted,combinatorial_difficulty,4,0.00027078304959512735,0,6,,1,7.870695087632926,47.53772111381651
job_027,gpu_unrestricted,combinatorial_difficulty,3,0.00023349110080616745,4,12,,1,7.713515904823899,56.322099156855415
job_028,gpu_unrestricted,combinatorial_difficulty,3,7.368301208761348e-05,4,8,,1,9.589866567918719,56.208298310209976
job_029,gpu_unrestricted,combinatorial_difficulty,1,0.0004835373639596164,0,11,,2,17.286622186951014,109.88927463045938
job_030,gpu_restricted,combinatorial_difficulty,2,0.0002481267700636756,9,13,P100,1,7.482024831825655,40.736767927900196
job_031,gpu_unrestricted,combinatorial_difficulty,1,0.00024003306759685022,5,9,,1,9.048600996107844,45.032238525083315
job_032,gpu_restricted,combinatorial_difficulty,1,0.0007309940367787133,3,15,G2,2,13.749857788317723,86.4196023630586
job_033,gpu_restricted,combinatorial_difficulty,2,0.0002713356940133949,4,8,V100M32,1,8.056093647589147,55.53903983155121
job_034,gpu_unrestricted,combinatorial_difficulty,1,0.0008033356745392521,3,11,,3,20.616687998403982,122.9993520754575
job_035,gpu_restricted,combinatorial_difficulty,3,0.0002472099704357516,4,9,V100M32,1,6.891788423776857,38.4040685120306
job_036,gpu_unrestricted,combinatorial_difficulty,3,0.00037299079715462477,2,11,,1,8.579514767227819,51.66086313413404
