cluster_id,cluster_role,gpu_type,hour,cluster_load,capacity,cluster_gpu_load,gpu_capacity,cluster_cpu_load,cpu_capacity,cluster_memory_load,memory_capacity_gb
cluster_g2,small_gpu_type_pool,G2,0,0.0007001616117437399,0.0014,3.0,4,22.066220133325643,32.0,165.9247864611488,192.0
cluster_g2,small_gpu_type_pool,G2,1,0.0007001616117437399,0.0014,3.0,4,22.066220133325643,32.0,165.9247864611488,192.0
cluster_g2,small_gpu_type_pool,G2,2,0.0007001616117437399,0.0014,3.0,4,22.066220133325643,32.0,165.9247864611488,192.0
cluster_g2,small_gpu_type_pool,G2,3,0.00048819924652606804,0.0014,2.0,4,16.994303819363278,32.0,93.23516454872626,192.0
cluster_g2,small_gpu_type_pool,G2,4,0.00033450868889851545,0.0014,2.0,4,14.20822155626079,32.0,106.22097022316882,192.0
cluster_g2,small_gpu_type_pool,G2,5,0.0012315003594723024,0.0014,4.0,4,31.459208270678495,32.0,190.87331612185875,192.0
cluster_g2,small_gpu_type_pool,G2,6,0.0012266090295985545,0.0014,4.0,4,31.511442472664122,32.0,180.40336901561807,192.0
cluster_g2,small_gpu_type_pool,G2,7,0.0013183412908092313,0.0014,4.0,4,31.24652202619567,32.0,188.55500625030305,192.0
cluster_g2,small_gpu_type_pool,G2,8,0.0013443595583932887,0.0014,4.0,4,30.98001513644896,32.0,187.7200779605058,192.0
cluster_g2,small_gpu_type_pool,G2,9,0.0012128756164656463,0.0014,4.0,4,31.817803576563563,32.0,170.45156771055153,192.0
cluster_g2,small_gpu_type_pool,G2,10,0.0003975701964877565,0.0014,3.0,4,25.946130314506973,32.0,160.0773831838825,192.0
cluster_g2,small_gpu_type_pool,G2,11,0.0005911591695006317,0.0014,3.0,4,25.20304252578799,32.0,163.1974951919275,192.0
cluster_g2,small_gpu_type_pool,G2,12,0.0007653932181596063,0.0014,3.0,4,25.6911697868779,32.0,146.78551598990396,192.0
cluster_g2,small_gpu_type_pool,G2,13,0.0007363026636443325,0.0014,3.0,4,25.574313778212314,32.0,130.38762239926606,192.0
cluster_g2,small_gpu_type_pool,G2,14,0.0007440768141021795,0.0014,3.0,4,26.79049322070405,32.0,131.27386697052384,192.0
cluster_g2,small_gpu_type_pool,G2,15,0.0006894932598066456,0.0014,3.0,4,27.32337029002887,32.0,136.63183861298887,192.0
cluster_t4,small_gpu_type_pool,T4,0,0.0002043864261836965,0.00028000000000000003,3.0,4,26.469384030590383,32.0,157.08111481139326,192.0
cluster_t4,small_gpu_type_pool,T4,1,0.0002043864261836965,0.00028000000000000003,3.0,4,26.469384030590383,32.0,157.08111481139326,192.0
cluster_t4,small_gpu_type_pool,T4,2,0.0002043864261836965,0.00028000000000000003,3.0,4,26.469384030590383,32.0,157.08111481139326,192.0
cluster_t4,small_gpu_type_pool,T4,3,0.0001990286005811379,0.00028000000000000003,3.0,4,26.886686625883904,32.0,128.3238800679563,192.0
cluster_t4,small_gpu_type_pool,T4,4,0.0001990286005811379,0.00028000000000000003,3.0,4,26.886686625883904,32.0,128.3238800679563,192.0
