hour,baseline_load,pue,flexible_load,it_load,total_load,facility_load,renewable_available,renewable_consumption,renewable_curtailment,grid_consumption,grid_price
0,0.0,1.2,0.0012258592319386347,0.0012258592319386347,0.0014710310783263615,0.0014710310783263615,0.0001608,0.0001607999999999998,2.168404344971009e-19,0.0013102310783263617,105.0
1,0.0,1.2,0.0018536966567898193,0.0018536966567898193,0.002224435988147783,0.002224435988147783,0.0001608,0.0001608,0.0,0.002063635988147783,105.0
2,0.0,1.2,0.0014186704154915996,0.0014186704154915996,0.0017024044985899198,0.0017024044985899198,0.0001608,0.0001608,0.0,0.0015416044985899196,105.0
3,0.0,1.2,0.001614871646843235,0.001614871646843235,0.001937845976211882,0.001937845976211882,0.0001608,0.0001607999999999998,2.168404344971009e-19,0.0017770459762118823,105.0
4,0.0,1.2,0.001567789267653519,0.001567789267653519,0.0018813471211842226,0.0018813471211842226,0.0001608,0.0001608,0.0,0.0017205471211842226,105.0
5,0.0,1.2,0.0025472861398522667,0.0025472861398522667,0.00305674336782272,0.00305674336782272,0.0017688000000000003,0.0017688000000000003,0.0,0.0012879433678227197,46.666666666666664
6,0.0,1.2,0.0023591956995681423,0.0023591956995681423,0.00283103483948177,0.00283103483948177,0.0017688000000000003,0.0017688000000000003,0.0,0.0010622348394817695,46.666666666666664
7,0.0,1.2,0.0025406356501007166,0.0025406356501007166,0.0030487627801208603,0.0030487627801208603,0.0017688000000000003,0.0017688000000000003,0.0,0.0012799627801208593,46.666666666666664
8,0.0,1.2,0.0025345880623650423,0.0025345880623650423,0.0030415056748380504,0.0030415056748380504,0.0017688000000000003,0.0017688000000000003,0.0,0.0012727056748380497,46.666666666666664
9,0.0,1.2,0.002544634824664486,0.002544634824664486,0.003053561789597383,0.003053561789597383,0.0017688000000000003,0.0017688,2.168404344971009e-19,0.0012847617895973829,46.666666666666664
10,0.0,1.2,0.0017026233270589749,0.0017026233270589749,0.0020431479924707696,0.0020431479924707696,0.0001608,0.0001607999999999998,2.168404344971009e-19,0.0018823479924707698,105.0
11,0.0,1.2,0.0017026233270589749,0.0017026233270589749,0.0020431479924707696,0.0020431479924707696,0.0001608,0.0001607999999999998,2.168404344971009e-19,0.0018823479924707698,105.0
12,0.0,1.2,0.0012383426925127287,0.0012383426925127287,0.0014860112310152744,0.0014860112310152744,0.0001608,0.0001608,0.0,0.0013252112310152742,105.0
13,0.0,1.2,0.0014679527112433184,0.0014679527112433184,0.0017615432534919821,0.0017615432534919821,0.0001608,0.0001608,0.0,0.0016007432534919821,105.0
14,0.0,1.2,0.0019852029661351937,0.0019852029661351937,0.002382243559362232,0.002382243559362232,0.0001608,0.0001608,0.0,0.002221443559362232,105.0
15,0.0,1.2,0.0016140288630914492,0.0016140288630914492,0.001936834635709739,0.001936834635709739,0.0001608,0.0001608,0.0,0.001776034635709739,105.0
