hour,baseline_load,pue,flexible_load,it_load,total_load,facility_load,renewable_available,renewable_consumption,renewable_curtailment,grid_consumption,grid_price
0,0.0,1.2,0.001505778407915115,0.001505778407915115,0.001806934089498138,0.001806934089498138,0.0001608,0.0001608,0.0,0.0016461340894981377,105.0
1,0.0,1.2,0.0011132209035481012,0.0011132209035481012,0.0013358650842577213,0.0013358650842577213,0.0001608,0.0001608,0.0,0.0011750650842577213,105.0
2,0.0,1.2,0.0013672921358219119,0.0013672921358219119,0.0016407505629862941,0.0016407505629862941,0.0001608,0.0001608,0.0,0.0014799505629862941,105.0
3,0.0,1.2,0.0018316564482537393,0.0018316564482537393,0.002197987737904487,0.002197987737904487,0.0001608,0.00016079999999999946,5.421010862427522e-19,0.0020371877379044873,105.0
4,0.0,1.2,0.0018316564482537393,0.0018316564482537393,0.002197987737904487,0.002197987737904487,0.0001608,0.00016079999999999946,5.421010862427522e-19,0.0020371877379044873,105.0
5,0.0,1.2,0.002100506409492172,0.002100506409492172,0.0025206076913906065,0.0025206076913906065,0.0017688000000000003,0.0017688,2.168404344971009e-19,0.0007518076913906064,46.666666666666664
6,0.0,1.2,0.002345482271145482,0.002345482271145482,0.0028145787253745784,0.0028145787253745784,0.0017688000000000003,0.0017688000000000003,0.0,0.0010457787253745775,46.666666666666664
7,0.0,1.2,0.0023029379729403204,0.0023029379729403204,0.0027635255675283847,0.0027635255675283847,0.0017688000000000003,0.0017688000000000003,0.0,0.0009947255675283844,46.666666666666664
8,0.0,1.2,0.0023244976059188507,0.0023244976059188507,0.0027893971271026213,0.0027893971271026213,0.0017688000000000003,0.0017688000000000003,0.0,0.0010205971271026162,46.666666666666664
9,0.0,1.2,0.002444300146753902,0.002444300146753902,0.0029331601761046827,0.0029331601761046827,0.0017688000000000003,0.0017688000000000003,0.0,0.001164360176104676,46.666666666666664
10,0.0,1.2,0.0014460911650979208,0.0014460911650979208,0.001735309398117505,0.001735309398117505,0.0001608,0.00016079999999999968,3.2526065174565133e-19,0.0015745093981175053,105.0
11,0.0,1.2,0.0015468889249237382,0.0015468889249237382,0.0018562667099084858,0.0018562667099084858,0.0001608,0.00016079999999999968,3.2526065174565133e-19,0.001695466709908486,105.0
12,0.0,1.2,0.0015018343897921034,0.0015018343897921034,0.0018022012677505238,0.0018022012677505238,0.0001608,0.0001608,0.0,0.0016414012677505238,105.0
13,0.0,1.2,0.0015775600641641514,0.0015775600641641514,0.0018930720769969813,0.0018930720769969813,0.0001608,0.0001608,0.0,0.0017322720769969813,105.0
14,0.0,1.2,0.0009366128653260026,0.0009366128653260026,0.001123935438391203,0.001123935438391203,0.0001608,0.0001608,0.0,0.000963135438391203,105.0
15,0.0,1.2,0.0009366128653260026,0.0009366128653260026,0.001123935438391203,0.001123935438391203,0.0001608,0.0001607999999999999,1.0842021724855044e-19,0.0009631354383912031,105.0
