hour,baseline_load,pue,flexible_load,it_load,total_load,facility_load,renewable_available,renewable_consumption,renewable_curtailment,grid_consumption,grid_price
0,0.0,1.2,0.0014789652895956563,0.0014789652895956563,0.0017747583475147878,0.0017747583475147878,0.0001608,0.00016079999999999968,3.2526065174565133e-19,0.0016139583475147878,105.0
1,0.0,1.2,0.0015529573094505776,0.0015529573094505776,0.0018635487713406932,0.0018635487713406932,0.0001608,0.0001607999999999999,1.0842021724855044e-19,0.0017027487713406932,105.0
2,0.0,1.2,0.0015588975756798146,0.0015588975756798146,0.0018706770908157777,0.0018706770908157777,0.0001608,0.0001607999999999998,2.168404344971009e-19,0.0017098770908157777,105.0
3,0.0,1.2,0.0017791827857928416,0.0017791827857928416,0.00213501934295141,0.00213501934295141,0.0001608,0.0001607999999999998,2.168404344971009e-19,0.0019742193429514105,105.0
4,0.0,1.2,0.0017540191558725188,0.0017540191558725188,0.0021048229870470224,0.0021048229870470224,0.0001608,0.0001607999999999998,2.168404344971009e-19,0.0019440229870470226,105.0
5,0.0,1.2,0.002358607014780598,0.002358607014780598,0.0028303284177367176,0.0028303284177367176,0.0017688000000000003,0.0017687999999999998,4.336808689942018e-19,0.0010615284177367178,46.666666666666664
6,0.0,1.2,0.0023765043890002628,0.0023765043890002628,0.002851805266800315,0.002851805266800315,0.0017688000000000003,0.0017687999999999996,6.505213034913027e-19,0.0010830052668003155,46.666666666666664
7,0.0,1.2,0.002602044131843609,0.002602044131843609,0.00312245295821233,0.00312245295821233,0.0017688000000000003,0.0017688,2.168404344971009e-19,0.0013536529582123301,46.666666666666664
8,0.0,1.2,0.002634086228656114,0.002634086228656114,0.003160903474387336,0.003160903474387336,0.0017688000000000003,0.0017687999999999998,4.336808689942018e-19,0.001392103474387336,46.666666666666664
9,0.0,1.2,0.0026361830348855613,0.0026361830348855613,0.003163419641862673,0.003163419641862673,0.0017688000000000003,0.0017688000000000003,0.0,0.0013946196418626723,46.666666666666664
10,0.0,1.2,0.0015258844524391258,0.0015258844524391258,0.0018310613429269509,0.0018310613429269509,0.0001608,0.0001608,0.0,0.0016702613429269509,105.0
11,0.0,1.2,0.0014700994549099536,0.0014700994549099536,0.0017641193458919448,0.0017641193458919448,0.0001608,0.0001608,0.0,0.0016033193458919448,105.0
12,0.0,1.2,0.0016557579436641003,0.0016557579436641003,0.0019869095323969206,0.0019869095323969206,0.0001608,0.0001607999999999999,1.0842021724855044e-19,0.0018261095323969206,105.0
13,0.0,1.2,0.0016557579436641003,0.0016557579436641003,0.0019869095323969206,0.0019869095323969206,0.0001608,0.0001607999999999999,1.0842021724855044e-19,0.0018261095323969206,105.0
14,0.0,1.2,0.0019128879985416528,0.0019128879985416528,0.0022954655982499834,0.0022954655982499834,0.0001608,0.0001608,0.0,0.0021346655982499834,105.0
15,0.0,1.2,0.0009033951484205074,0.0009033951484205074,0.001084074178104609,0.001084074178104609,0.0001608,0.00016079999999999995,5.421010862427522e-20,0.0009232741781046089,105.0
