job_id,category,workload_family,duration,power,earliest_start,latest_start,gpu_type_required,gpu_count_required,cpu_required,memory_required_gb
job_000,gpu_restricted,combinatorial_difficulty,4,0.00033639992495866666,4,11,G2,1,7.456631087930282,54.26579598413095
job_001,gpu_unrestricted,combinatorial_difficulty,1,0.0002660050754432066,3,11,,1,7.069752472027482,46.34347444484589
job_002,gpu_unrestricted,combinatorial_difficulty,1,7.438006949839761e-05,4,10,,1,7.723158737733622,46.03862812987843
job_003,gpu_unrestricted,combinatorial_difficulty,3,0.0002659286978947752,0,8,,1,9.513134814837858,51.106556181348694
job_004,gpu_unrestricted,combinatorial_difficulty,3,0.0003174830611983496,0,9,,1,9.160286715618211,49.544160275578704
job_005,gpu_unrestricted,combinatorial_difficulty,1,0.0005083720156063503,5,10,,2,16.117519628533838,93.00378714603485
job_006,gpu_unrestricted,combinatorial_difficulty,2,0.0003357951460696469,2,8,,1,7.768180532261747,43.058378903702554
job_007,gpu_unrestricted,combinatorial_difficulty,3,0.0004805080691010001,0,9,,2,17.924753290827866,87.30172165401561
job_008,gpu_restricted,combinatorial_difficulty,3,0.00025603608576878185,4,7,V100M32,1,9.053836029699944,49.514508036671145
job_009,gpu_restricted,combinatorial_difficulty,3,0.0002443653733070039,5,13,P100,1,8.341421933068919,55.21603298279422
job_010,gpu_restricted,combinatorial_difficulty,1,6.40631341546416e-05,3,11,T4,1,7.209736596434715,39.21573014588119
job_011,gpu_restricted,combinatorial_difficulty,4,0.0002549802887468686,5,11,V100M32,1,8.078150067256445,48.391606854562376
job_012,gpu_unrestricted,combinatorial_difficulty,2,0.00033860081407773723,3,12,,1,7.1698565799796725,51.05027523970918
job_013,gpu_restricted,combinatorial_difficulty,2,0.00024920185930706637,3,10,P100,1,7.875454195597373,44.65961167223048
job_014,gpu_unrestricted,combinatorial_difficulty,3,0.00026517370544250525,0,7,,1,6.8374528105099595,52.395437813819576
job_015,gpu_restricted,combinatorial_difficulty,2,6.411324638187691e-05,4,14,T4,1,6.726480274489848,46.2049274193015
job_016,gpu_unrestricted,combinatorial_difficulty,3,0.0002723507780169314,3,8,,1,6.62581073626067,50.44526609945699
job_017,gpu_unrestricted,combinatorial_difficulty,3,6.53052218791645e-05,2,8,,1,7.822121694885858,44.846065806045296
job_018,gpu_unrestricted,combinatorial_difficulty,4,0.00024470348154578754,3,8,,1,6.862691119944191,49.74465953919474
job_019,gpu_unrestricted,combinatorial_difficulty,2,0.00022802312701927397,4,10,,1,8.327938109741673,56.661196025301564
job_020,gpu_restricted,combinatorial_difficulty,4,0.0003543121252011905,0,6,G2,1,8.75956152807595,44.38279791676206
job_021,gpu_unrestricted,combinatorial_difficulty,4,0.00012904768457974578,5,12,,2,17.20936134378765,92.40857816213493
job_022,gpu_unrestricted,combinatorial_difficulty,4,0.00014500033902886255,4,12,,2,18.742398058730306,100.36821222466251
job_023,gpu_unrestricted,combinatorial_difficulty,3,0.0003487485347013102,3,11,,1,9.591845921677871,39.256607993514336
job_024,gpu_unrestricted,combinatorial_difficulty,2,0.00022651088801105504,3,8,,1,8.729818495636916,51.017077996695136
job_025,gpu_unrestricted,combinatorial_difficulty,2,0.0002298040420431846,2,10,,1,9.584948597573678,56.53086405995615
job_026,gpu_unrestricted,combinatorial_difficulty,4,0.00038469160968266134,3,10,,1,7.267182313885767,56.84076421507193
job_027,gpu_restricted,combinatorial_difficulty,4,6.451249524466216e-05,3,12,T4,1,7.4787959211365465,47.67249964097729
job_028,gpu_restricted,combinatorial_difficulty,2,0.00023550954887001634,4,14,V100M32,1,6.631217045628482,52.09231081972741
job_029,gpu_unrestricted,combinatorial_difficulty,1,0.0002607269594835614,3,10,,1,8.958374635248298,40.000987467410866
job_030,gpu_restricted,combinatorial_difficulty,3,0.00037348469866552224,2,9,G2,1,7.489237592290573,51.20257086951153
job_031,gpu_unrestricted,combinatorial_difficulty,2,0.0002571300548775525,3,14,,1,7.308882747285588,41.258923965368574
job_032,gpu_restricted,combinatorial_difficulty,2,0.0001386289482551257,5,9,T4,2,18.21344655515584,85.72841998723146
job_033,gpu_unrestricted,combinatorial_difficulty,1,0.00032289489759988873,0,10,,1,8.661068045084134,46.38112656839549
job_034,gpu_unrestricted,combinatorial_difficulty,2,6.672789523323234e-05,3,9,,1,8.018040375856355,55.28345854356046
job_035,gpu_unrestricted,combinatorial_difficulty,2,0.0002612201288539093,3,8,,1,9.138123538503475,47.53825611468129
job_036,gpu_unrestricted,combinatorial_difficulty,3,0.0002696232588479137,4,8,,1,7.288278032753769,43.09028249578841
job_037,gpu_unrestricted,combinatorial_difficulty,2,0.00027496912167258663,3,10,,1,7.544520395573668,40.31096584660183
job_038,gpu_unrestricted,combinatorial_difficulty,3,7.290773909717422e-05,3,7,,1,6.999745629013741,48.01280373304338
job_039,gpu_restricted,combinatorial_difficulty,1,0.0003171956843152403,5,13,G2,1,7.554906831762121,40.59003479818476
job_040,gpu_unrestricted,combinatorial_difficulty,3,0.00024728983608283007,5,12,,1,7.305597355369758,40.377247846360774
job_041,gpu_unrestricted,combinatorial_difficulty,1,0.0002443128540262794,4,15,,1,9.552821793816644,57.30568859948732
job_042,gpu_unrestricted,combinatorial_difficulty,1,0.00027149922395396846,0,7,,1,8.156373252927683,42.75012289977481
job_043,gpu_restricted,combinatorial_difficulty,1,7.399201985492126e-05,1,11,T4,1,8.31893683857381,50.012661959180086
job_044,gpu_unrestricted,combinatorial_difficulty,3,0.0002341620017154606,4,13,,1,7.782929824478165,38.86661460025327
job_045,gpu_unrestricted,combinatorial_difficulty,1,0.0002553639778451508,4,12,,1,7.375178741025795,42.37561745183515
job_046,gpu_unrestricted,combinatorial_difficulty,1,0.0003616750411245127,5,15,,1,6.902278994200863,49.59356639635987
job_047,gpu_unrestricted,combinatorial_difficulty,1,7.5226339891831e-05,5,13,,1,8.505633797159225,42.13700966724521
job_048,gpu_unrestricted,combinatorial_difficulty,1,0.00024439234539246947,3,10,,1,7.002704814249443,41.5274924418436
job_049,gpu_restricted,combinatorial_difficulty,2,7.134748434204837e-05,4,10,T4,1,6.478733032340125,52.58328906658367
job_050,gpu_unrestricted,combinatorial_difficulty,2,0.0002446052641097373,0,8,,1,6.706848672988104,44.29443279790855
job_051,gpu_unrestricted,combinatorial_difficulty,1,0.000262743272488012,2,11,,1,7.11283024547074,39.078977129714225
job_052,gpu_restricted,combinatorial_difficulty,2,7.186103421812747e-05,5,12,T4,1,7.2100567346127775,45.79339244294142
job_053,gpu_unrestricted,combinatorial_difficulty,2,7.376885701829616e-05,0,10,,1,8.215347114898687,41.70509076163462
job_054,gpu_unrestricted,combinatorial_difficulty,1,6.749535442669759e-05,2,11,,1,7.958787352192841,56.378140424280176
job_055,gpu_unrestricted,combinatorial_difficulty,2,6.672096455807558e-05,5,10,,1,7.347984538561143,44.127357348058574
job_056,gpu_unrestricted,combinatorial_difficulty,1,6.339172066340511e-05,11,15,,1,6.560079718983695,51.298662092475205
job_057,gpu_restricted,combinatorial_difficulty,1,0.00023072994789340674,2,8,V100M32,1,7.0703174487258655,40.61131326866083
job_058,gpu_unrestricted,combinatorial_difficulty,1,7.47942947065469e-05,3,9,,1,8.282419931654381,52.88690837463058
job_059,gpu_unrestricted,combinatorial_difficulty,2,7.610289894073007e-05,0,9,,1,7.465830702894276,49.62073459161847
