hour,baseline_load,pue,flexible_load,it_load,total_load,facility_load,renewable_available,renewable_consumption,renewable_curtailment,grid_consumption,grid_price
0,0.01,1.2,0.3844199999999964,0.3944199999999962,0.4733039999999913,0.4733039999999913,0.0,0.0,0.0,0.4733039999999913,65.0
1,0.01,1.2,0.39394999999999586,0.4039499999999956,0.484739999999994,0.484739999999994,0.0,0.0,0.0,0.484739999999994,65.0
2,0.01,1.2,0.45116999999999413,0.461169999999994,0.5534039999999908,0.5534039999999908,0.0,0.0,0.0,0.5534039999999908,65.0
3,0.01,1.2,0.5079199999999927,0.517919999999992,0.6215039999999818,0.6215039999999818,0.0,0.0,0.0,0.6215039999999818,65.0
4,0.01,1.2,0.13942999999999978,0.14942999999999934,0.17931599999999964,0.17931599999999964,0.0,0.0,0.0,0.17931599999999961,65.0
5,0.01,1.2,0.4595399999999959,0.46953999999999574,0.5634479999999877,0.5634479999999877,0.0,0.0,0.0,0.5634479999999877,65.0
6,0.01,1.2,0.44060999999999634,0.4506099999999961,0.5407319999999917,0.5407319999999917,0.0,0.0,0.0,0.5407319999999916,65.0
7,0.01,1.2,0.4593399999999956,0.4693399999999955,0.5632079999999884,0.5632079999999884,0.0,0.0,0.0,0.5632079999999882,65.0
8,0.01,1.2,0.44237999999999533,0.45237999999999523,0.542855999999991,0.542855999999991,0.0,0.0,0.0,0.5428559999999911,65.0
9,0.01,1.2,0.40817999999999693,0.41817999999999655,0.5018159999999936,0.5018159999999936,0.0,0.0,0.0,0.5018159999999936,65.0
10,0.01,1.2,0.35935999999999707,0.3693599999999971,0.44323199999999413,0.44323199999999413,0.0,0.0,0.0,0.4432319999999941,65.0
11,0.01,1.2,0.31960999999999684,0.3296099999999968,0.3955319999999967,0.3955319999999967,0.0,0.0,0.0,0.3955319999999967,65.0
12,0.01,1.2,0.3253199999999969,0.33531999999999723,0.4023839999999946,0.4023839999999946,0.0,0.0,0.0,0.4023839999999946,65.0
13,0.01,1.2,0.32349999999999696,0.3334999999999972,0.4001999999999951,0.4001999999999951,0.0,0.0,0.0,0.4001999999999951,65.0
14,0.01,1.2,0.33391999999999705,0.34391999999999706,0.41270399999999446,0.41270399999999446,0.0,0.0,0.0,0.41270399999999446,65.0
15,0.01,1.2,0.23558999999999652,0.2455899999999962,0.29470799999999764,0.29470799999999764,0.0,0.0,0.0,0.29470799999999764,65.0
16,0.01,1.2,0.23484999999999676,0.24484999999999638,0.2938199999999975,0.2938199999999975,0.0,0.0,0.0,0.2938199999999975,65.0
17,0.01,1.2,0.25328999999999685,0.2632899999999971,0.31594799999999706,0.31594799999999706,0.0,0.0,0.0,0.31594799999999706,65.0
18,0.01,1.2,0.2973699999999973,0.3073699999999972,0.36884399999999634,0.36884399999999634,0.0,0.0,0.0,0.36884399999999623,65.0
19,0.01,1.2,0.3478399999999971,0.35783999999999705,0.4294079999999956,0.4294079999999956,0.0,0.0,0.0,0.4294079999999956,65.0
20,0.01,1.2,0.41958999999999647,0.42958999999999614,0.5155079999999935,0.5155079999999935,0.0,0.0,0.0,0.5155079999999935,65.0
21,0.01,1.2,0.46863999999999584,0.4786399999999958,0.5743679999999883,0.5743679999999883,0.0,0.0,0.0,0.5743679999999883,65.0
22,0.01,1.2,0.5276899999999932,0.5376899999999927,0.6452279999999814,0.6452279999999814,0.0,0.0,0.0,0.6452279999999814,65.0
23,0.01,1.2,0.357629999999997,0.36762999999999696,0.4411559999999922,0.4411559999999922,0.0,0.0,0.0,0.4411559999999922,65.0
24,0.01,1.2,0.18949999999999814,0.19949999999999787,0.2393999999999996,0.2393999999999996,0.0,0.0,0.0,0.2393999999999996,85.0
25,0.01,1.2,0.13486999999999996,0.14486999999999955,0.1738439999999999,0.1738439999999999,0.005,0.005,0.0,0.16884399999999988,85.0
26,0.01,1.2,0.10404000000000041,0.11404000000000046,0.136848,0.136848,0.01,0.01,0.0,0.126848,85.0
27,0.01,1.2,0.5457399999999925,0.5557399999999916,0.6668879999999773,0.6668879999999773,0.016,0.016,0.0,0.650887999999975,85.0
28,0.01,1.2,0.3215699999999969,0.3315699999999967,0.39788399999999546,0.39788399999999546,0.021,0.020999999999999658,3.434752482434078e-16,0.3768839999999963,85.0
29,0.01,1.2,0.1847199999999985,0.1947199999999982,0.23366399999999943,0.23366399999999943,0.026,0.025999999999999905,9.367506770274758e-17,0.20766399999999957,85.0
30,0.01,1.2,0.4022599999999962,0.41225999999999585,0.49471199999999355,0.49471199999999355,0.031,0.031,0.0,0.4637119999999937,85.0
31,0.01,1.2,0.4783599999999945,0.48835999999999485,0.5860319999999862,0.5860319999999862,0.035,0.034999999999999545,4.579669976578771e-16,0.551031999999988,85.0
32,0.01,1.2,0.44183999999999557,0.4518399999999955,0.5422079999999904,0.5422079999999904,0.04,0.039999999999997274,2.7269853042355408e-15,0.5022079999999938,85.0
33,0.01,1.2,0.3150199999999964,0.32501999999999676,0.39002399999999604,0.39002399999999604,0.044,0.04399999999999932,6.800116025829084e-16,0.3460239999999971,85.0
34,0.01,1.2,0.313069999999996,0.323069999999996,0.3876839999999964,0.3876839999999964,0.049,0.04899999999999999,1.3877787807814457e-17,0.33868399999999693,85.0
35,0.01,1.2,0.3109299999999959,0.32092999999999594,0.38511599999999574,0.38511599999999574,0.053,0.05299999999999838,1.6167622796103842e-15,0.3321159999999977,85.0
36,0.01,1.2,0.32710999999999635,0.3371099999999966,0.4045319999999951,0.4045319999999951,0.057,0.056999999999998385,1.6167622796103842e-15,0.347531999999997,85.0
37,0.01,1.2,0.29964999999999625,0.3096499999999964,0.37157999999999597,0.37157999999999597,0.06,0.059999999999997874,2.123301534595612e-15,0.31157999999999836,85.0
38,0.01,1.2,0.29450999999999633,0.30450999999999623,0.3654119999999961,0.3654119999999961,0.063,0.06299999999999799,2.0122792321330962e-15,0.3024119999999982,85.0
39,0.01,1.2,0.2940599999999971,0.30405999999999717,0.3648719999999961,0.3648719999999961,0.067,0.0669999999999981,1.9012569296705806e-15,0.29787199999999825,85.0
40,0.01,1.2,0.2800599999999968,0.29005999999999654,0.3480719999999968,0.3480719999999968,0.069,0.06899999999999877,1.2351231148954867e-15,0.2790719999999983,85.0
41,0.01,1.2,0.26663999999999705,0.2766399999999971,0.3319679999999971,0.3319679999999971,0.072,0.0719999999999981,1.9012569296705806e-15,0.2599679999999991,85.0
42,0.01,1.2,0.256669999999997,0.2666699999999972,0.32000399999999757,0.32000399999999757,0.074,0.07399999999999854,1.457167719820518e-15,0.2460039999999994,85.0
43,0.01,1.2,0.26008999999999727,0.2700899999999971,0.3241079999999977,0.3241079999999977,0.076,0.07599999999999835,1.6514567491299204e-15,0.2481079999999993,85.0
44,0.01,1.2,0.2441799999999969,0.25417999999999696,0.3050159999999973,0.3050159999999973,0.077,0.07699999999999838,1.6237011735142914e-15,0.22801599999999933,85.0
45,0.01,1.2,0.23125999999999775,0.24125999999999742,0.28951199999999827,0.28951199999999827,0.078,0.07799999999999899,1.0130785099704553e-15,0.21151199999999926,85.0
46,0.01,1.2,0.23901999999999732,0.2490199999999971,0.2988239999999982,0.2988239999999982,0.079,0.07899999999999907,9.298117831235686e-16,0.21982399999999927,85.0
47,0.01,1.2,0.23366999999999752,0.2436699999999973,0.29240399999999833,0.29240399999999833,0.08,0.07999999999999946,5.412337245047638e-16,0.21240399999999907,85.0
48,0.01,1.2,0.24994999999999723,0.2599499999999972,0.31193999999999844,0.31193999999999844,0.08,0.07999999999999932,6.800116025829084e-16,0.23193999999999904,85.0
49,0.01,1.2,0.2818799999999968,0.29187999999999675,0.3502559999999981,0.3502559999999981,0.08,0.07999999999999932,6.800116025829084e-16,0.2702559999999988,85.0
50,0.01,1.2,0.30109999999999676,0.31109999999999666,0.37331999999999776,0.37331999999999776,0.079,0.07899999999999949,5.134781488891349e-16,0.2943199999999984,85.0
51,0.01,1.2,0.29108999999999713,0.3010899999999972,0.36130799999999713,0.36130799999999713,0.078,0.0779999999999981,1.9012569296705806e-15,0.2833079999999992,85.0
52,0.01,1.2,0.34368999999999705,0.3536899999999972,0.4244279999999945,0.4244279999999945,0.077,0.07699999999999643,3.566591466608315e-15,0.34742799999999824,85.0
53,0.01,1.2,0.4121499999999977,0.4221499999999977,0.5065799999999914,0.5065799999999914,0.076,0.07599999999999626,3.733124920302089e-15,0.4305799999999957,85.0
54,0.01,1.2,0.44364999999999816,0.4536499999999982,0.5443799999999875,0.5443799999999875,0.074,0.07399999999999549,4.5102810375396984e-15,0.47037999999999325,85.0
55,0.01,1.2,0.5073399999999981,0.5173399999999978,0.6208079999999807,0.6208079999999807,0.072,0.07199999999999454,5.4539706084710815e-15,0.5488079999999869,85.0
