job_id,category,workload_family,duration,power,earliest_start,latest_start,gpu_type_required,gpu_count_required,cpu_required,memory_required_gb
job_000,gpu_unrestricted,combinatorial_difficulty,2,0.00026077254668099517,3,10,,1,7.0696475828328555,41.148566638836925
job_001,gpu_unrestricted,combinatorial_difficulty,3,0.0002703655257066588,5,11,,1,7.671073098155295,41.38420797164804
job_002,gpu_unrestricted,combinatorial_difficulty,2,0.0002401325538263276,5,11,,1,7.434605202093476,56.34079622790177
job_003,gpu_unrestricted,combinatorial_difficulty,1,0.00034502433184671323,5,13,,1,6.761830967141497,51.759360720246704
job_004,gpu_unrestricted,combinatorial_difficulty,2,0.00024365296850216228,3,12,,1,7.912318944887945,46.919283407008194
job_005,gpu_unrestricted,combinatorial_difficulty,1,0.0005464661849007112,4,14,,2,14.59198168369425,104.98374328936639
job_006,gpu_unrestricted,combinatorial_difficulty,4,0.00032904198782297855,1,8,,1,8.576972437133492,39.34729377118995
job_007,gpu_unrestricted,combinatorial_difficulty,2,0.0003217777427443263,3,8,,1,8.519239199266213,52.13404140514084
job_008,gpu_unrestricted,combinatorial_difficulty,2,6.813330941903119e-05,4,14,,1,8.491442784056115,43.337918432671344
job_009,gpu_unrestricted,combinatorial_difficulty,3,0.00024466481543443673,2,9,,1,7.514679362663257,51.02725474702567
job_010,gpu_unrestricted,combinatorial_difficulty,2,0.0002528728101119635,0,9,,1,8.24656968366635,39.973182295588565
job_011,gpu_unrestricted,combinatorial_difficulty,1,0.0002401236913944447,2,9,,1,7.538281801334281,43.52363061382238
job_012,gpu_unrestricted,combinatorial_difficulty,2,0.00025289422167809557,5,9,,1,8.395375057054206,54.61245708193451
job_013,gpu_unrestricted,combinatorial_difficulty,2,0.00022571282216468698,3,11,,1,6.765956689221937,52.08067635621099
job_014,gpu_unrestricted,combinatorial_difficulty,2,0.00024937599416062397,4,12,,1,8.376422539798748,53.78256811123071
job_015,gpu_unrestricted,combinatorial_difficulty,2,0.0002552919909800804,4,14,,1,7.2369167435664385,48.731593525863886
job_016,gpu_unrestricted,combinatorial_difficulty,1,7.185233528535975e-05,2,9,,1,6.759407759033375,52.93908172938157
job_017,gpu_unrestricted,combinatorial_difficulty,2,7.652005705589089e-05,5,14,,1,8.189256881694433,48.462554274726095
job_018,gpu_restricted,combinatorial_difficulty,3,0.00019518772928833481,5,13,T4,3,19.830801287501625,115.57315161861816
job_019,gpu_unrestricted,combinatorial_difficulty,4,0.0002497353759243225,4,7,,1,8.90492239393162,55.352410897504235
job_020,gpu_unrestricted,combinatorial_difficulty,2,0.00027112358377231734,0,9,,1,9.437689199883085,55.68258195401772
job_021,gpu_unrestricted,combinatorial_difficulty,2,0.0002260431135199522,0,9,,1,7.894157367727302,51.4761359676771
job_022,gpu_unrestricted,combinatorial_difficulty,4,6.578026650842326e-05,3,6,,1,7.176838382875746,43.19974230837212
job_023,gpu_unrestricted,combinatorial_difficulty,4,0.00025563012066513063,5,12,,1,7.119858309990312,39.70404227488902
job_024,gpu_unrestricted,combinatorial_difficulty,1,0.00025875627139858743,4,9,,1,8.28213833940155,47.369162862099984
job_025,gpu_unrestricted,combinatorial_difficulty,3,7.55181847511048e-05,4,8,,1,8.243563459975089,48.735301058849416
job_026,gpu_unrestricted,combinatorial_difficulty,3,0.0005020807842378102,3,8,,2,17.80259070136502,82.22852076427888
job_027,gpu_unrestricted,combinatorial_difficulty,1,7.074366437414268e-05,2,10,,1,7.550015771945266,51.437378521772715
job_028,gpu_restricted,combinatorial_difficulty,4,0.00031863803511634554,2,8,G2,1,7.188045489327226,54.40897135888514
job_029,gpu_unrestricted,combinatorial_difficulty,4,0.00023987114387413668,3,12,,1,9.013170999605201,44.1229801831291
job_030,gpu_unrestricted,combinatorial_difficulty,1,0.0002591330548037442,5,9,,1,8.112216489293088,57.244381615252124
job_031,gpu_unrestricted,combinatorial_difficulty,1,0.00027276901577301654,0,9,,1,8.056182254482898,48.28785353591124
job_032,gpu_unrestricted,combinatorial_difficulty,3,0.0004569577382793592,2,8,,2,18.0466295578115,90.0815939285563
job_033,gpu_unrestricted,combinatorial_difficulty,2,0.00035018377699656404,0,7,,1,8.881773154413626,43.526611571456456
