cluster_id,cluster_role,gpu_type,hour,cluster_load,capacity,cluster_gpu_load,gpu_capacity,cluster_cpu_load,cpu_capacity,cluster_memory_load,memory_capacity_gb
cluster_g2,small_gpu_type_pool,G2,0,0.0009889581999400886,0.0014,3.0,4,27.000484812638078,32.0,129.04187324874925,192.0
cluster_g2,small_gpu_type_pool,G2,1,0.0009889581999400886,0.0014,3.0,4,27.000484812638078,32.0,129.04187324874925,192.0
cluster_g2,small_gpu_type_pool,G2,2,0.0009889581999400886,0.0014,3.0,4,27.000484812638078,32.0,129.04187324874925,192.0
cluster_g2,small_gpu_type_pool,G2,3,0.0007671176104340913,0.0014,3.0,4,22.954898459176356,32.0,171.29043167732794,192.0
cluster_g2,small_gpu_type_pool,G2,4,0.0006631325121098517,0.0014,2.0,4,14.661803347907345,32.0,114.40190478743023,192.0
cluster_g2,small_gpu_type_pool,G2,5,0.0013134455093838499,0.0014,4.0,4,30.885351718020317,32.0,191.79325241246494,192.0
cluster_g2,small_gpu_type_pool,G2,6,0.0013336922222598375,0.0014,4.0,4,31.952226450405288,32.0,179.9201216576576,192.0
cluster_g2,small_gpu_type_pool,G2,7,0.001392582818644788,0.0014,4.0,4,29.80287537303311,32.0,182.24472051851836,192.0
cluster_g2,small_gpu_type_pool,G2,8,0.001293238385799176,0.0014,4.0,4,30.321750655140296,32.0,188.2862638520932,192.0
cluster_g2,small_gpu_type_pool,G2,9,0.00131143448094814,0.0014,4.0,4,30.728480192879044,32.0,188.70098479002576,192.0
cluster_g2,small_gpu_type_pool,G2,10,0.0007601617475260315,0.0014,3.0,4,21.821915320325527,32.0,137.2488255613136,192.0
cluster_g2,small_gpu_type_pool,G2,11,0.0007814249611213099,0.0014,3.0,4,24.209375425490762,32.0,122.46866796874433,192.0
cluster_g2,small_gpu_type_pool,G2,12,0.0005895769758969577,0.0014,3.0,4,24.785137700012356,32.0,136.95228835952102,192.0
cluster_g2,small_gpu_type_pool,G2,13,0.0007372558160211957,0.0014,3.0,4,22.946454480950816,32.0,169.50827705477738,192.0
cluster_g2,small_gpu_type_pool,G2,14,0.0007372558160211957,0.0014,3.0,4,22.946454480950816,32.0,169.50827705477738,192.0
cluster_g2,small_gpu_type_pool,G2,15,0.0006998713549654688,0.0014,3.0,4,23.034852343104063,32.0,160.7705833917015,192.0
cluster_t4,small_gpu_type_pool,T4,0,0.0002762656471302254,0.00028000000000000003,4.0,4,28.1043927389166,32.0,190.6707542775898,192.0
cluster_t4,small_gpu_type_pool,T4,1,0.00026512123239278486,0.00028000000000000003,4.0,4,29.208843111856254,32.0,179.39757504338468,192.0
cluster_t4,small_gpu_type_pool,T4,2,0.0002732862830652547,0.00028000000000000003,4.0,4,31.914153898453975,32.0,190.4378996685926,192.0
cluster_t4,small_gpu_type_pool,T4,3,0.00021452747474876184,0.00028000000000000003,3.0,4,22.168659901852322,32.0,136.51884770473657,192.0
cluster_t4,small_gpu_type_pool,T4,4,7.171185840468845e-05,0.00028000000000000003,1.0,4,6.48240544274509,32.0,41.60333209100725,192.0
cluster_t4,small_gpu_type_pool,T4,5,0.0002233740165109412,0.00028000000000000003,3.0,4,24.956217987481057,32.0,131.61769519126216,192.0
cluster_t4,small_gpu_type_pool,T4,6,0.00023876147331873676,0.00028000000000000003,1.0,4,8.07576165763113,32.0,55.49393381524402,192.0
cluster_t4,small_gpu_type_pool,T4,7,0.0002787424643396921,0.00028000000000000003,4.0,4,27.494787869462122,32.0,162.3061083384941,192.0
cluster_t4,small_gpu_type_pool,T4,8,0.0002787424643396921,0.00028000000000000003,4.0,4,27.494787869462122,32.0,162.3061083384941,192.0
cluster_t4,small_gpu_type_pool,T4,9,0.0002767734236545123,0.00028000000000000003,4.0,4,30.06578320530956,32.0,185.33666647227665,192.0
cluster_t4,small_gpu_type_pool,T4,10,0.0002632325622591212,0.00028000000000000003,4.0,4,31.336448361274385,32.0,184.34484779768087,192.0
cluster_t4,small_gpu_type_pool,T4,11,0.0002632325622591212,0.00028000000000000003,4.0,4,31.336448361274385,32.0,184.34484779768087,192.0
cluster_t4,small_gpu_type_pool,T4,12,7.402339683694345e-05,0.00028000000000000003,1.0,4,8.29858460037661,32.0,43.83197359704357,192.0
cluster_t4,small_gpu_type_pool,T4,13,0.00015002928843980566,0.00028000000000000003,2.0,4,16.554376662052302,32.0,94.76948716388215,192.0
cluster_t4,small_gpu_type_pool,T4,14,0.00015002928843980566,0.00028000000000000003,2.0,4,16.554376662052302,32.0,94.76948716388215,192.0
cluster_t4,small_gpu_type_pool,T4,15,0.00021276945644248753,0.00028000000000000003,3.0,4,23.374913025951162,32.0,157.86608634989864,192.0
cluster_v100m32,small_gpu_type_pool,V100M32,0,0.0,0.0005,0.0,2,0.0,16.0,0.0,96.0
cluster_v100m32,small_gpu_type_pool,V100M32,1,0.00025222576950196434,0.0005,1.0,2,9.16008625575973,16.0,50.98010428436099,96.0
cluster_v100m32,small_gpu_type_pool,V100M32,2,0.00015067524287838623,0.0005,2.0,2,13.201373109705354,16.0,90.47875435656623,96.0
cluster_v100m32,small_gpu_type_pool,V100M32,3,0.00015067524287838623,0.0005,2.0,2,13.201373109705354,16.0,90.47875435656623,96.0
cluster_v100m32,small_gpu_type_pool,V100M32,4,0.00015067524287838623,0.0005,2.0,2,13.201373109705354,16.0,90.47875435656623,96.0
cluster_v100m32,small_gpu_type_pool,V100M32,5,0.0004966774728568159,0.0005,2.0,2,15.953104507578324,16.0,95.23993195797806,96.0
cluster_v100m32,small_gpu_type_pool,V100M32,6,0.0004966774728568159,0.0005,2.0,2,15.953104507578324,16.0,95.23993195797806,96.0
cluster_v100m32,small_gpu_type_pool,V100M32,7,0.0004966774728568159,0.0005,2.0,2,15.953104507578324,16.0,95.23993195797806,96.0
cluster_v100m32,small_gpu_type_pool,V100M32,8,0.0004966774728568159,0.0005,2.0,2,15.953104507578324,16.0,95.23993195797806,96.0
cluster_v100m32,small_gpu_type_pool,V100M32,9,0.0003410479003698503,0.0005,2.0,2,15.20757513199479,16.0,95.19991068669367,96.0
cluster_v100m32,small_gpu_type_pool,V100M32,10,0.0003410479003698503,0.0005,2.0,2,15.20757513199479,16.0,95.19991068669367,96.0
cluster_v100m32,small_gpu_type_pool,V100M32,11,0.00026715124860664957,0.0005,1.0,2,8.271035225495835,16.0,50.07358371544396,96.0
cluster_v100m32,small_gpu_type_pool,V100M32,12,0.0,0.0005,0.0,2,0.0,16.0,0.0,96.0
cluster_v100m32,small_gpu_type_pool,V100M32,13,0.0002958037934483586,0.0005,2.0,2,15.507925572404757,16.0,88.81908555287272,96.0
cluster_v100m32,small_gpu_type_pool,V100M32,14,0.00030998251026144913,0.0005,2.0,2,12.98341350798591,16.0,94.34484402081208,96.0
cluster_v100m32,small_gpu_type_pool,V100M32,15,0.00030998251026144913,0.0005,2.0,2,12.98341350798591,16.0,94.34484402081208,96.0
cluster_p100,small_gpu_type_pool,P100,0,0.00042052349699128245,0.0005,2.0,2,15.988358011254894,16.0,92.430878216416,96.0
cluster_p100,small_gpu_type_pool,P100,1,0.00042052349699128245,0.0005,2.0,2,15.988358011254894,16.0,92.430878216416,96.0
cluster_p100,small_gpu_type_pool,P100,2,0.00034523106514530857,0.0005,1.0,2,7.851302649414622,16.0,44.9636460741613,96.0
cluster_p100,small_gpu_type_pool,P100,3,0.00029831578048318216,0.0005,2.0,2,15.182823778070485,16.0,86.33296872479916,96.0
cluster_p100,small_gpu_type_pool,P100,4,0.00029831578048318216,0.0005,2.0,2,15.182823778070485,16.0,86.33296872479916,96.0
cluster_p100,small_gpu_type_pool,P100,5,0.0004698870219398846,0.0005,2.0,2,14.071012608535742,16.0,95.0264644591731,96.0
cluster_p100,small_gpu_type_pool,P100,6,0.0004698870219398846,0.0005,2.0,2,14.071012608535742,16.0,95.0264644591731,96.0
cluster_p100,small_gpu_type_pool,P100,7,0.0004703990003044928,0.0005,2.0,2,14.317169890382573,16.0,92.22336096620879,96.0
cluster_p100,small_gpu_type_pool,P100,8,0.0005006501364119275,0.0005,2.0,2,15.424982825731393,16.0,92.77581076963153,96.0
cluster_p100,small_gpu_type_pool,P100,9,0.00047904498545181865,0.0005,2.0,2,13.798696541344906,16.0,94.14618276264963,96.0
cluster_p100,small_gpu_type_pool,P100,10,0.00047904498545181865,0.0005,2.0,2,13.798696541344906,16.0,94.14618276264963,96.0
cluster_p100,small_gpu_type_pool,P100,11,0.00047324774707870477,0.0005,2.0,2,15.877745097800258,16.0,90.48817641576164,96.0
cluster_p100,small_gpu_type_pool,P100,12,0.0002568971323336362,0.0005,1.0,2,6.81308828517946,16.0,56.674813117740825,96.0
cluster_p100,small_gpu_type_pool,P100,13,0.0002568971323336362,0.0005,1.0,2,6.81308828517946,16.0,56.674813117740825,96.0
cluster_p100,small_gpu_type_pool,P100,14,0.0002568971323336362,0.0005,1.0,2,6.81308828517946,16.0,56.674813117740825,96.0
cluster_p100,small_gpu_type_pool,P100,15,0.0002568971323336362,0.0005,1.0,2,6.81308828517946,16.0,56.674813117740825,96.0
