hour,baseline_load,pue,flexible_load,it_load,total_load,facility_load,renewable_available,renewable_consumption,renewable_curtailment,grid_consumption,grid_price
0,0.01,1.2,0.10444000000000031,0.11444000000000036,0.13732799999999976,0.13732799999999976,0.0,0.0,0.0,0.13732799999999976,65.0
1,0.01,1.2,0.07285000000000023,0.08285000000000028,0.09941999999999994,0.09941999999999994,0.0,0.0,0.0,0.09941999999999994,65.0
2,0.01,1.2,0.06191000000000016,0.07191000000000022,0.086292,0.086292,0.0,0.0,0.0,0.086292,65.0
3,0.01,1.2,0.056590000000000126,0.06659000000000018,0.07990800000000006,0.07990800000000006,0.0,0.0,0.0,0.07990800000000006,65.0
4,0.01,1.2,0.05769000000000014,0.0676900000000002,0.08122800000000002,0.08122800000000002,0.0,0.0,0.0,0.08122800000000002,65.0
5,0.01,1.2,0.050580000000000125,0.06058000000000017,0.07269600000000001,0.07269600000000001,0.0,0.0,0.0,0.07269600000000001,65.0
6,0.01,1.2,0.05738000000000012,0.06738000000000016,0.08085599999999996,0.08085599999999996,0.0,0.0,0.0,0.08085599999999996,65.0
7,0.01,1.2,0.059050000000000116,0.06905000000000017,0.08285999999999998,0.08285999999999998,0.0,0.0,0.0,0.08285999999999998,65.0
8,0.01,1.2,0.061130000000000156,0.07113000000000021,0.08535599999999997,0.08535599999999997,0.0,0.0,0.0,0.08535599999999997,65.0
9,0.01,1.2,0.06157000000000015,0.0715700000000002,0.08588400000000002,0.08588400000000002,0.0,0.0,0.0,0.08588400000000002,65.0
10,0.01,1.2,0.05748000000000016,0.06748000000000022,0.08097599999999999,0.08097599999999999,0.0,0.0,0.0,0.08097599999999999,65.0
11,0.01,1.2,0.058320000000000156,0.06832000000000019,0.08198400000000002,0.08198400000000002,0.0,0.0,0.0,0.08198400000000002,65.0
12,0.01,1.2,0.05837000000000016,0.0683700000000002,0.08204400000000003,0.08204400000000003,0.0,0.0,0.0,0.08204400000000003,65.0
13,0.01,1.2,0.055240000000000136,0.06524000000000019,0.07828800000000002,0.07828800000000002,0.0,0.0,0.0,0.07828800000000002,65.0
14,0.01,1.2,0.06190000000000017,0.07190000000000023,0.08627999999999997,0.08627999999999997,0.0,0.0,0.0,0.08627999999999997,65.0
15,0.01,1.2,0.06072000000000017,0.07072000000000021,0.08486399999999997,0.08486399999999997,0.0,0.0,0.0,0.08486399999999998,65.0
16,0.01,1.2,0.06671000000000016,0.07671000000000021,0.09205199999999998,0.09205199999999998,0.0,0.0,0.0,0.09205199999999998,65.0
17,0.01,1.2,0.06491000000000018,0.07491000000000021,0.08989199999999999,0.08989199999999999,0.0,0.0,0.0,0.089892,65.0
18,0.01,1.2,0.06834000000000019,0.07834000000000023,0.09400799999999994,0.09400799999999994,0.0,0.0,0.0,0.09400799999999995,65.0
19,0.01,1.2,0.07357000000000022,0.08357000000000027,0.10028399999999997,0.10028399999999997,0.0,0.0,0.0,0.10028399999999997,65.0
20,0.01,1.2,0.09040000000000026,0.10040000000000031,0.12047999999999986,0.12047999999999986,0.0,0.0,0.0,0.12047999999999986,65.0
21,0.01,1.2,0.09900000000000035,0.1090000000000004,0.1307999999999999,0.1307999999999999,0.0,0.0,0.0,0.1307999999999999,65.0
22,0.01,1.2,0.1103800000000004,0.12038000000000044,0.14445599999999983,0.14445599999999983,0.0,0.0,0.0,0.14445599999999983,65.0
23,0.01,1.2,0.09304000000000029,0.10304000000000033,0.12364799999999974,0.12364799999999974,0.0,0.0,0.0,0.12364799999999974,65.0
24,0.01,1.2,0.04331000000000008,0.05331000000000011,0.06397200000000007,0.06397200000000007,0.0,0.0,0.0,0.06397200000000006,85.0
25,0.01,1.2,0.04686000000000009,0.05686000000000013,0.06823200000000004,0.06823200000000004,0.005,0.005,0.0,0.06323200000000004,85.0
26,0.01,1.2,0.07424000000000022,0.08424000000000029,0.10108799999999996,0.10108799999999996,0.01,0.01,0.0,0.09108799999999996,85.0
27,0.01,1.2,0.05287000000000014,0.06287000000000019,0.07544399999999996,0.07544399999999996,0.016,0.016,0.0,0.059443999999999955,85.0
28,0.01,1.2,0.05076000000000013,0.060760000000000175,0.072912,0.072912,0.021,0.021,0.0,0.051912,85.0
29,0.01,1.2,0.05770000000000017,0.0677000000000002,0.08123999999999999,0.08123999999999999,0.026,0.026,0.0,0.05524,85.0
30,0.01,1.2,0.05053000000000013,0.06053000000000019,0.07263599999999998,0.07263599999999998,0.031,0.031,0.0,0.04163599999999998,85.0
31,0.01,1.2,0.05156000000000013,0.06156000000000018,0.07387200000000002,0.07387200000000002,0.035,0.035,0.0,0.03887200000000002,85.0
32,0.01,1.2,0.05870000000000016,0.06870000000000022,0.08243999999999997,0.08243999999999997,0.04,0.04,0.0,0.04243999999999997,85.0
33,0.01,1.2,0.054680000000000145,0.0646800000000002,0.077616,0.077616,0.044,0.044,0.0,0.03361600000000001,85.0
34,0.01,1.2,0.056680000000000154,0.06668000000000021,0.08001600000000002,0.08001600000000002,0.049,0.04899999999999999,1.3877787807814457e-17,0.031016000000000016,85.0
35,0.01,1.2,0.053900000000000135,0.06390000000000019,0.07668000000000001,0.07668000000000001,0.053,0.053,0.0,0.023680000000000014,85.0
36,0.01,1.2,0.05621000000000014,0.0662100000000002,0.079452,0.079452,0.057,0.057,0.0,0.022451999999999993,85.0
37,0.01,1.2,0.056790000000000104,0.06679000000000015,0.08014799999999994,0.08014799999999994,0.06,0.06,0.0,0.020147999999999944,85.0
38,0.01,1.2,0.0495800000000001,0.05958000000000017,0.07149600000000003,0.07149600000000003,0.063,0.063,0.0,0.008496000000000031,85.0
39,0.01,1.2,0.046050000000000084,0.05605000000000015,0.06726000000000006,0.06726000000000006,0.067,0.067,0.0,0.00026000000000005186,85.0
40,0.01,1.2,0.05092000000000011,0.06092000000000017,0.07310399999999997,0.07310399999999997,0.069,0.069,0.0,0.004103999999999969,85.0
41,0.01,1.2,0.05085000000000011,0.06085000000000017,0.07301999999999997,0.07301999999999997,0.072,0.072,0.0,0.0010199999999999793,85.0
42,0.01,1.2,0.05164000000000011,0.06164000000000015,0.07396799999999992,0.07396799999999992,0.074,0.07396799999999992,3.2000000000073636e-05,0.0,85.0
43,0.01,1.2,0.05347000000000011,0.06347000000000015,0.07616399999999991,0.07616399999999991,0.076,0.076,0.0,0.00016399999999991421,85.0
44,0.01,1.2,0.05424000000000011,0.06424000000000016,0.07708799999999989,0.07708799999999989,0.077,0.077,0.0,8.799999999989372e-05,85.0
45,0.01,1.2,0.05546000000000012,0.06546000000000018,0.07855199999999998,0.07855199999999998,0.078,0.078,0.0,0.0005519999999999831,85.0
46,0.01,1.2,0.05640000000000014,0.0664000000000002,0.07967999999999997,0.07967999999999997,0.079,0.079,0.0,0.0006799999999999723,85.0
47,0.01,1.2,0.057050000000000135,0.06705000000000018,0.08045999999999999,0.08045999999999999,0.08,0.08,0.0,0.0004599999999999882,85.0
48,0.01,1.2,0.05711000000000014,0.0671100000000002,0.08053199999999994,0.08053199999999994,0.08,0.08,0.0,0.0005319999999999353,85.0
49,0.01,1.2,0.056710000000000135,0.06671000000000021,0.08005199999999996,0.08005199999999996,0.08,0.08,0.0,5.199999999995486e-05,85.0
50,0.01,1.2,0.05597000000000015,0.06597000000000018,0.079164,0.079164,0.079,0.07899999999999999,1.3877787807814457e-17,0.00016399999999999748,85.0
51,0.01,1.2,0.05505000000000012,0.06505000000000016,0.07805999999999999,0.07805999999999999,0.078,0.078,0.0,5.9999999999990616e-05,85.0
52,0.01,1.2,0.05420000000000012,0.06420000000000015,0.07704,0.07704,0.077,0.07699999999999997,2.7755575615628914e-17,3.999999999999837e-05,85.0
53,0.01,1.2,0.053910000000000104,0.06391000000000015,0.076692,0.076692,0.076,0.076,0.0,0.0006919999999999982,85.0
54,0.01,1.2,0.05216000000000014,0.06216000000000017,0.07459200000000002,0.07459200000000002,0.074,0.07399999999999998,1.3877787807814457e-17,0.0005920000000000231,85.0
55,0.01,1.2,0.05113000000000012,0.06113000000000014,0.073356,0.073356,0.072,0.072,0.0,0.00135600000000001,85.0
56,0.01,1.2,0.04771000000000012,0.05771000000000016,0.06925200000000005,0.06925200000000005,0.069,0.06899999999999998,2.7755575615628914e-17,0.00025200000000004386,85.0
57,0.01,1.2,0.04589000000000011,0.055890000000000155,0.067068,0.067068,0.067,0.06699999999999999,1.3877787807814457e-17,6.799999999999862e-05,85.0
58,0.01,1.2,0.0514100000000001,0.06141000000000014,0.073692,0.073692,0.063,0.063,0.0,0.010691999999999993,85.0
59,0.01,1.2,0.052340000000000116,0.06234000000000015,0.07480799999999996,0.07480799999999996,0.06,0.06,0.0,0.014807999999999974,85.0
60,0.01,1.2,0.0508100000000001,0.06081000000000014,0.07297199999999998,0.07297199999999998,0.057,0.057,0.0,0.015971999999999965,85.0
61,0.01,1.2,0.08859000000000032,0.09859000000000037,0.11830799999999993,0.11830799999999993,0.053,0.05299999999999998,2.0816681711721685e-17,0.06530799999999992,85.0
62,0.01,1.2,0.07093000000000019,0.08093000000000024,0.0971159999999999,0.0971159999999999,0.049,0.049,0.0,0.048115999999999895,85.0
63,0.01,1.2,0.03688000000000003,0.04688000000000008,0.056256000000000056,0.056256000000000056,0.044,0.044,0.0,0.012256000000000059,85.0
64,0.01,1.2,0.12762000000000023,0.13762,0.1651439999999997,0.1651439999999997,0.04,0.04,0.0,0.1251439999999997,85.0
65,0.01,1.2,0.09919000000000033,0.10919000000000038,0.13102799999999978,0.13102799999999978,0.035,0.035,0.0,0.09602799999999978,85.0
66,0.01,1.2,0.08527000000000025,0.0952700000000003,0.11432399999999984,0.11432399999999984,0.031,0.031,0.0,0.08332399999999984,85.0
67,0.01,1.2,0.10850000000000039,0.11850000000000044,0.1421999999999998,0.1421999999999998,0.026,0.026,0.0,0.1161999999999998,85.0
68,0.01,1.2,0.03602000000000003,0.046020000000000096,0.05522400000000006,0.05522400000000006,0.021,0.020999999999999987,1.3877787807814457e-17,0.03422400000000006,145.0
69,0.01,1.2,0.02046000000000001,0.030460000000000015,0.03655200000000007,0.03655200000000007,0.016,0.015999999999999966,3.469446951953614e-17,0.02055200000000007,145.0
70,0.01,1.2,0.05048000000000011,0.06048000000000016,0.07257600000000002,0.07257600000000002,0.01,0.01,0.0,0.06257600000000002,145.0
71,0.01,1.2,0.03818000000000004,0.048180000000000105,0.05781600000000005,0.05781600000000005,0.005,0.005,0.0,0.05281600000000005,145.0
72,0.01,1.2,0.03198000000000002,0.04198000000000007,0.05037600000000005,0.05037600000000005,0.0,0.0,0.0,0.05037600000000005,145.0
73,0.01,1.2,0.034900000000000035,0.04490000000000008,0.053880000000000046,0.053880000000000046,0.0,0.0,0.0,0.053880000000000046,145.0
74,0.01,1.2,0.03352000000000003,0.04352000000000008,0.05222400000000005,0.05222400000000005,0.0,0.0,0.0,0.05222400000000005,145.0
75,0.01,1.2,0.02825000000000001,0.038250000000000055,0.045900000000000045,0.045900000000000045,0.0,0.0,0.0,0.045900000000000045,145.0
76,0.01,1.2,0.025350000000000022,0.03535000000000004,0.04242000000000007,0.04242000000000007,0.0,0.0,0.0,0.04242000000000007,145.0
77,0.01,1.2,0.027550000000000015,0.03755000000000005,0.04506000000000006,0.04506000000000006,0.0,0.0,0.0,0.04506000000000006,145.0
78,0.01,1.2,0.02606000000000001,0.03606000000000005,0.04327200000000004,0.04327200000000004,0.0,0.0,0.0,0.04327200000000004,145.0
79,0.01,1.2,0.031370000000000016,0.04137000000000005,0.04964400000000006,0.04964400000000006,0.0,0.0,0.0,0.04964400000000005,145.0
80,0.01,1.2,0.02441000000000001,0.03441000000000003,0.04129200000000006,0.04129200000000006,0.0,0.0,0.0,0.04129200000000006,145.0
81,0.01,1.2,0.027420000000000014,0.03742000000000005,0.04490400000000005,0.04490400000000005,0.0,0.0,0.0,0.04490400000000005,145.0
82,0.01,1.2,0.025450000000000018,0.03545000000000004,0.042540000000000085,0.042540000000000085,0.0,0.0,0.0,0.042540000000000064,145.0
83,0.01,1.2,0.025700000000000014,0.03570000000000004,0.04284000000000008,0.04284000000000008,0.0,0.0,0.0,0.042840000000000066,145.0
84,0.01,1.2,0.02763000000000002,0.03763000000000005,0.04515600000000007,0.04515600000000007,0.0,0.0,0.0,0.04515600000000007,145.0
85,0.01,1.2,0.03025000000000002,0.04025000000000006,0.04830000000000007,0.04830000000000007,0.0,0.0,0.0,0.04830000000000007,145.0
86,0.01,1.2,0.031200000000000026,0.04120000000000006,0.04944000000000008,0.04944000000000008,0.0,0.0,0.0,0.04944000000000007,145.0
