job_id,category,workload_family,assigned_cluster,cluster_role,cluster_gpu_type,start_hour,duration,power,gpu_type_required,gpu_count_required,cpu_required,memory_required_gb
synthetic_00017,preprocessing,preprocessing,cluster_t4,alibaba_gpu_type_pool,T4,8,1,0.00025,,1,4.0,29.8017578125
synthetic_00002,preprocessing,preprocessing,cluster_t4,alibaba_gpu_type_pool,T4,9,7,0.00025,,1,11.908,46.0
synthetic_00018,preprocessing,preprocessing,cluster_p100,alibaba_gpu_type_pool,P100,9,1,0.00035,,1,11.4,47.0
synthetic_00005,fine_tuning,fine_tuning,cluster_t4,alibaba_gpu_type_pool,T4,10,1,7e-05,T4,1,3.152,5.46875
synthetic_00012,fine_tuning,fine_tuning,cluster_t4,alibaba_gpu_type_pool,T4,11,2,7e-05,T4,1,9.81,40.5859375
synthetic_00007,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,13,4,0.00025,,1,8.0,29.8017578125
synthetic_00013,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,22,1,0.00015,,1,3.152,5.46875
synthetic_00015,preprocessing,preprocessing,cluster_v100m32,alibaba_gpu_type_pool,V100M32,27,1,0.00015,,1,9.81,40.5859375
synthetic_00008,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,29,6,0.00025,,1,4.0,14.900390625
synthetic_00025,fine_tuning,fine_tuning,cluster_t4,alibaba_gpu_type_pool,T4,32,2,7e-05,T4,1,3.152,5.46875
synthetic_00010,preprocessing,preprocessing,cluster_v100m16,alibaba_gpu_type_pool,V100M16,33,4,7e-05,,1,18.708,63.0
synthetic_00023,preprocessing,preprocessing,cluster_g3,alibaba_gpu_type_pool,G3,33,1,0.00035,,1,18.708,63.0
synthetic_00004,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,41,1,0.00035,,1,18.708,63.0
synthetic_00011,fine_tuning,fine_tuning,cluster_t4,alibaba_gpu_type_pool,T4,42,1,7e-05,T4,1,1.0,2.0
synthetic_00006,fine_tuning,fine_tuning,cluster_g2,alibaba_gpu_type_pool,G2,53,2,0.00035,G2,1,18.708,63.0
synthetic_00022,fine_tuning,fine_tuning,cluster_g2,alibaba_gpu_type_pool,G2,53,1,0.00035,G2,1,11.3,48.0
synthetic_00016,preprocessing,preprocessing,cluster_t4,alibaba_gpu_type_pool,T4,61,1,0.00025,,1,3.152,5.46875
synthetic_00003,preprocessing,preprocessing,cluster_v100m16,alibaba_gpu_type_pool,V100M16,62,7,0.00015,,1,4.0,29.8017578125
synthetic_00001,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,73,1,0.00015,,1,3.152,5.46875
synthetic_00019,fine_tuning,fine_tuning,cluster_t4,alibaba_gpu_type_pool,T4,76,1,7e-05,T4,1,3.152,5.46875
synthetic_00024,fine_tuning,fine_tuning,cluster_t4,alibaba_gpu_type_pool,T4,78,1,7e-05,T4,1,11.4,47.0
synthetic_00021,fine_tuning,fine_tuning,cluster_t4,alibaba_gpu_type_pool,T4,80,2,7e-05,T4,1,14.2,57.0
synthetic_00009,preprocessing,preprocessing,cluster_v100m16,alibaba_gpu_type_pool,V100M16,88,1,0.00025,,1,18.708,63.0
synthetic_00014,preprocessing,preprocessing,cluster_v100m32,alibaba_gpu_type_pool,V100M32,88,4,0.00035,,1,11.908,46.0
synthetic_00020,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,94,1,0.00025,,1,14.2,57.0
