hour,baseline_load,pue,flexible_load,it_load,total_load,facility_load,renewable_available,renewable_consumption,renewable_curtailment,grid_consumption,grid_price
0,0.0,1.2,0.0015320953619869346,0.0015320953619869346,0.0018385144343843213,0.0018385144343843213,0.0001608,0.0001608,0.0,0.0016777144343843213,105.0
1,0.0,1.2,0.0016958618298432932,0.0016958618298432932,0.0020350341958119515,0.0020350341958119515,0.0001608,0.0001608,0.0,0.0018742341958119515,105.0
2,0.0,1.2,0.0014763075441281916,0.0014763075441281916,0.0017715690529538297,0.0017715690529538297,0.0001608,0.0001608,0.0,0.0016107690529538296,105.0
3,0.0,1.2,0.0015482879320557182,0.0015482879320557182,0.0018579455184668614,0.0018579455184668614,0.0001608,0.0001608,0.0,0.0016971455184668614,105.0
4,0.0,1.2,0.0016269314887568834,0.0016269314887568834,0.0019523177865082596,0.0019523177865082596,0.0001608,0.0001608,0.0,0.0017915177865082596,105.0
5,0.0,1.2,0.0024739598884152194,0.0024739598884152194,0.002968751866098263,0.002968751866098263,0.0017688000000000003,0.0017688000000000003,0.0,0.0011999518660982627,46.666666666666664
6,0.0,1.2,0.002510251029111319,0.002510251029111319,0.0030123012349335824,0.0030123012349335824,0.0017688000000000003,0.0017688000000000003,0.0,0.001243501234933582,46.666666666666664
7,0.0,1.2,0.0025585080913668188,0.0025585080913668188,0.003070209709640182,0.003070209709640182,0.0017688000000000003,0.0017688000000000003,0.0,0.0013014097096401818,46.666666666666664
8,0.0,1.2,0.002565033361363338,0.002565033361363338,0.0030780400336360056,0.0030780400336360056,0.0017688000000000003,0.0017688000000000003,0.0,0.0013092400336360054,46.666666666666664
9,0.0,1.2,0.002491672161236995,0.002491672161236995,0.0029900065934843935,0.0029900065934843935,0.0017688000000000003,0.0017688000000000003,0.0,0.0012212065934843932,46.666666666666664
10,0.0,1.2,0.001808396025679245,0.001808396025679245,0.002170075230815094,0.002170075230815094,0.0001608,0.0001608,0.0,0.002009275230815094,105.0
11,0.0,1.2,0.001578007352702473,0.001578007352702473,0.0018936088232429675,0.0018936088232429675,0.0001608,0.0001608,0.0,0.0017328088232429675,105.0
12,0.0,1.2,0.0015953083365829036,0.0015953083365829036,0.001914370003899484,0.001914370003899484,0.0001608,0.0001608,0.0,0.001753570003899484,105.0
13,0.0,1.2,0.0017354983866290005,0.0017354983866290005,0.0020825980639548,0.0020825980639548,0.0001608,0.0001608,0.0,0.0019217980639548,105.0
14,0.0,1.2,0.0013398289544312748,0.0013398289544312748,0.0016077947453175298,0.0016077947453175298,0.0001608,0.0001608,0.0,0.0014469947453175298,105.0
15,0.0,1.2,0.0015378252676923397,0.0015378252676923397,0.0018453903212308075,0.0018453903212308075,0.0001608,0.0001608,0.0,0.0016845903212308075,105.0
