hour,baseline_load,pue,flexible_load,it_load,total_load,facility_load,renewable_available,renewable_consumption,renewable_curtailment,grid_consumption,grid_price
0,0.0,1.2,0.00019971201446415337,0.00019971201446415337,0.00023965441735698405,0.00023965441735698405,0.0001608,0.0001608,0.0,7.885441735698404e-05,105.0
1,0.0,1.2,0.001169755916009808,0.001169755916009808,0.0014037070992117696,0.0014037070992117696,0.0001608,0.0001608,0.0,0.0012429070992117696,105.0
2,0.0,1.2,0.001173277159430279,0.001173277159430279,0.0014079325913163348,0.0014079325913163348,0.0001608,0.0001608,0.0,0.0012471325913163348,105.0
3,0.0,1.2,0.0015435956125705143,0.0015435956125705143,0.0018523147350846176,0.0018523147350846176,0.0001608,0.0001608,0.0,0.0016915147350846174,105.0
4,0.0,1.2,0.001682010332878427,0.001682010332878427,0.002018412399454112,0.002018412399454112,0.0001608,0.00016079999999999946,5.421010862427522e-19,0.0018576123994541124,105.0
5,0.0,1.2,0.0022425015966851076,0.0022425015966851076,0.00269100191602213,0.00269100191602213,0.0017688000000000003,0.0017688,2.168404344971009e-19,0.0009222019160221296,46.666666666666664
6,0.0,1.2,0.0025224891250801127,0.0025224891250801127,0.0030269869500961356,0.0030269869500961356,0.0017688000000000003,0.0017687999999999998,4.336808689942018e-19,0.0012581869500961356,46.666666666666664
7,0.0,1.2,0.0026126558531928035,0.0026126558531928035,0.003135187023831364,0.003135187023831364,0.0017688000000000003,0.0017687999999999996,6.505213034913027e-19,0.0013663870238313643,46.666666666666664
8,0.0,1.2,0.0024872140144024703,0.0024872140144024703,0.002984656817282964,0.002984656817282964,0.0017688000000000003,0.0017687999999999996,6.505213034913027e-19,0.0012158568172829644,46.666666666666664
9,0.0,1.2,0.002596398343857492,0.002596398343857492,0.00311567801262899,0.00311567801262899,0.0017688000000000003,0.0017688,2.168404344971009e-19,0.00134687801262899,46.666666666666664
10,0.0,1.2,0.001527599612046001,0.001527599612046001,0.001833119534455201,0.001833119534455201,0.0001608,0.0001608,0.0,0.0016723195344552008,105.0
11,0.0,1.2,0.0017258308043937576,0.0017258308043937576,0.0020709969652725085,0.0020709969652725085,0.0001608,0.0001608,0.0,0.0019101969652725085,105.0
12,0.0,1.2,0.001799479750649579,0.001799479750649579,0.002159375700779495,0.002159375700779495,0.0001608,0.0001608,0.0,0.001998575700779495,105.0
13,0.0,1.2,0.0017049897944000584,0.0017049897944000584,0.0020459877532800702,0.0020459877532800702,0.0001608,0.0001608,0.0,0.0018851877532800698,105.0
14,0.0,1.2,0.0015797423525807388,0.0015797423525807388,0.0018956908230968862,0.0018956908230968862,0.0001608,0.0001608,0.0,0.001734890823096886,105.0
15,0.0,1.2,0.001541578902415168,0.001541578902415168,0.0018498946828982015,0.0018498946828982015,0.0001608,0.0001608,0.0,0.0016890946828982015,105.0
