cluster_id,cluster_role,gpu_type,hour,cluster_load,capacity,cluster_gpu_load,gpu_capacity,cluster_cpu_load,cpu_capacity,cluster_memory_load,memory_capacity_gb
cluster_g2,small_gpu_type_pool,G2,0,0.0008319845429769294,0.0014,3.0,4,27.077860523576604,32.0,141.6890849509723,192.0
cluster_g2,small_gpu_type_pool,G2,1,0.0008348826801564647,0.0014,3.0,4,26.376822084764218,32.0,141.89376363579072,192.0
cluster_g2,small_gpu_type_pool,G2,2,0.000581492502448336,0.0014,2.0,4,17.61834620989383,32.0,94.35489713086382,192.0
cluster_g2,small_gpu_type_pool,G2,3,0.000581492502448336,0.0014,2.0,4,17.61834620989383,32.0,94.35489713086382,192.0
cluster_g2,small_gpu_type_pool,G2,4,0.0008584125265841046,0.0014,3.0,4,26.249848532341787,32.0,129.7652415312061,192.0
cluster_g2,small_gpu_type_pool,G2,5,0.0010240572531780559,0.0014,4.0,4,31.567611135267793,32.0,190.34873275440674,192.0
cluster_g2,small_gpu_type_pool,G2,6,0.0013937154903708516,0.0014,4.0,4,30.328977566709963,32.0,190.50180794649123,192.0
cluster_g2,small_gpu_type_pool,G2,7,0.0013937154903708516,0.0014,4.0,4,30.328977566709963,32.0,190.50180794649123,192.0
cluster_g2,small_gpu_type_pool,G2,8,0.0013740506420401968,0.0014,4.0,4,31.148848391687295,32.0,188.86095732389407,192.0
cluster_g2,small_gpu_type_pool,G2,9,0.0013667995495739535,0.0014,4.0,4,31.282552011285567,32.0,190.13377392699914,192.0
cluster_g2,small_gpu_type_pool,G2,10,0.0009096471481898894,0.0014,3.0,4,23.982390414712007,32.0,143.43390264542847,192.0
cluster_g2,small_gpu_type_pool,G2,11,0.0009096471481898894,0.0014,3.0,4,23.982390414712007,32.0,143.43390264542847,192.0
cluster_g2,small_gpu_type_pool,G2,12,0.0008210885018892124,0.0014,3.0,4,28.546203135128117,32.0,154.85013682530598,192.0
cluster_g2,small_gpu_type_pool,G2,13,0.0007978701293573506,0.0014,4.0,4,25.75641792153671,32.0,187.2686639420761,192.0
cluster_g2,small_gpu_type_pool,G2,14,0.0007978701293573506,0.0014,4.0,4,25.75641792153671,32.0,187.2686639420761,192.0
cluster_g2,small_gpu_type_pool,G2,15,0.001160579486252344,0.0014,4.0,4,30.90201357653141,32.0,176.51634956006828,192.0
cluster_t4,small_gpu_type_pool,T4,0,0.00027224202873015325,0.00028000000000000003,4.0,4,30.567876803046197,32.0,190.50524535711244,192.0
cluster_t4,small_gpu_type_pool,T4,1,0.00027224202873015325,0.00028000000000000003,4.0,4,30.567876803046197,32.0,190.50524535711244,192.0
cluster_t4,small_gpu_type_pool,T4,2,0.00020604213831679913,0.00028000000000000003,3.0,4,24.22551757666734,32.0,160.7862933663417,192.0
cluster_t4,small_gpu_type_pool,T4,3,0.00014018197603713937,0.00028000000000000003,2.0,4,16.372854566863687,32.0,112.54896507973993,192.0
cluster_t4,small_gpu_type_pool,T4,4,6.649728698157946e-05,0.00028000000000000003,1.0,4,9.106681283413174,32.0,43.38211167791721,192.0
cluster_t4,small_gpu_type_pool,T4,5,0.00027756807724570686,0.00028000000000000003,4.0,4,27.38254272423864,32.0,187.2430673196693,192.0
cluster_t4,small_gpu_type_pool,T4,6,0.00027761508215116,0.00028000000000000003,4.0,4,26.797999473103495,32.0,187.1057719961206,192.0
cluster_t4,small_gpu_type_pool,T4,7,0.00022787442756432965,0.00028000000000000003,1.0,4,8.841993683917636,32.0,53.028169738671025,192.0
cluster_t4,small_gpu_type_pool,T4,8,0.00026964469314569317,0.00028000000000000003,1.0,4,9.033708659460228,32.0,55.04002468717345,192.0
cluster_t4,small_gpu_type_pool,T4,9,0.00024628834436523094,0.00028000000000000003,1.0,4,9.313043683035357,32.0,55.950122372074446,192.0
cluster_t4,small_gpu_type_pool,T4,10,0.00024628834436523094,0.00028000000000000003,1.0,4,9.313043683035357,32.0,55.950122372074446,192.0
cluster_t4,small_gpu_type_pool,T4,11,0.00024628834436523094,0.00028000000000000003,1.0,4,9.313043683035357,32.0,55.950122372074446,192.0
cluster_t4,small_gpu_type_pool,T4,12,0.0002262313162638845,0.00028000000000000003,3.0,4,23.568583364410067,32.0,168.50814745005732,192.0
cluster_t4,small_gpu_type_pool,T4,13,0.00019737496610522373,0.00028000000000000003,3.0,4,26.01177204146572,32.0,160.6907440517253,192.0
cluster_t4,small_gpu_type_pool,T4,14,0.00020551033864714822,0.00028000000000000003,3.0,4,25.56461388289418,32.0,160.89472381454323,192.0
cluster_t4,small_gpu_type_pool,T4,15,0.0001410492523764681,0.00028000000000000003,2.0,4,16.32027885778011,32.0,108.20369336027484,192.0
cluster_v100m32,small_gpu_type_pool,V100M32,0,0.00048565237847197386,0.0005,2.0,2,14.954912124567425,16.0,95.40971857113061,96.0
cluster_v100m32,small_gpu_type_pool,V100M32,1,0.00022721661515622072,0.0005,1.0,2,6.948040190806625,16.0,55.19131601224309,96.0
cluster_v100m32,small_gpu_type_pool,V100M32,2,0.0002421461984092979,0.0005,1.0,2,8.25436373203975,16.0,51.0248793811768,96.0
cluster_v100m32,small_gpu_type_pool,V100M32,3,0.0002421461984092979,0.0005,1.0,2,8.25436373203975,16.0,51.0248793811768,96.0
cluster_v100m32,small_gpu_type_pool,V100M32,4,0.000338846275819934,0.0005,1.0,2,8.619703215702133,16.0,53.48365220848697,96.0
cluster_v100m32,small_gpu_type_pool,V100M32,5,0.0004141323547606205,0.0005,2.0,2,15.020321019169515,16.0,93.93216484078215,96.0
cluster_v100m32,small_gpu_type_pool,V100M32,6,0.0004141323547606205,0.0005,2.0,2,15.020321019169515,16.0,93.93216484078215,96.0
cluster_v100m32,small_gpu_type_pool,V100M32,7,0.0004983272732082175,0.0005,2.0,2,14.06300346086107,16.0,83.70819104581469,96.0
cluster_v100m32,small_gpu_type_pool,V100M32,8,0.000498431301612341,0.0005,2.0,2,15.268502937642065,16.0,90.27967589327403,96.0
cluster_v100m32,small_gpu_type_pool,V100M32,9,0.000498431301612341,0.0005,2.0,2,15.268502937642065,16.0,90.27967589327403,96.0
cluster_v100m32,small_gpu_type_pool,V100M32,10,0.00027077807849306535,0.0005,1.0,2,8.805058090620651,16.0,49.16754793331272,96.0
cluster_v100m32,small_gpu_type_pool,V100M32,11,0.00034566227551480953,0.0005,2.0,2,15.945454783282894,16.0,87.59192473366888,96.0
cluster_v100m32,small_gpu_type_pool,V100M32,12,0.0003484219071613633,0.0005,2.0,2,13.528944000750002,16.0,84.52688878942172,96.0
cluster_v100m32,small_gpu_type_pool,V100M32,13,0.0003484219071613633,0.0005,2.0,2,13.528944000750002,16.0,84.52688878942172,96.0
cluster_v100m32,small_gpu_type_pool,V100M32,14,6.954727700061753e-05,0.0005,1.0,2,7.99891667059248,16.0,54.36859696616474,96.0
cluster_v100m32,small_gpu_type_pool,V100M32,15,6.954727700061753e-05,0.0005,1.0,2,7.99891667059248,16.0,54.36859696616474,96.0
cluster_p100,small_gpu_type_pool,P100,0,0.0002621131278589437,0.0005,1.0,2,8.275661554376967,16.0,49.982205520784234,96.0
cluster_p100,small_gpu_type_pool,P100,1,0.0004910476654131136,0.0005,2.0,2,15.98398910581635,16.0,95.6339711628646,96.0
