job_id,category,workload_family,duration,power,earliest_start,latest_start,gpu_type_required,gpu_count_required,cpu_required,memory_required_gb
job_000,gpu_restricted,combinatorial_difficulty,3,0.0002553219316111451,5,11,V100M32,1,7.128014179203027,48.95523862376896
job_001,gpu_restricted,combinatorial_difficulty,4,0.00035685928078729414,4,12,G2,1,8.58092207815292,45.85185081583866
job_002,gpu_unrestricted,combinatorial_difficulty,4,0.0003255129890349831,3,7,,1,7.256139981889224,52.64227197349899
job_003,gpu_restricted,combinatorial_difficulty,1,0.00023085219518916779,4,15,V100M32,1,6.892759260559818,56.73912563057118
job_004,gpu_restricted,combinatorial_difficulty,1,7.4269004631565e-05,3,15,T4,1,8.854547404425443,49.207965195662936
job_005,gpu_unrestricted,combinatorial_difficulty,2,0.0001912099591232216,3,9,,3,20.122167748531783,122.8890468745443
job_006,gpu_restricted,combinatorial_difficulty,2,0.00013677068405920054,4,14,T4,2,16.15839215106927,102.98022740063742
job_007,gpu_restricted,combinatorial_difficulty,3,0.0006491293285676175,4,8,G2,2,17.882498347889225,103.73779907359346
job_008,gpu_unrestricted,combinatorial_difficulty,2,0.0004651458796270985,4,14,,2,16.94688381895775,93.03706744961539
job_009,gpu_unrestricted,combinatorial_difficulty,1,0.00025860010196156966,4,9,,1,8.814364560934838,45.777871427813686
job_010,gpu_unrestricted,combinatorial_difficulty,3,7.305567005973556e-05,2,8,,1,7.388170096510647,46.37101687565642
job_011,gpu_restricted,combinatorial_difficulty,2,0.0002253614794445719,5,8,V100M32,1,7.203403180146249,53.64282962954329
job_012,gpu_restricted,combinatorial_difficulty,2,0.0002460743022187515,0,10,V100M32,1,7.324503402212188,44.395020852049065
job_013,gpu_restricted,combinatorial_difficulty,2,0.0003613997111931299,4,10,G2,1,6.721619729383839,53.56580413930409
job_014,gpu_restricted,combinatorial_difficulty,2,0.00012639306070009573,4,9,T4,2,16.679581732141788,93.03273985458536
job_015,gpu_restricted,combinatorial_difficulty,2,6.651055511182331e-05,4,13,T4,1,7.334994893918858,55.552484815342986
job_016,gpu_restricted,combinatorial_difficulty,1,7.664688268571706e-05,2,10,T4,1,7.037712836479189,46.18023612874474
job_017,gpu_unrestricted,combinatorial_difficulty,2,0.0002630763179769458,2,8,,1,7.8558706499938475,52.13221012558933
job_018,gpu_restricted,combinatorial_difficulty,3,0.0002622308406913741,1,7,P100,1,6.406590538120952,53.291075023683284
job_019,gpu_unrestricted,combinatorial_difficulty,3,0.0007861645941911038,0,9,,3,22.64236392952376,167.09201628594587
job_020,gpu_restricted,combinatorial_difficulty,2,6.798228405193945e-05,5,11,T4,1,8.148745846510717,47.51072367535538
job_021,gpu_restricted,combinatorial_difficulty,2,0.00035941605119891635,3,10,G2,1,7.864980796077928,47.80494287351945
job_022,gpu_unrestricted,combinatorial_difficulty,2,7.034310723260837e-05,0,8,,1,8.30082254228293,44.14430046849937
job_023,gpu_restricted,combinatorial_difficulty,3,0.0006983942905056459,3,12,G2,2,17.907005005570447,103.71341285498134
job_024,gpu_unrestricted,combinatorial_difficulty,2,6.863376062986467e-05,3,9,,1,7.281020135715454,40.14416396885847
job_025,gpu_restricted,combinatorial_difficulty,4,0.0002448887747339849,3,12,P100,1,7.787193070647851,40.30989267041018
job_026,gpu_restricted,combinatorial_difficulty,3,6.64415428931433e-05,3,11,T4,1,8.443012280227713,44.93400684534932
job_027,gpu_unrestricted,combinatorial_difficulty,3,0.0002456420973334404,4,7,,1,9.006175292959346,51.66121711918451
job_028,gpu_restricted,combinatorial_difficulty,2,0.0003161947175685995,5,9,G2,1,6.933511320549868,42.96238836306454
job_029,gpu_restricted,combinatorial_difficulty,4,6.739309146329734e-05,5,9,T4,1,7.024407908732419,45.25314606229068
job_030,gpu_unrestricted,combinatorial_difficulty,3,0.00023633323951806204,5,10,,1,8.115133005232755,46.78681000070834
job_031,gpu_unrestricted,combinatorial_difficulty,2,0.00012841712826211832,0,8,,2,17.512397457693005,93.9303418092512
job_032,gpu_restricted,combinatorial_difficulty,1,6.560520852868951e-05,3,11,T4,1,8.126804772698637,53.35888893618348
job_033,gpu_restricted,combinatorial_difficulty,2,0.0002283234333104805,2,10,P100,1,8.806095541066442,41.96232449510214
job_034,gpu_restricted,combinatorial_difficulty,1,0.00023472850440503523,3,11,V100M32,1,7.863783944942844,39.82278993085677
job_035,gpu_restricted,combinatorial_difficulty,2,7.561017565276633e-05,4,10,T4,1,7.794451307198539,57.208915137991866
job_036,gpu_unrestricted,combinatorial_difficulty,2,0.0003172328660156827,3,9,,1,6.940892265072769,48.28488546388554
job_037,gpu_unrestricted,combinatorial_difficulty,4,0.00023980317192502684,5,8,,1,7.492482677274452,50.72319130408603
job_038,gpu_unrestricted,combinatorial_difficulty,2,0.00025172236408133714,5,14,,1,8.19511506852608,49.98521867242425
job_039,gpu_restricted,combinatorial_difficulty,1,0.00013117149522497918,5,15,T4,2,14.26567114312794,96.99816024306872
job_040,gpu_restricted,combinatorial_difficulty,3,7.216693818087628e-05,0,4,T4,1,9.165988077938485,57.06160298103009
job_041,gpu_restricted,combinatorial_difficulty,4,7.473699633841876e-05,5,11,T4,1,7.273377561137029,44.35030254598629
job_042,gpu_unrestricted,combinatorial_difficulty,1,0.00022895411702967725,11,15,,1,7.981532233017988,56.1653814649747
job_043,gpu_unrestricted,combinatorial_difficulty,3,0.00022999541363256012,0,8,,1,7.184061757882086,39.24071431938509
job_044,gpu_unrestricted,combinatorial_difficulty,2,0.0002417110384683467,5,9,,1,8.356500122994461,41.110143467130214
job_045,gpu_unrestricted,combinatorial_difficulty,1,0.00037053985373590437,5,11,,1,8.941889497415076,52.69334417682728
job_046,gpu_unrestricted,combinatorial_difficulty,1,0.0003708010462836252,5,9,,1,7.029524464379229,55.672406422671024
job_047,gpu_restricted,combinatorial_difficulty,1,0.0003241756458912666,0,6,G2,1,7.431879370602232,42.87407216849988
job_048,gpu_unrestricted,combinatorial_difficulty,1,6.96950172681212e-05,3,9,,1,8.924057946272114,38.84276007470322
job_049,gpu_restricted,combinatorial_difficulty,1,0.00034580457822534023,3,15,G2,1,9.032873136359676,56.10069591890158
job_050,gpu_unrestricted,combinatorial_difficulty,3,7.221009977343752e-05,3,12,,1,8.040018275994242,45.09373845992871
job_051,gpu_unrestricted,combinatorial_difficulty,2,0.0002606032232199788,6,11,,1,7.843577870478044,42.468597976463045
job_052,gpu_restricted,combinatorial_difficulty,3,0.00024018596740154756,3,7,V100M32,1,8.03495769284492,38.94499985960851
job_053,gpu_unrestricted,combinatorial_difficulty,1,7.586258515603237e-05,0,10,,1,6.998111574335191,49.566278993978145
job_054,gpu_unrestricted,combinatorial_difficulty,1,0.0002590019929833131,3,11,,1,8.308954495295712,44.28138822228923
job_055,gpu_unrestricted,combinatorial_difficulty,1,0.0002393322231180424,4,15,,1,8.152223746677581,51.80356252975446
job_056,gpu_restricted,combinatorial_difficulty,1,0.0003437009644737047,1,11,G2,1,7.1422798149089415,54.45368774664516
job_057,gpu_unrestricted,combinatorial_difficulty,2,0.0002304638291815682,3,10,,1,6.6126351878047815,43.19808950424199
job_058,gpu_unrestricted,combinatorial_difficulty,1,0.00024603173410919863,10,15,,1,7.221923835541742,38.92197734181057
job_059,gpu_unrestricted,combinatorial_difficulty,2,0.00025553812226054173,4,13,,1,6.405675846772447,44.94083948291467
