hour,baseline_load,pue,flexible_load,it_load,total_load,facility_load,renewable_available,renewable_consumption,renewable_curtailment,grid_consumption,grid_price
0,0.0,1.2,0.0013790286552414906,0.0013790286552414906,0.0016548343862897886,0.0016548343862897886,0.0001608,0.0001608,0.0,0.0014940343862897886,105.0
1,0.0,1.2,0.0015653969107768324,0.0015653969107768324,0.0018784762929321987,0.0018784762929321987,0.0001608,0.0001608,0.0,0.0017176762929321987,105.0
2,0.0,1.2,0.0018419575379833406,0.0018419575379833406,0.0022103490455800084,0.0022103490455800084,0.0001608,0.00016079999999999957,4.336808689942018e-19,0.002049549045580009,105.0
3,0.0,1.2,0.0018611958549765947,0.0018611958549765947,0.0022334350259719136,0.0022334350259719136,0.0001608,0.0001608,0.0,0.0020726350259719136,105.0
4,0.0,1.2,0.0018068984188252658,0.0018068984188252658,0.0021682781025903187,0.0021682781025903187,0.0001608,0.0001608,0.0,0.0020074781025903187,105.0
5,0.0,1.2,0.002559660236439885,0.002559660236439885,0.003071592283727862,0.003071592283727862,0.0017688000000000003,0.0017688000000000003,0.0,0.0013027922837278514,46.666666666666664
6,0.0,1.2,0.0025394843335236604,0.0025394843335236604,0.003047381200228392,0.003047381200228392,0.0017688000000000003,0.0017688,2.168404344971009e-19,0.001278581200228392,46.666666666666664
7,0.0,1.2,0.002621611977208715,0.002621611977208715,0.003145934372650458,0.003145934372650458,0.0017688000000000003,0.0017687999999999998,4.336808689942018e-19,0.001377134372650457,46.666666666666664
8,0.0,1.2,0.002207357170032572,0.002207357170032572,0.0026488286040390863,0.0026488286040390863,0.0017688000000000003,0.0017688,2.168404344971009e-19,0.0008800286040390861,46.666666666666664
9,0.0,1.2,0.002432899397488849,0.002432899397488849,0.002919479276986619,0.002919479276986619,0.0017688000000000003,0.0017687999999999994,8.673617379884035e-19,0.0011506792769866196,46.666666666666664
10,0.0,1.2,0.0016804516033672291,0.0016804516033672291,0.0020165419240406753,0.0020165419240406753,0.0001608,0.0001608,0.0,0.0018557419240406753,105.0
11,0.0,1.2,0.0018743561892961276,0.0018743561892961276,0.002249227427155353,0.002249227427155353,0.0001608,0.0001608,0.0,0.002088427427155353,105.0
12,0.0,1.2,0.0014595154988745161,0.0014595154988745161,0.001751418598649419,0.001751418598649419,0.0001608,0.0001608,0.0,0.001590618598649419,105.0
13,0.0,1.2,0.001527175422587652,0.001527175422587652,0.0018326105071051824,0.0018326105071051824,0.0001608,0.0001608,0.0,0.0016718105071051824,105.0
14,0.0,1.2,0.001720460649752353,0.001720460649752353,0.002064552779702824,0.002064552779702824,0.0001608,0.0001608,0.0,0.0019037527797028239,105.0
15,0.0,1.2,0.0016751844759161291,0.0016751844759161291,0.0020102213710993548,0.0020102213710993548,0.0001608,0.0001608,0.0,0.0018494213710993548,105.0
