job_id,category,workload_family,assigned_cluster,cluster_role,cluster_gpu_type,start_hour,duration,power,gpu_type_required,gpu_count_required,cpu_required,memory_required_gb
synthetic_00232,preprocessing,preprocessing,cluster_t4,alibaba_gpu_type_pool,T4,0,1,0.00025,,1,18.708,63.0
synthetic_00450,fine_tuning,fine_tuning,cluster_g2,alibaba_gpu_type_pool,G2,0,1,0.00035,G2,1,11.4,47.0
synthetic_00513,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,0,4,0.00025,,1,11.908,46.0
synthetic_00555,fine_tuning,fine_tuning,cluster_t4,alibaba_gpu_type_pool,T4,0,2,7e-05,T4,1,11.3,48.0
synthetic_00566,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,0,1,7e-05,,1,3.152,5.46875
synthetic_00027,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,1,3,0.00025,,1,24.2,91.0
synthetic_00045,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,1,15,0.00035,,1,11.908,46.0
synthetic_00052,training,training,cluster_v100m16,alibaba_gpu_type_pool,V100M16,1,2,0.00025,V100M16|V100M32,1,11.4,47.0
synthetic_00151,fine_tuning,fine_tuning,cluster_t4,alibaba_gpu_type_pool,T4,1,2,7e-05,T4,1,3.152,5.46875
synthetic_00177,fine_tuning,fine_tuning,cluster_g2,alibaba_gpu_type_pool,G2,1,1,0.00035,G2,1,11.3,48.0
synthetic_00191,fine_tuning,fine_tuning,cluster_t4,alibaba_gpu_type_pool,T4,1,3,7e-05,T4,1,11.4,76.0
synthetic_00281,fine_tuning,fine_tuning,cluster_t4,alibaba_gpu_type_pool,T4,1,1,7e-05,T4,1,11.908,46.0
synthetic_00297,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,1,1,0.00025,,1,3.152,5.46875
synthetic_00320,preprocessing,preprocessing,cluster_g3,alibaba_gpu_type_pool,G3,1,1,0.00015,,1,11.3,48.0
synthetic_00346,fine_tuning,fine_tuning,cluster_t4,alibaba_gpu_type_pool,T4,1,4,7e-05,T4,1,11.4,47.0
synthetic_00361,preprocessing,preprocessing,cluster_p100,alibaba_gpu_type_pool,P100,1,5,7e-05,P100|T4|V100M16|V100M32,1,11.9,76.0
synthetic_00366,preprocessing,preprocessing,cluster_g3,alibaba_gpu_type_pool,G3,1,8,0.00025,,1,16.0,64.0
synthetic_00412,fine_tuning,fine_tuning,cluster_p100,alibaba_gpu_type_pool,P100,1,1,0.00025,P100,1,4.0,22.3515625
synthetic_00489,training,training,cluster_v100m16,alibaba_gpu_type_pool,V100M16,1,3,0.00025,V100M16|V100M32,1,15.7,57.0
synthetic_00500,fine_tuning,fine_tuning,cluster_t4,alibaba_gpu_type_pool,T4,1,12,7e-05,T4,1,4.152,10.3515625
synthetic_00575,fine_tuning,fine_tuning,cluster_p100,alibaba_gpu_type_pool,P100,1,1,0.00025,P100,1,11.908,46.0
synthetic_00592,preprocessing,preprocessing,cluster_p100,alibaba_gpu_type_pool,P100,1,2,0.00025,P100|V100M16|V100M32,1,11.4,47.0
synthetic_00617,fine_tuning,fine_tuning,cluster_g3,alibaba_gpu_type_pool,G3,1,1,0.00035,G3,1,11.3,48.0
synthetic_00653,preprocessing,preprocessing,cluster_p100,alibaba_gpu_type_pool,P100,1,2,7e-05,,1,11.908,46.0
synthetic_00662,fine_tuning,fine_tuning,cluster_t4,alibaba_gpu_type_pool,T4,1,8,7e-05,T4,1,11.908,46.0
synthetic_00675,fine_tuning,fine_tuning,cluster_t4,alibaba_gpu_type_pool,T4,1,1,7e-05,T4,1,3.152,5.46875
synthetic_00775,fine_tuning,fine_tuning,cluster_t4,alibaba_gpu_type_pool,T4,1,1,7e-05,T4,1,8.0,29.8017578125
synthetic_00037,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,2,1,0.00015,,1,3.152,5.46875
synthetic_00091,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,2,1,0.00035,,1,8.0,29.8017578125
synthetic_00350,fine_tuning,fine_tuning,cluster_t4,alibaba_gpu_type_pool,T4,2,2,7e-05,T4,1,11.4,47.0
synthetic_00628,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,2,1,0.00035,,1,4.0,24.0
synthetic_00701,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,2,2,0.00035,,1,11.4,47.0
synthetic_00744,training,training,cluster_v100m16,alibaba_gpu_type_pool,V100M16,2,4,0.00025,V100M16|V100M32,1,11.4,47.0
synthetic_00788,fine_tuning,fine_tuning,cluster_p100,alibaba_gpu_type_pool,P100,2,1,0.00025,P100,1,11.908,46.0
synthetic_00058,fine_tuning,fine_tuning,cluster_t4,alibaba_gpu_type_pool,T4,3,2,7e-05,T4,1,11.908,46.0
synthetic_00119,fine_tuning,fine_tuning,cluster_t4,alibaba_gpu_type_pool,T4,3,1,7e-05,T4,1,3.152,5.46875
synthetic_00172,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,3,1,0.00025,,1,12.0,16.0
synthetic_00296,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,3,1,0.00035,,1,8.0,29.8017578125
synthetic_00387,preprocessing,preprocessing,cluster_g3,alibaba_gpu_type_pool,G3,3,1,7e-05,,1,3.152,5.46875
synthetic_00512,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,3,1,0.00025,,1,11.3,48.0
synthetic_00536,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,3,1,0.00025,,1,3.152,5.46875
synthetic_00686,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,3,2,0.00025,,1,3.152,5.46875
synthetic_00721,fine_tuning,fine_tuning,cluster_g2,alibaba_gpu_type_pool,G2,3,2,0.00035,G2,1,16.0,32.0
synthetic_00767,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,3,2,0.00025,,1,3.152,5.46875
synthetic_00042,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,4,16,0.00025,,1,12.0,15.0
synthetic_00083,preprocessing,preprocessing,cluster_g3,alibaba_gpu_type_pool,G3,4,1,0.00025,,1,24.2,91.0
synthetic_00140,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,4,1,0.00035,,1,11.4,47.0
synthetic_00218,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,4,1,0.00025,,1,3.152,5.46875
synthetic_00224,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,4,1,0.00025,,1,3.152,5.46875
synthetic_00307,preprocessing,preprocessing,cluster_g3,alibaba_gpu_type_pool,G3,4,1,0.00025,,1,11.4,47.0
synthetic_00430,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,4,1,7e-05,,1,3.152,5.46875
synthetic_00448,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,4,5,0.00025,,1,9.81,40.5859375
synthetic_00565,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,4,2,0.00035,,1,11.4,47.0
synthetic_00709,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,4,2,0.00025,,1,11.3,37.0
synthetic_00736,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,4,3,7e-05,,1,24.2,91.0
synthetic_00756,fine_tuning,fine_tuning,cluster_g2,alibaba_gpu_type_pool,G2,4,3,0.00035,G2,1,8.0,16.0
synthetic_00018,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,5,1,0.00035,,1,11.4,47.0
synthetic_00078,preprocessing,preprocessing,cluster_p100,alibaba_gpu_type_pool,P100,5,1,0.00015,,1,11.908,46.0
synthetic_00081,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,5,1,7e-05,,1,3.152,5.46875
synthetic_00184,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,5,1,0.00035,,1,3.152,5.46875
synthetic_00382,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,5,7,7e-05,,1,8.0,29.8017578125
synthetic_00398,preprocessing,preprocessing,cluster_t4,alibaba_gpu_type_pool,T4,5,1,0.00025,,1,3.152,5.46875
synthetic_00405,preprocessing,preprocessing,cluster_v100m16,alibaba_gpu_type_pool,V100M16,5,1,0.00025,P100|V100M16|V100M32,1,11.4,47.0
synthetic_00576,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,5,1,0.00035,,1,4.0,14.900390625
synthetic_00634,preprocessing,preprocessing,cluster_v100m32,alibaba_gpu_type_pool,V100M32,5,5,7e-05,,1,15.2,79.0
synthetic_00766,preprocessing,preprocessing,cluster_p100,alibaba_gpu_type_pool,P100,5,6,0.00035,,1,11.3,48.0
synthetic_00278,preprocessing,preprocessing,cluster_g3,alibaba_gpu_type_pool,G3,6,1,0.00025,,1,3.152,5.46875
synthetic_00335,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,6,1,0.00035,,1,3.152,5.46875
synthetic_00411,preprocessing,preprocessing,cluster_v100m32,alibaba_gpu_type_pool,V100M32,6,1,0.00035,,1,3.152,5.46875
synthetic_00486,preprocessing,preprocessing,cluster_g3,alibaba_gpu_type_pool,G3,6,1,0.00025,,1,9.81,40.5859375
synthetic_00504,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,6,1,0.00035,,1,3.152,5.46875
synthetic_00582,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,6,11,7e-05,,1,12.0,24.0
synthetic_00607,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,6,1,0.00015,,1,4.0,29.8017578125
synthetic_00610,fine_tuning,fine_tuning,cluster_t4,alibaba_gpu_type_pool,T4,6,1,7e-05,T4,1,11.3,48.0
synthetic_00658,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,6,5,0.00025,,1,15.7,57.0
synthetic_00659,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,6,1,0.00035,,1,16.0,32.0
synthetic_00681,fine_tuning,fine_tuning,cluster_g2,alibaba_gpu_type_pool,G2,6,14,0.00035,G2,1,11.4,47.0
synthetic_00708,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,6,1,0.00015,,1,8.2,33.0
synthetic_00738,fine_tuning,fine_tuning,cluster_t4,alibaba_gpu_type_pool,T4,6,3,7e-05,T4,1,16.0,32.0
synthetic_00093,preprocessing,preprocessing,cluster_g3,alibaba_gpu_type_pool,G3,7,1,0.00025,,1,14.2,57.0
synthetic_00192,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,7,1,0.00035,,1,15.2,79.0
synthetic_00347,preprocessing,preprocessing,cluster_g3,alibaba_gpu_type_pool,G3,7,11,0.00025,,1,14.2,57.0
synthetic_00357,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,7,11,0.00035,,1,3.152,5.46875
synthetic_00462,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,7,3,0.00025,,1,12.0,32.0
synthetic_00601,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,7,2,0.00025,,1,11.908,46.0
synthetic_00631,preprocessing,preprocessing,cluster_p100,alibaba_gpu_type_pool,P100,7,1,0.00035,,1,11.3,48.0
synthetic_00733,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,7,2,0.00015,,1,11.3,48.0
synthetic_00054,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,8,1,0.00025,,1,3.152,5.46875
synthetic_00056,preprocessing,preprocessing,cluster_p100,alibaba_gpu_type_pool,P100,8,1,0.00025,,1,11.3,48.0
synthetic_00144,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,8,3,0.00025,,1,9.81,40.5859375
synthetic_00237,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,8,5,7e-05,,1,11.3,48.0
synthetic_00294,fine_tuning,fine_tuning,cluster_t4,alibaba_gpu_type_pool,T4,8,1,7e-05,T4,1,11.3,48.0
synthetic_00313,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,8,4,0.00035,,1,11.908,46.0
synthetic_00343,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,8,3,7e-05,,1,11.3,48.0
synthetic_00526,fine_tuning,fine_tuning,cluster_g2,alibaba_gpu_type_pool,G2,8,1,0.00035,G2,1,11.3,48.0
synthetic_00548,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,8,2,0.00025,,1,16.0,32.0
synthetic_00569,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,8,3,0.00025,,1,16.0,64.0
synthetic_00583,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,8,4,0.00035,,1,12.0,24.0
synthetic_00676,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,8,2,0.00035,,1,16.0,64.0
synthetic_00679,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,8,2,0.00035,,1,11.3,48.0
synthetic_00743,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,8,2,0.00035,,1,11.908,46.0
synthetic_00002,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,9,7,0.00025,,1,11.908,46.0
synthetic_00064,fine_tuning,fine_tuning,cluster_p100,alibaba_gpu_type_pool,P100,9,1,0.00025,P100,1,3.152,5.46875
synthetic_00399,fine_tuning,fine_tuning,cluster_t4,alibaba_gpu_type_pool,T4,9,1,7e-05,T4,1,8.0,29.8017578125
synthetic_00499,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,9,1,0.00035,,1,3.152,5.46875
synthetic_00521,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,9,1,0.00025,,1,11.3,48.0
synthetic_00655,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,9,1,0.00035,,1,11.3,48.0
synthetic_00663,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,9,1,0.00025,,1,3.152,5.46875
synthetic_00005,fine_tuning,fine_tuning,cluster_t4,alibaba_gpu_type_pool,T4,10,1,7e-05,T4,1,3.152,5.46875
synthetic_00039,fine_tuning,fine_tuning,cluster_g2,alibaba_gpu_type_pool,G2,10,1,0.00035,G2,1,11.4,47.0
synthetic_00065,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,10,1,0.00035,,1,3.152,5.46875
synthetic_00182,training,training,cluster_v100m16,alibaba_gpu_type_pool,V100M16,10,3,0.00025,V100M16|V100M32,1,15.7,57.0
synthetic_00308,fine_tuning,fine_tuning,cluster_t4,alibaba_gpu_type_pool,T4,10,1,7e-05,T4,1,1.0,2.0
synthetic_00325,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,10,1,7e-05,,1,11.4,47.0
synthetic_00328,fine_tuning,fine_tuning,cluster_g3,alibaba_gpu_type_pool,G3,10,1,0.00035,G3,1,3.152,5.46875
synthetic_00437,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,10,1,7e-05,,1,11.3,48.0
synthetic_00463,preprocessing,preprocessing,cluster_v100m32,alibaba_gpu_type_pool,V100M32,10,1,0.00025,,1,11.908,46.0
synthetic_00470,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,10,1,0.00025,,1,11.3,48.0
synthetic_00492,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,10,1,7e-05,,1,14.2,57.0
synthetic_00624,fine_tuning,fine_tuning,cluster_t4,alibaba_gpu_type_pool,T4,10,1,7e-05,T4,1,11.4,47.0
synthetic_00118,fine_tuning,fine_tuning,cluster_g2,alibaba_gpu_type_pool,G2,11,1,0.00035,G2,1,3.152,5.46875
synthetic_00371,fine_tuning,fine_tuning,cluster_t4,alibaba_gpu_type_pool,T4,11,5,7e-05,T4,1,4.0,24.0
synthetic_00402,preprocessing,preprocessing,cluster_t4,alibaba_gpu_type_pool,T4,11,2,0.00035,,1,11.4,47.0
synthetic_00426,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,11,1,0.00015,,1,12.0,16.0
synthetic_00549,fine_tuning,fine_tuning,cluster_g2,alibaba_gpu_type_pool,G2,11,2,0.00035,G2,1,11.3,48.0
synthetic_00572,preprocessing,preprocessing,cluster_g2,alibaba_gpu_type_pool,G2,11,1,7e-05,,1,3.152,5.46875
synthetic_00595,preprocessing,preprocessing,cluster_p100,alibaba_gpu_type_pool,P100,11,2,0.00025,P100|V100M16|V100M32,1,11.4,47.0
synthetic_00781,training,training,cluster_v100m16,alibaba_gpu_type_pool,V100M16,11,2,0.00025,V100M16|V100M32,1,9.81,40.5859375
