job_id,category,workload_family,assigned_cluster,cluster_role,cluster_gpu_type,start_hour,duration,power,gpu_type_required,gpu_count_required,cpu_required,memory_required_gb
job_009,gpu_unrestricted,combinatorial_difficulty,cluster_v100m32,small_gpu_type_pool,V100M32,0,3,0.0002621731668468392,,1,9.232093752862156,52.58835959243048
job_019,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,0,3,0.0011434098510958882,,3,28.289017318601847,135.99734421145115
job_040,gpu_unrestricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,0,1,0.0002048475469293191,,3,26.617408017348936,126.2479234955783
job_051,gpu_unrestricted,combinatorial_difficulty,cluster_p100,small_gpu_type_pool,P100,0,1,6.338913019918025e-05,,1,9.422800827847643,56.616530990935786
job_026,gpu_restricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,1,1,6.70301602592778e-05,T4,1,8.691242267353706,43.75523115011603
job_055,gpu_restricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,1,1,7.311097869732263e-05,T4,1,6.987270956085243,55.60079110004405
job_029,gpu_unrestricted,combinatorial_difficulty,cluster_p100,small_gpu_type_pool,P100,2,1,7.334315906574082e-05,,1,9.384265208218983,44.908249034111805
job_036,gpu_unrestricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,2,2,0.00014376108358742207,,2,14.291042441455271,107.45572522274637
job_049,gpu_unrestricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,2,4,6.44461378230031e-05,,1,8.656476975216243,42.92375105120987
job_007,gpu_unrestricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,3,2,6.377158552052765e-05,,1,8.581477208220123,38.968735153459065
job_025,gpu_restricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,3,1,0.0009747448362323864,G2,3,26.391877871811523,146.38089405751674
job_038,gpu_unrestricted,combinatorial_difficulty,cluster_p100,small_gpu_type_pool,P100,3,3,7.214906661094043e-05,,1,7.7996561657368675,54.190776210478056
job_052,gpu_unrestricted,combinatorial_difficulty,cluster_v100m32,small_gpu_type_pool,V100M32,3,1,7.361387819896739e-05,,1,7.021928072855229,55.53618899807089
job_005,gpu_restricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,4,1,0.00014387590031145035,T4,2,13.32861905449024,101.18817861415499
job_011,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,4,1,0.000548075223867099,,2,16.572864082399644,105.81232410673924
job_015,gpu_unrestricted,combinatorial_difficulty,cluster_v100m32,small_gpu_type_pool,V100M32,4,2,0.00014463746523796635,,2,13.760690462709883,79.80159312552274
job_054,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,4,1,0.00033543324517742263,,1,7.242796541350465,52.94808917203301
job_010,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,5,1,0.00024417658796482665,,1,9.550039152415096,42.551614101288685
job_020,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,5,1,0.00035463047023544584,,1,7.324349173725436,42.59903511658663
job_022,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,5,1,0.0003751529969909659,,1,7.258922232722195,42.95928615386342
job_030,gpu_restricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,5,3,0.00014679974384639962,T4,2,14.823218181638845,82.96187321075045
job_031,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,5,3,0.0003813969107500649,,1,6.9832304832922825,51.81043368112962
job_046,gpu_unrestricted,combinatorial_difficulty,cluster_p100,small_gpu_type_pool,P100,5,1,0.0003775622324947848,,1,7.228788368033508,41.106512726217815
job_058,gpu_restricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,5,1,6.821002567772065e-05,T4,1,8.1240281076365,38.762980147428564
job_000,gpu_restricted,combinatorial_difficulty,cluster_v100m32,small_gpu_type_pool,V100M32,6,1,0.00024411768488768402,V100M32,1,7.689566194659774,40.09426846761167
job_003,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,6,2,0.0005464441125158534,,2,18.58777067399318,99.70188923495371
job_013,gpu_unrestricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,6,1,0.00013098671366389305,,2,15.00455456011448,108.55168699077637
job_043,gpu_unrestricted,combinatorial_difficulty,cluster_p100,small_gpu_type_pool,P100,6,2,0.00024166665515231627,,1,7.23876609850695,39.68324194056592
job_044,gpu_unrestricted,combinatorial_difficulty,cluster_p100,small_gpu_type_pool,P100,6,2,0.0002512763091603354,,1,7.454631503526471,53.05189495934476
job_057,gpu_restricted,combinatorial_difficulty,cluster_v100m32,small_gpu_type_pool,V100M32,6,1,0.0002487230233587475,V100M32,1,6.7223699737647555,45.05029082890685
job_059,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,6,2,0.0002336662330180907,,1,6.424905943024437,39.507275980735564
job_001,gpu_restricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,7,1,6.44531917130675e-05,T4,1,6.5963020931813805,52.064623979753776
job_033,gpu_unrestricted,combinatorial_difficulty,cluster_v100m32,small_gpu_type_pool,V100M32,7,2,0.000260695880526915,,1,8.456602916175472,45.489374589789904
job_053,gpu_unrestricted,combinatorial_difficulty,cluster_v100m32,small_gpu_type_pool,V100M32,7,3,0.00023818405826761248,,1,6.848027636046227,43.05467161490122
job_056,gpu_restricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,7,1,6.684051681612495e-05,T4,1,7.501461003682154,48.912849437909
job_017,gpu_unrestricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,8,2,0.0003208009639635124,,1,7.934316899516027,55.92063160691819
job_018,gpu_unrestricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,8,1,6.647006199627741e-05,,1,6.531081594416054,52.1478114018316
job_028,gpu_unrestricted,combinatorial_difficulty,cluster_p100,small_gpu_type_pool,P100,8,2,0.00033000922487225155,,1,9.054908255044863,53.36746632312976
job_041,gpu_restricted,combinatorial_difficulty,cluster_g2,small_gpu_type_pool,G2,8,1,0.0006693183618894062,G2,2,18.123752905966203,106.54008702822459
job_045,gpu_unrestricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,8,1,6.743684796814694e-05,,1,8.269939812448806,55.91182565427894
job_047,gpu_restricted,combinatorial_difficulty,cluster_t4,small_gpu_type_pool,T4,8,1,7.617487665705471e-05,T4,1,8.431972127666139,41.40600869951561
