hour,baseline_load,pue,flexible_load,it_load,total_load,facility_load,renewable_available,renewable_consumption,renewable_curtailment,grid_consumption,grid_price
0,0.0,1.2,0.0005895508603851588,0.0005895508603851588,0.0007074610324621906,0.0007074610324621906,0.0001608,0.0001608,0.0,0.0005466610324621906,105.0
1,0.0,1.2,0.0011056948158738346,0.0011056948158738346,0.0013268337790486016,0.0013268337790486016,0.0001608,0.0001608,0.0,0.0011660337790486016,105.0
2,0.0,1.2,0.0007625419563200464,0.0007625419563200464,0.0009150503475840558,0.0009150503475840558,0.0001608,0.0001608,0.0,0.0007542503475840558,105.0
3,0.0,1.2,0.001546076908801985,0.001546076908801985,0.001855292290562382,0.001855292290562382,0.0001608,0.0001608,0.0,0.0016944922905623818,105.0
4,0.0,1.2,0.0016749185733585367,0.0016749185733585367,0.002009902288030244,0.002009902288030244,0.0001608,0.0001608,0.0,0.0018491022880302436,105.0
5,0.0,1.2,0.002608419147126171,0.002608419147126171,0.0031301029765514053,0.0031301029765514053,0.0017688000000000003,0.0017688000000000003,0.0,0.0013613029765513868,46.666666666666664
6,0.0,1.2,0.002439249120863713,0.002439249120863713,0.0029270989450364557,0.0029270989450364557,0.0017688000000000003,0.0017688000000000003,0.0,0.0011582989450364372,46.666666666666664
7,0.0,1.2,0.0025031008792846436,0.0025031008792846436,0.0030037210551415727,0.0030037210551415727,0.0017688000000000003,0.0017688000000000003,0.0,0.001234921055141572,46.666666666666664
8,0.0,1.2,0.002661157774497646,0.002661157774497646,0.003193389329397175,0.003193389329397175,0.0017688000000000003,0.0017687999999999998,4.336808689942018e-19,0.001424589329397175,46.666666666666664
9,0.0,1.2,0.002624253396149774,0.002624253396149774,0.0031491040753797287,0.0031491040753797287,0.0017688000000000003,0.0017687999999999998,4.336808689942018e-19,0.0013803040753797289,46.666666666666664
10,0.0,1.2,0.001596099229595867,0.001596099229595867,0.0019153190755150404,0.0019153190755150404,0.0001608,0.0001608,0.0,0.0017545190755150404,105.0
11,0.0,1.2,0.0012912133641944526,0.0012912133641944526,0.0015494560370333435,0.0015494560370333435,0.0001608,0.0001608,0.0,0.0013886560370333435,105.0
12,0.0,1.2,0.0014984844800284979,0.0014984844800284979,0.0017981813760341975,0.0017981813760341975,0.0001608,0.0001608,0.0,0.0016373813760341973,105.0
13,0.0,1.2,0.0012588113331850354,0.0012588113331850354,0.0015105735998220424,0.0015105735998220424,0.0001608,0.0001607999999999998,2.168404344971009e-19,0.0013497735998220426,105.0
14,0.0,1.2,0.0015025144655945808,0.0015025144655945808,0.001803017358713497,0.001803017358713497,0.0001608,0.0001608,0.0,0.001642217358713497,105.0
15,0.0,1.2,0.0018473028309652897,0.0018473028309652897,0.0022167633971583475,0.0022167633971583475,0.0001608,0.0001608,0.0,0.0020559633971583475,105.0
